20210318,20MICRONS,EQ,72000,43996,61.11
20210318,21STCENMGM,EQ,950,950,100.00
20210318,3IINFOTECH,EQ,17044644,7838636,45.99
20210318,3MINDIA,EQ,5536,2597,46.91
20210318,3PLAND,EQ,4494,4228,94.08
20210318,5PAISA,EQ,16083,8951,55.66
20210318,63MOONS,EQ,63499,36564,57.58
20210318,A2ZINFRA,EQ,264377,189933,71.84
20210318,AARON,EQ,1850,1145,61.89
20210318,AARTIDRUGS,EQ,409208,153895,37.61
20210318,AARTIIND,EQ,119276,46680,39.14
20210318,AARTISURF,EQ,8097,4979,61.49
20210318,AARVEEDEN,EQ,11275,9319,82.65
20210318,AARVI,EQ,5453,5016,91.99
20210318,AAVAS,EQ,46501,27912,60.02
20210318,ABAN,EQ,108395,85256,78.65
20210318,ABB,EQ,45465,13082,28.77
20210318,ABBOTINDIA,EQ,8180,4752,58.09
20210318,ABCAPITAL,EQ,3157114,1118007,35.41
20210318,ABFRL,EQ,3001514,1417149,47.21
20210318,ABMINTLTD,EQ,1379,1161,84.19
20210318,ABSLBANETF,EQ,1279,1057,82.64
20210318,ABSLNN50ET,EQ,91,81,89.01
20210318,ACC,EQ,933344,451849,48.41
20210318,ACCELYA,EQ,1830,1161,63.44
20210318,ACCURACY,EQ,20182,14731,72.99
20210318,ACE,EQ,807619,534733,66.21
20210318,ACRYSIL,EQ,68724,40183,58.47
20210318,ADANIENT,EQ,4465851,572045,12.81
20210318,ADANIGREEN,EQ,269255,121452,45.11
20210318,ADANIPORTS,EQ,10925357,1781340,16.30
20210318,ADANIPOWER,EQ,49924318,15485467,31.02
20210318,ADANITRANS,EQ,901859,356321,39.51
20210318,ADFFOODS,EQ,39414,17729,44.98
20210318,ADHUNIKIND,EQ,17676,10044,56.82
20210318,ADORWELD,EQ,20075,10008,49.85
20210318,ADSL,EQ,1040750,388038,37.28
20210318,ADVANIHOTR,EQ,21326,15234,71.43
20210318,ADVENZYMES,EQ,307874,128365,41.69
20210318,AEGISCHEM,EQ,303525,147356,48.55
20210318,AFFLE,EQ,66470,38207,57.48
20210318,AGCNET,EQ,5455,3242,59.43
20210318,AGRITECH,EQ,8769,5536,63.13
20210318,AGROPHOS,EQ,41280,30165,73.07
20210318,AHLADA,EQ,5286,4459,84.35
20210318,AHLEAST,EQ,766,532,69.45
20210318,AHLUCONT,EQ,32066,18423,57.45
20210318,AHLWEST,EQ,1687,907,53.76
20210318,AIAENG,EQ,113070,89059,78.76
20210318,AIRAN,EQ,309106,283801,91.81
20210318,AJANTPHARM,EQ,55722,27579,49.49
20210318,AJMERA,EQ,65363,22033,33.71
20210318,AKASH,EQ,57588,2323,4.03
20210318,AKG,EQ,3302,3302,100.00
20210318,AKSHARCHEM,EQ,26893,20686,76.92
20210318,AKSHOPTFBR,EQ,274008,202544,73.92
20210318,AKZOINDIA,EQ,9548,3948,41.35
20210318,ALANKIT,EQ,89071,66543,74.71
20210318,ALBERTDAVD,EQ,10628,7084,66.65
20210318,ALEMBICLTD,EQ,648622,419189,64.63
20210318,ALICON,EQ,13657,11053,80.93
20210318,ALKALI,EQ,23744,17052,71.82
20210318,ALKEM,EQ,85292,35652,41.80
20210318,ALKYLAMINE,EQ,71711,22967,32.03
20210318,ALLCARGO,EQ,257356,125513,48.77
20210318,ALLSEC,EQ,11194,8335,74.46
20210318,ALMONDZ,EQ,14764,12438,84.25
20210318,ALOKINDS,EQ,7740310,3809998,49.22
20210318,ALPA,EQ,31020,22428,72.30
20210318,ALPHAGEO,EQ,17879,13438,75.16
20210318,AMARAJABAT,EQ,650808,187978,28.88
20210318,AMBER,EQ,67670,35471,52.42
20210318,AMBIKCO,EQ,19506,11043,56.61
20210318,AMBUJACEM,EQ,4353319,1420421,32.63
20210318,AMJLAND,EQ,32458,31218,96.18
20210318,AMRUTANJAN,EQ,275831,65636,23.80
20210318,ANANTRAJ,EQ,627048,382376,60.98
20210318,ANDHRACEMT,EQ,302734,152278,50.30
20210318,ANDHRAPAP,EQ,37233,18220,48.94
20210318,ANDHRSUGAR,EQ,47788,27049,56.60
20210318,ANGELBRKG,EQ,350947,290732,82.84
20210318,ANIKINDS,EQ,39373,20681,52.53
20210318,ANKITMETAL,EQ,110977,78190,70.46
20210318,ANSALAPI,EQ,466826,375631,80.46
20210318,ANSALHSG,EQ,16670,14559,87.34
20210318,ANUP,EQ,13367,8031,60.08
20210318,APARINDS,EQ,80119,46979,58.64
20210318,APCL,EQ,23338,13701,58.71
20210318,APCOTEXIND,EQ,144587,45512,31.48
20210318,APEX,EQ,63188,35053,55.47
20210318,APLAPOLLO,EQ,679388,503459,74.10
20210318,APLLTD,EQ,218621,96914,44.33
20210318,APOLLO,EQ,179659,67473,37.56
20210318,APOLLOHOSP,EQ,789785,228611,28.95
20210318,APOLLOPIPE,EQ,67490,33016,48.92
20210318,APOLLOTYRE,EQ,8433612,1227568,14.56
20210318,APOLSINHOT,EQ,1614,1033,64.00
20210318,APTECHT,EQ,714180,102099,14.30
20210318,ARCHIES,EQ,60814,50448,82.95
20210318,ARENTERP,EQ,247,146,59.11
20210318,ARIES,EQ,56585,33725,59.60
20210318,ARIHANT,EQ,1338,1047,78.25
20210318,ARIHANTSUP,EQ,34038,8874,26.07
20210318,ARMANFIN,EQ,13882,8417,60.63
20210318,AROGRANITE,EQ,248337,81588,32.85
20210318,ARSSINFRA,EQ,12728,10534,82.76
20210318,ARTEMISMED,EQ,1214,766,63.10
20210318,ARVIND,EQ,769899,453548,58.91
20210318,ARVINDFASN,EQ,230442,127873,55.49
20210318,ARVSMART,EQ,300474,60305,20.07
20210318,ASAHIINDIA,EQ,38843,27604,71.07
20210318,ASAHISONG,EQ,84626,50481,59.65
20210318,ASALCBR,EQ,204023,86579,42.44
20210318,ASHAPURMIN,EQ,143771,113176,78.72
20210318,ASHIANA,EQ,285845,149036,52.14
20210318,ASHIMASYN,EQ,174003,158708,91.21
20210318,ASHOKA,EQ,1029134,361148,35.09
20210318,ASHOKLEY,EQ,48024851,10860295,22.61
20210318,ASIANHOTNR,EQ,2761,2009,72.76
20210318,ASIANPAINT,EQ,1851739,531185,28.69
20210318,ASIANTILES,EQ,328028,128327,39.12
20210318,ASPINWALL,EQ,1468,847,57.70
20210318,ASTEC,EQ,30119,11954,39.69
20210318,ASTERDM,EQ,182175,109272,59.98
20210318,ASTRAL,EQ,418612,213466,50.99
20210318,ASTRAMICRO,EQ,640582,371196,57.95
20210318,ASTRAZEN,EQ,45730,12491,27.31
20210318,ASTRON,EQ,193659,75452,38.96
20210318,ATFL,EQ,13707,8350,60.92
20210318,ATGL,EQ,1585218,1085701,68.49
20210318,ATLANTA,EQ,23587,19948,84.57
20210318,ATUL,EQ,15373,9491,61.74
20210318,ATULAUTO,EQ,53657,25228,47.02
20210318,AUBANK,EQ,1008328,243959,24.19
20210318,AURIONPRO,EQ,107959,62660,58.04
20210318,AUROPHARMA,EQ,2543138,1046873,41.16
20210318,AUSOMENT,EQ,7786,7142,91.73
20210318,AUTOAXLES,EQ,10985,5930,53.98
20210318,AUTOIND,EQ,151309,125303,82.81
20210318,AVADHSUGAR,EQ,151403,24363,16.09
20210318,AVANTIFEED,EQ,170272,88502,51.98
20210318,AVTNPL,EQ,179883,95643,53.17
20210318,AWHCL,EQ,97995,47419,48.39
20210318,AXISBANK,EQ,12261544,2791211,22.76
20210318,AXISBNKETF,EQ,1665,1018,61.14
20210318,AXISCADES,EQ,25770,19345,75.07
20210318,AXISGOLD,EQ,313854,150553,47.97
20210318,AXISNIFTY,EQ,5831,4661,79.93
20210318,AYMSYNTEX,EQ,6158,4577,74.33
20210318,BAFNAPH,EQ,8799,7995,90.86
20210318,BAGFILMS,EQ,380551,321483,84.48
20210318,BAJAJ-AUTO,EQ,1285600,266690,20.74
20210318,BAJAJCON,EQ,1610957,699752,43.44
20210318,BAJAJELEC,EQ,77681,31101,40.04
20210318,BAJAJFINSV,EQ,401135,71945,17.94
20210318,BAJAJHIND,EQ,8144703,3292452,40.42
20210318,BAJAJHLDNG,EQ,51932,14164,27.27
20210318,BAJFINANCE,EQ,2339058,515092,22.02
20210318,BALAJITELE,EQ,451308,163889,36.31
20210318,BALAMINES,EQ,138913,55558,39.99
20210318,BALAXI,EQ,1103,638,57.84
20210318,BALKRISIND,EQ,634847,184944,29.13
20210318,BALMLAWRIE,EQ,744309,293871,39.48
20210318,BALPHARMA,EQ,53533,37149,69.39
20210318,BALRAMCHIN,EQ,2581943,676932,26.22
20210318,BANARBEADS,EQ,6499,2355,36.24
20210318,BANARISUG,EQ,3209,550,17.14
20210318,BANCOINDIA,EQ,364196,173172,47.55
20210318,BANDHANBNK,EQ,7645856,2015678,26.36
20210318,BANG,EQ,2604,1908,73.27
20210318,BANKA,EQ,5269,3765,71.46
