20210308,20MICRONS,EQ,111529,57973,51.98
20210308,21STCENMGM,EQ,920,920,100.00
20210308,3IINFOTECH,EQ,22487130,14393156,64.01
20210308,3MINDIA,EQ,5446,3014,55.34
20210308,3PLAND,EQ,25334,16073,63.44
20210308,5PAISA,EQ,50440,28031,55.57
20210308,63MOONS,EQ,53700,32083,59.74
20210308,A2ZINFRA,EQ,307102,217443,70.80
20210308,AARON,EQ,1888,775,41.05
20210308,AARTIDRUGS,EQ,1623331,345251,21.27
20210308,AARTIIND,EQ,110343,48339,43.81
20210308,AARTISURF,EQ,12182,7196,59.07
20210308,AARVEEDEN,EQ,12526,10646,84.99
20210308,AARVI,EQ,24912,21079,84.61
20210308,AAVAS,EQ,20080,12528,62.39
20210308,ABAN,EQ,488018,314053,64.35
20210308,ABB,EQ,96026,50054,52.13
20210308,ABBOTINDIA,EQ,5777,3273,56.66
20210308,ABCAPITAL,EQ,3894234,1574608,40.43
20210308,ABFRL,EQ,2978385,1096386,36.81
20210308,ABMINTLTD,EQ,591,591,100.00
20210308,ABSLBANETF,EQ,343,303,88.34
20210308,ABSLNN50ET,EQ,34,10,29.41
20210308,ACC,EQ,757659,71828,9.48
20210308,ACCELYA,EQ,3154,1827,57.93
20210308,ACCURACY,EQ,11402,9375,82.22
20210308,ACE,EQ,966040,508241,52.61
20210308,ACRYSIL,EQ,115436,86781,75.18
20210308,ADANIENT,EQ,3904469,386713,9.90
20210308,ADANIGREEN,EQ,267891,154806,57.79
20210308,ADANIPORTS,EQ,15286852,1985582,12.99
20210308,ADANIPOWER,EQ,8994128,4656168,51.77
20210308,ADANITRANS,EQ,774750,462394,59.68
20210308,ADFFOODS,EQ,53396,22859,42.81
20210308,ADHUNIKIND,EQ,26680,20354,76.29
20210308,ADORWELD,EQ,22960,14104,61.43
20210308,ADROITINFO,EQ,13341,13340,99.99
20210308,ADSL,EQ,91915,65088,70.81
20210308,ADVANIHOTR,EQ,46212,45932,99.39
20210308,ADVENZYMES,EQ,464978,334201,71.87
20210308,AEGISCHEM,EQ,257180,106311,41.34
20210308,AFFLE,EQ,84442,62284,73.76
20210308,AGCNET,EQ,8803,7045,80.03
20210308,AGRITECH,EQ,8877,5487,61.81
20210308,AGROPHOS,EQ,35498,21869,61.61
20210308,AHLADA,EQ,130498,85411,65.45
20210308,AHLEAST,EQ,1491,1212,81.29
20210308,AHLUCONT,EQ,8200,4562,55.63
20210308,AHLWEST,EQ,904,401,44.36
20210308,AIAENG,EQ,100843,73058,72.45
20210308,AIRAN,EQ,32621,21479,65.84
20210308,AJANTPHARM,EQ,90624,51393,56.71
20210308,AJMERA,EQ,185026,42027,22.71
20210308,AKASH,EQ,25164,3805,15.12
20210308,AKG,EQ,166176,40323,24.27
20210308,AKSHARCHEM,EQ,9672,6149,63.58
20210308,AKSHOPTFBR,EQ,463141,270225,58.35
20210308,AKZOINDIA,EQ,22775,12966,56.93
20210308,ALANKIT,EQ,116137,63243,54.46
20210308,ALBERTDAVD,EQ,13100,6245,47.67
20210308,ALEMBICLTD,EQ,159629,85485,53.55
20210308,ALICON,EQ,1863,1201,64.47
20210308,ALKALI,EQ,5782,3836,66.34
20210308,ALKEM,EQ,36017,20589,57.16
20210308,ALKYLAMINE,EQ,18160,8549,47.08
20210308,ALLCARGO,EQ,355242,162003,45.60
20210308,ALLSEC,EQ,11192,8459,75.58
20210308,ALMONDZ,EQ,19843,15628,78.76
20210308,ALOKINDS,EQ,21831519,7044357,32.27
20210308,ALPA,EQ,20587,15550,75.53
20210308,ALPHAGEO,EQ,30201,13351,44.21
20210308,AMARAJABAT,EQ,638116,133463,20.92
20210308,AMBER,EQ,163524,51673,31.60
20210308,AMBIKCO,EQ,9448,5968,63.17
20210308,AMBUJACEM,EQ,4470385,858471,19.20
20210308,AMDIND,EQ,67530,40830,60.46
20210308,AMJLAND,EQ,40442,33163,82.00
20210308,AMRUTANJAN,EQ,66650,22976,34.47
20210308,ANANTRAJ,EQ,3502512,1974421,56.37
20210308,ANDHRACEMT,EQ,211161,123596,58.53
20210308,ANDHRAPAP,EQ,64309,32659,50.78
20210308,ANDHRSUGAR,EQ,81434,30815,37.84
20210308,ANGELBRKG,EQ,46451,25119,54.08
20210308,ANIKINDS,EQ,6755,3539,52.39
20210308,ANKITMETAL,EQ,123230,80464,65.30
20210308,ANSALAPI,EQ,161137,108735,67.48
20210308,ANSALHSG,EQ,53564,38314,71.53
20210308,ANUP,EQ,39193,31808,81.16
20210308,APARINDS,EQ,88280,50616,57.34
20210308,APCL,EQ,77825,41392,53.19
20210308,APCOTEXIND,EQ,154675,60480,39.10
20210308,APEX,EQ,116660,29527,25.31
20210308,APLAPOLLO,EQ,437611,258455,59.06
20210308,APLLTD,EQ,306352,191938,62.65
