Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03032021,1392825587,0001844
Trade Date <03-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,40,ADANIPORTS,EQ,19961472,4189813,20.99
20,41,ADANIPOWER,EQ,37166788,18159383,48.86
20,42,ADANITRANS,EQ,1454549,548219,37.69
20,43,ADFFOODS,EQ,36338,17547,48.29
20,44,ADHUNIKIND,EQ,18797,10906,58.02
20,45,ADORWELD,EQ,41048,22883,55.75
20,46,ADROITINFO,EQ,1725,1725,100.00
20,47,ADSL,EQ,77199,55382,71.74
20,48,ADVANIHOTR,EQ,9152,7563,82.64
20,49,ADVENZYMES,EQ,300865,111349,37.01
20,50,AEGISCHEM,EQ,343694,140781,40.96
20,51,AFFLE,EQ,210265,99295,47.22
20,52,AGCNET,EQ,4977,3816,76.67
20,53,AGRITECH,EQ,14831,8709,58.72
20,54,AGROPHOS,EQ,74757,61192,81.85
20,55,AHLADA,EQ,11334,11334,100.00
20,56,AHLEAST,EQ,14665,12818,87.41
20,57,AHLUCONT,EQ,9033,4800,53.14
20,58,AHLWEST,EQ,4069,2654,65.22
20,59,AIAENG,EQ,1007114,909856,90.34
20,60,AIRAN,EQ,33174,25704,77.48
20,61,AISL,SM,18000,14400,80.00
20,62,AJANTPHARM,EQ,203375,134377,66.07
20,63,AJMERA,EQ,170039,69870,41.09
20,64,AJOONI,SM,8000,8000,100.00
20,65,AKASH,EQ,66900,62246,93.04
20,66,AKG,EQ,147247,31164,21.16
20,67,AKSHARCHEM,EQ,41126,20982,51.02
20,68,AKSHOPTFBR,EQ,314894,229546,72.90
20,69,AKZOINDIA,EQ,35395,18026,50.93
20,70,ALANKIT,EQ,114874,96914,84.37
20,71,ALBERTDAVD,EQ,18639,12605,67.63
20,72,ALEMBICLTD,EQ,233057,106566,45.73
20,73,ALICON,EQ,18551,9511,51.27
20,74,ALKALI,EQ,14081,8690,61.71
20,75,ALKEM,EQ,224139,112965,50.40
20,76,ALKYLAMINE,EQ,23083,10907,47.25
20,77,ALLCARGO,EQ,1361613,761396,55.92
20,78,ALLSEC,EQ,11555,7475,64.69
20,79,ALMONDZ,EQ,7493,5085,67.86
20,80,ALOKINDS,EQ,59903345,18703384,31.22
20,81,ALPA,EQ,31895,22672,71.08
20,82,ALPHAGEO,EQ,18640,12259,65.77
20,83,AMARAJABAT,EQ,1106998,341350,30.84
20,84,AMBER,EQ,224720,95506,42.50
20,85,AMBIKCO,EQ,23048,15247,66.15
20,86,AMBUJACEM,EQ,5079575,1959670,38.58
20,87,AMDIND,EQ,103820,49164,47.36
20,88,AMJLAND,EQ,30083,21598,71.79
20,89,AMJUMBO,SM,120000,88000,73.33
20,90,AMRUTANJAN,EQ,252675,61130,24.19
20,91,ANANTRAJ,EQ,653829,500365,76.53
20,92,ANDHRACEMT,EQ,336075,236575,70.39
20,93,ANDHRAPAP,EQ,159687,96421,60.38
20,94,ANDHRSUGAR,EQ,293303,120320,41.02
20,95,ANGELBRKG,EQ,51978,19048,36.65
20,96,ANIKINDS,EQ,21221,8429,39.72
20,97,ANKITMETAL,EQ,15382,15155,98.52
20,98,ANSALAPI,EQ,213924,140491,65.67
20,99,ANSALHSG,EQ,40838,33447,81.90
20,100,ANUP,EQ,80493,56749,70.50
20,101,APARINDS,EQ,72012,46950,65.20
20,102,APCL,EQ,635685,227977,35.86
20,103,APCOTEXIND,EQ,238159,70649,29.66
20,104,APEX,EQ,142950,65490,45.81
20,105,APLAPOLLO,EQ,837156,614988,73.46
20,106,APLLTD,EQ,452319,295053,65.23
20,107,APOLLO,EQ,366001,165968,45.35
20,108,APOLLOHOSP,EQ,536623,189959,35.40
20,109,APOLLOPIPE,EQ,37647,21762,57.81
20,110,APOLLOTYRE,EQ,12219130,1617727,13.24
20,111,APOLSINHOT,EQ,931,512,54.99
20,112,APTECHT,EQ,377391,97882,25.94
20,113,ARCHIES,EQ,52857,45942,86.92
20,114,ARENTERP,EQ,2682,2283,85.12
20,115,ARIES,EQ,63047,39351,62.42
20,116,ARIHANT,EQ,19385,7252,37.41
20,117,ARIHANTSUP,EQ,29884,18398,61.56
20,118,ARMANFIN,EQ,57087,31401,55.01
20,119,AROGRANITE,EQ,112169,74477,66.40
20,120,ARSSINFRA,EQ,32867,15740,47.89
20,121,ARTEMISMED,EQ,5637,4663,82.72
20,122,ARVIND,EQ,1211873,767240,63.31
20,123,ARVINDFASN,EQ,601774,284416,47.26
20,124,ARVSMART,EQ,567506,247167,43.55
20,125,ASAHIINDIA,EQ,181103,113244,62.53
20,126,ASAHISONG,EQ,21227,12038,56.71
20,127,ASALCBR,EQ,41481,25731,62.03
20,128,ASHAPURMIN,EQ,171184,147898,86.40
20,129,ASHIANA,EQ,83990,58822,70.03
20,130,ASHIMASYN,EQ,685631,522773,76.25
20,131,ASHOKA,EQ,864468,314555,36.39
20,132,ASHOKLEY,EQ,18245761,4924467,26.99
20,133,ASIANHOTNR,EQ,12756,9031,70.80
20,134,ASIANPAINT,EQ,1591567,664444,41.75
20,135,ASIANTILES,EQ,555536,348117,62.66
20,136,ASPINWALL,EQ,4782,4271,89.31
20,137,ASTEC,EQ,21983,12705,57.79
20,138,ASTERDM,EQ,417665,286746,68.65
20,139,ASTRAL,EQ,122450,58035,47.39
20,140,ASTRAMICRO,EQ,4657178,2262695,48.59
20,141,ASTRAZEN,EQ,32380,7807,24.11
20,142,ASTRON,EQ,87265,55506,63.61
20,143,ATFL,EQ,6316,2424,38.38
20,144,ATGL,EQ,7899553,1804636,22.84
20,145,ATLANTA,EQ,36367,29952,82.36
20,146,ATUL,EQ,17883,5976,33.42
20,147,ATULAUTO,EQ,215948,93087,43.11
20,148,AUBANK,EQ,2078700,1552798,74.70
20,149,AURIONPRO,EQ,25270,17226,68.17
20,150,AUROPHARMA,EQ,2252225,1106188,49.12
20,151,AUSOMENT,EQ,15579,6846,43.94
20,152,AUTOAXLES,EQ,20754,8309,40.04
20,153,AUTOIND,EQ,31780,22240,69.98
20,154,AVADHSUGAR,EQ,267241,97949,36.65
20,155,AVANTIFEED,EQ,244270,107870,44.16
20,156,AVTNPL,EQ,883620,351283,39.75
20,157,AWHCL,EQ,141336,52792,37.35
20,158,AXISBANK,EQ,13603791,4658861,34.25
20,159,AXISBNKETF,EQ,1963,1629,82.99
20,160,AXISCADES,EQ,41939,27863,66.44
20,161,AXISGOLD,EQ,538436,450379,83.65
20,162,AXISNIFTY,EQ,4142,3205,77.38
20,163,AYMSYNTEX,EQ,33990,25145,73.98
20,164,BAFNAPH,EQ,2733,2428,88.84
20,165,BAGFILMS,EQ,146126,110287,75.47
20,166,BAJAJ-AUTO,EQ,615104,173714,28.24
20,167,BAJAJCON,EQ,355943,200346,56.29
20,168,BAJAJELEC,EQ,461064,135766,29.45
20,169,BAJAJFINSV,EQ,504122,115205,22.85
20,170,BAJAJHIND,EQ,49679714,19155661,38.56
20,171,BAJAJHLDNG,EQ,104592,76275,72.93
20,172,BAJFINANCE,EQ,2252413,543077,24.11
20,173,BALAJITELE,EQ,309716,147223,47.53
20,174,BALAMINES,EQ,154427,53811,34.85
20,175,BALAXI,EQ,12998,9156,70.44
20,176,BALKRISIND,EQ,887032,313252,35.31
20,177,BALMLAWRIE,EQ,887744,511703,57.64
20,178,BALPHARMA,EQ,23053,18280,79.30
20,179,BALRAMCHIN,EQ,3686229,1115470,30.26
20,180,BANARBEADS,EQ,11679,9997,85.60
20,181,BANARISUG,EQ,1799,1056,58.70
20,182,BANCOINDIA,EQ,216356,129455,59.83
20,183,BANDHANBNK,EQ,15005074,7179484,47.85
20,184,BANG,EQ,17013,11246,66.10
20,185,BANKA,EQ,7496,5290,70.57
20,186,BANKBARODA,EQ,55604904,9304088,16.73
20,187,BANKBEES,EQ,1125422,475274,42.23
20,188,BANKINDIA,EQ,7910798,2117583,26.77
20,189,BANSWRAS,EQ,12116,9579,79.06
20,190,BASF,EQ,156176,49236,31.53
20,191,BASML,EQ,18225,12972,71.18
20,192,BATAINDIA,EQ,623008,245810,39.46
20,193,BAYERCROP,EQ,22322,9894,44.32
20,194,BBL,EQ,14742,8228,55.81
20,195,BBTC,EQ,214619,52645,24.53
20,196,BBTCL,SM,3000,3000,100.00
20,197,BCG,EQ,12103707,5763738,47.62
20,198,BCONCEPTS,SM,39000,36000,92.31
20,199,BCP,EQ,1343660,772687,57.51
20,200,BDL,EQ,631681,279055,44.18
20,201,BEARDSELL,EQ,7253,4749,65.48
20,202,BECTORFOOD,EQ,617417,262735,42.55
20,203,BEDMUTHA,EQ,10182,8661,85.06
20,204,BEL,EQ,13219786,3222947,24.38
20,205,BEML,EQ,594234,189041,31.81
20,206,BEPL,EQ,454389,197569,43.48
20,207,BERGEPAINT,EQ,1122517,343749,30.62
20,208,BESTAGRO,EQ,6556,6254,95.39
20,209,BETA,SM,4000,3200,80.00
20,210,BFINVEST,EQ,160468,97418,60.71
20,211,BFUTILITIE,EQ,568063,168398,29.64
20,212,BGRENERGY,EQ,125666,82151,65.37
20,213,BHAGERIA,EQ,40735,33955,83.36
20,214,BHAGYANGR,EQ,312871,207244,66.24
20,215,BHAGYAPROP,EQ,32244,31864,98.82
20,216,BHARATFORG,EQ,2123361,503317,23.70
20,217,BHARATGEAR,EQ,17823,13957,78.31
20,218,BHARATRAS,EQ,6773,3925,57.95
20,219,BHARTIARTL,EQ,24214390,10589230,43.73
20,220,BHEL,EQ,65329850,15358433,23.51
20,221,BIGBLOC,EQ,159174,53846,33.83
20,222,BIL,EQ,3477,2369,68.13
20,223,BINDALAGRO,EQ,191958,91578,47.71
20,224,BIOCON,EQ,2975783,1082015,36.36
20,225,BIOFILCHEM,EQ,22703,22703,100.00
20,226,BIRET,RR,137200,119200,86.88
20,227,BIRLACABLE,EQ,200689,104856,52.25
20,228,BIRLACORPN,EQ,212763,135111,63.50
20,229,BIRLAMONEY,EQ,342027,199293,58.27
20,230,BIRLATYRE,EQ,414392,235993,56.95
20,231,BKMINDST,EQ,194683,99789,51.26
20,232,BLBLIMITED,EQ,135318,89346,66.03
20,233,BLISSGVS,EQ,678248,209915,30.95
20,234,BLS,EQ,112145,70611,62.96
20,235,BLUEDART,EQ,7964,3814,47.89
20,236,BLUESTARCO,EQ,296544,89517,30.19
20,237,BODALCHEM,EQ,3237652,1562246,48.25
20,238,BOHRA,SM,22000,22000,100.00
20,239,BOMDYEING,EQ,22131332,5628702,25.43
20,240,BOROLTD,EQ,98583,56079,56.89
20,241,BORORENEW,EQ,249638,127847,51.21
20,242,BOSCHLTD,EQ,39743,10851,27.30
20,243,BPCL,EQ,8837642,1930875,21.85
20,244,BPL,EQ,1186036,558812,47.12
20,245,BRFL,EQ,444623,385961,86.81
20,246,BRIGADE,EQ,139094,104615,75.21
20,247,BRIGHT,SM,33000,30000,90.91
20,248,BRITANNIA,EQ,409493,184987,45.17
20,249,BRITANNIA,N2,2868,2499,87.13
20,250,BRNL,EQ,218741,140071,64.04
20,251,BROOKS,EQ,100287,76710,76.49
20,252,BSE,EQ,336165,167868,49.94
20,253,BSELINFRA,EQ,14260,10960,76.86
20,254,BSL,EQ,14679,12504,85.18
20,255,BSLGOLDETF,EQ,1305,1060,81.23
20,256,BSLNIFTY,EQ,967,738,76.32
20,257,BSOFT,EQ,1319881,534422,40.49
20,258,BURGERKING,EQ,7879543,2720393,34.52
20,259,BUTTERFLY,EQ,76088,18940,24.89
20,260,BYKE,EQ,42126,31364,74.45
20,261,CADILAHC,EQ,1871926,354582,18.94
20,262,CALSOFT,EQ,29124,22620,77.67
20,263,CAMLINFINE,EQ,646785,389562,60.23
20,264,CAMS,EQ,278465,223258,80.17
20,265,CANBK,EQ,26964801,6297548,23.35
20,266,CANFINHOME,EQ,830146,538054,64.81
20,267,CANTABIL,EQ,173177,35878,20.72
20,268,CAPACITE,EQ,76793,38027,49.52
20,269,CAPLIPOINT,EQ,153885,103140,67.02
20,270,CAPTRUST,EQ,65010,36371,55.95
20,271,CARBORUNIV,EQ,137517,101117,73.53
20,272,CAREERP,EQ,66489,54436,81.87
20,273,CARERATING,EQ,140222,100736,71.84
20,274,CASTROLIND,EQ,3590821,2212423,61.61
20,275,CCHHL,EQ,42934,24681,57.49
20,276,CCL,EQ,472764,169996,35.96
20,277,CDSL,EQ,840586,382370,45.49
20,278,CEATLTD,EQ,288011,61345,21.30
20,279,CENTENKA,EQ,63082,35703,56.60
20,280,CENTEXT,EQ,177025,137595,77.73
20,281,CENTRALBK,EQ,16254582,7447409,45.82
20,282,CENTRUM,EQ,6165432,1450956,23.53
20,283,CENTUM,EQ,26198,23604,90.10
20,284,CENTURYPLY,EQ,266344,132762,49.85
20,285,CENTURYTEX,EQ,1163662,438907,37.72
20,286,CERA,EQ,17464,7508,42.99
20,287,CEREBRAINT,EQ,1048720,443253,42.27
20,288,CESC,EQ,910235,415066,45.60
20,289,CGCL,EQ,106932,22320,20.87
20,290,CGPOWER,EQ,7063261,4454189,63.06
20,291,CHALET,EQ,344747,148768,43.15
20,292,CHAMBLFERT,EQ,1471376,569202,38.69
20,293,CHEMBOND,EQ,29588,17105,57.81
20,294,CHEMCON,EQ,285927,105469,36.89
20,295,CHEMFAB,EQ,16884,9650,57.15
20,296,CHENNPETRO,EQ,1649304,631538,38.29
20,297,CHOLAFIN,EQ,3014438,836365,27.75
20,298,CHOLAHLDNG,EQ,112412,39229,34.90
20,299,CIGNITITEC,EQ,33166,19982,60.25
20,300,CINELINE,EQ,129143,50572,39.16
20,301,CINEVISTA,EQ,20993,16536,78.77
20,302,CIPLA,EQ,3265559,1009048,30.90
20,303,CLEDUCATE,EQ,8187,6249,76.33
20,304,CLNINDIA,EQ,103805,43349,41.76
20,305,COALINDIA,EQ,17610904,4578189,26.00
20,306,COCHINSHIP,EQ,601167,205494,34.18
20,307,COFORGE,EQ,326166,107132,32.85
20,308,COLPAL,EQ,401834,128019,31.86
20,309,COMPINFO,EQ,653369,438149,67.06
20,310,COMPUSOFT,EQ,121942,82668,67.79
20,311,CONCOR,EQ,2596642,1405840,54.14
20,312,CONFIPET,EQ,946898,558639,59.00
20,313,CONSOFINVT,EQ,299551,295619,98.69
20,314,CONTROLPR,EQ,20253,13821,68.24
20,315,CORALFINAC,EQ,12486,6807,54.52
20,316,CORDSCABLE,EQ,33866,24697,72.93
20,317,COROMANDEL,EQ,467743,308587,65.97
20,318,COSMOFILMS,EQ,465214,183028,39.34
20,319,CPSEETF,EQ,8196535,7284629,88.87
20,320,CREATIVE,EQ,39661,20193,50.91
20,321,CREATIVEYE,EQ,174,174,100.00
20,322,CREDITACC,EQ,54627,31932,58.45
20,323,CREST,EQ,22011,13349,60.65
20,324,CRISIL,EQ,83423,68307,81.88
20,325,CROMPTON,EQ,1738641,1069603,61.52
20,326,CSBBANK,EQ,930185,459276,49.37
20,327,CTE,EQ,22744,16458,72.36
20,328,CUB,EQ,18275463,10895225,59.62
20,329,CUBEXTUB,EQ,125826,105138,83.56
20,330,CUMMINSIND,EQ,5093443,1287707,25.28
20,331,CUPID,EQ,73581,41795,56.80
20,332,CYBERTECH,EQ,118072,66509,56.33
20,333,CYIENT,EQ,642158,218131,33.97
20,334,DAAWAT,EQ,8772133,3524172,40.17
20,335,DABUR,EQ,3130922,1892816,60.46
20,336,DALBHARAT,EQ,168863,71121,42.12
20,337,DALMIASUG,EQ,397445,201575,50.72
20,338,DAMODARIND,EQ,28135,20283,72.09
20,339,DANGEE,EQ,25732,7957,30.92
20,340,DATAMATICS,EQ,535513,272479,50.88
20,341,DBCORP,EQ,463575,272958,58.88
20,342,DBL,EQ,317676,128153,40.34
20,343,DBSTOCKBRO,EQ,3137,2716,86.58
20,344,DCAL,EQ,299521,178025,59.44
20,345,DCBBANK,EQ,2992994,2013418,67.27
20,346,DCI,SM,9000,9000,100.00
20,347,DCM,EQ,33421,20254,60.60
20,348,DCMSHRIRAM,EQ,479401,127522,26.60
20,349,DCW,EQ,2364471,1391827,58.86
20,350,DECCANCE,EQ,88168,54454,61.76
20,351,DEEPAKFERT,EQ,1490113,536487,36.00
20,352,DEEPAKNTR,EQ,1270366,307732,24.22
20,353,DEEPENR,EQ,22664,12975,57.25
20,354,DELTACORP,EQ,8602168,3363979,39.11
20,355,DELTAMAGNT,EQ,16713,12398,74.18
20,356,DEN,EQ,1110139,665413,59.94
20,357,DENORA,EQ,7544,4631,61.39
20,358,DFMFOODS,EQ,50579,27818,55.00
20,359,DGCONTENT,EQ,392213,378513,96.51
20,360,DHAMPURSUG,EQ,1699839,524270,30.84
20,361,DHANBANK,EQ,2701072,2026472,75.02
20,362,DHANI,EQ,2263952,974318,43.04
20,363,DHANILOANS,N1,55,55,100.00
20,364,DHANILOANS,N4,40,40,100.00
20,365,DHANILOANS,N5,10,10,100.00
20,366,DHANILOANS,N7,30,30,100.00
20,367,DHANILOANS,N8,260,206,79.23
20,368,DHANILOANS,NF,60,60,100.00
20,369,DHANILOANS,NQ,10,10,100.00
20,370,DHANIPP,E1,92780,51049,55.02
20,371,DHANUKA,EQ,46988,17772,37.82
20,372,DHARSUGAR,EQ,117336,66870,56.99
20,373,DHFL,EQ,1149964,613659,53.36
20,374,DHFL,N6,214,214,100.00
20,375,DHFL,NC,981,638,65.04
20,376,DHFL,NP,1348,1145,84.94
20,377,DHFL,NQ,19,19,100.00
20,378,DHFL,NS,368,368,100.00
20,379,DHFL,NX,350,350,100.00
20,380,DHUNINV,EQ,2805,879,31.34
20,381,DIAMONDYD,EQ,8941,5506,61.58
20,382,DICIND,EQ,12589,9865,78.36
20,383,DISHTV,EQ,5287881,3155318,59.67
20,384,DIVISLAB,EQ,725617,318347,43.87
20,385,DIXON,EQ,69947,35666,50.99
20,386,DLF,EQ,20023351,6244553,31.19
20,387,DLINKINDIA,EQ,314176,153269,48.78
20,388,DMART,EQ,675749,291445,43.13
20,389,DOLAT,EQ,158486,83868,52.92
20,390,DOLLAR,EQ,50533,31389,62.12
20,391,DONEAR,EQ,331696,162751,49.07
20,392,DPABHUSHAN,EQ,5326,4059,76.21
20,393,DPSCLTD,EQ,79314,72512,91.42
20,394,DPWIRES,EQ,41331,25143,60.83
20,395,DREDGECORP,EQ,388852,137159,35.27
20,396,DRREDDY,EQ,850614,269213,31.65
20,397,DSML,SM,6000,6000,100.00
20,398,DSSL,EQ,239745,109025,45.48
20,399,DTIL,EQ,4813,4229,87.87
20,400,DUCON,EQ,108187,74624,68.98
20,401,DVL,EQ,31242,21088,67.50
20,402,DWARKESH,EQ,8720584,4148516,47.57
20,403,DYNAMATECH,EQ,15235,9723,63.82
20,404,DYNPRO,EQ,189562,81281,42.88
20,405,EBBETF0423,EQ,11707,11249,96.09
20,406,EBBETF0425,EQ,33804,26347,77.94
20,407,EBBETF0430,EQ,25276,25212,99.75
20,408,EBBETF0431,EQ,8515,8318,97.69
20,409,EBIXFOREX,EQ,29778,17505,58.79
20,410,ECLERX,EQ,108110,51578,47.71
20,411,ECLFINANCE,NE,117,117,100.00
20,412,ECLFINANCE,NF,221,219,99.10
20,413,ECLFINANCE,NG,586,431,73.55
20,414,ECLFINANCE,NI,21,21,100.00
20,415,ECLFINANCE,NJ,452,383,84.73
20,416,ECLFINANCE,NK,200,200,100.00
20,417,ECLFINANCE,NM,180,125,69.44
20,418,ECLFINANCE,NO,151,151,100.00
20,419,ECLFINANCE,NQ,50,50,100.00
20,420,ECLFINANCE,NR,235,205,87.23
20,421,ECLFINANCE,NS,175,175,100.00
20,422,EDELWEISS,EQ,11891326,6654471,55.96
20,423,EHFLNCD,N5,1,1,100.00
20,424,EHFLNCD,N6,720,675,93.75
20,425,EICHERMOT,EQ,1289447,534486,41.45
20,426,EIDPARRY,EQ,455239,223568,49.11
20,427,EIFFL,SM,9600,8800,91.67
20,428,EIHAHOTELS,EQ,25663,14669,57.16
20,429,EIHOTEL,EQ,2145564,905421,42.20
20,430,EIMCOELECO,EQ,2996,1266,42.26
20,431,EKC,EQ,422362,248948,58.94
20,432,ELECON,EQ,443239,189434,42.74
20,433,ELECTCAST,EQ,1760469,1045869,59.41
20,434,ELECTHERM,EQ,37663,24774,65.78
20,435,ELGIEQUIP,EQ,82468,48602,58.93
20,436,ELGIRUBCO,EQ,48349,45121,93.32
20,437,EMAMILTD,EQ,705275,359218,50.93
20,438,EMAMIPAP,EQ,38058,19193,50.43
20,439,EMAMIREAL,EQ,81578,59851,73.37
20,440,EMBASSY,RR,915400,621200,67.86
20,441,EMKAY,EQ,135097,66465,49.20
20,442,EMMBI,EQ,17812,10246,57.52
20,443,EMOFSR1RDP,MF,26589,26589,100.00
20,444,EMOFSR1RGG,MF,94010,93110,99.04
20,445,ENDURANCE,EQ,105576,51587,48.86
20,446,ENGINERSIN,EQ,21517276,6587393,30.61
20,447,ENIL,EQ,168834,118154,69.98
20,448,EPL,EQ,1513998,902020,59.58
20,449,EQ30,EQ,56,56,100.00
20,450,EQUITAS,EQ,1898475,819586,43.17
20,451,EQUITASBNK,EQ,717652,390080,54.36
20,452,ERFLNCDI,N2,150,100,66.67
20,453,ERFLNCDI,N5,372,361,97.04
20,454,ERFLNCDI,N6,106,106,100.00
20,455,ERIS,EQ,88627,67916,76.63
20,456,EROSMEDIA,EQ,1385003,737523,53.25
20,457,ESABINDIA,EQ,6945,2916,41.99
20,458,ESCORTS,EQ,1602126,414279,25.86
20,459,ESSARSHPNG,EQ,75559,54093,71.59
20,460,ESTER,EQ,407005,244492,60.07
20,461,EUROTEXIND,EQ,1,1,100.00
20,462,EVEREADY,EQ,661144,324303,49.05
20,463,EVERESTIND,EQ,44312,31042,70.05
20,464,EXCEL,EQ,62110,60140,96.83
20,465,EXCELINDUS,EQ,22989,13171,57.29
20,466,EXIDEIND,EQ,3869622,993486,25.67
20,467,EXPLEOSOL,EQ,108595,51695,47.60
20,468,FACT,EQ,873713,292543,33.48
20,469,FAIRCHEMOR,EQ,106938,51026,47.72
20,470,FCL,EQ,288379,152671,52.94
20,471,FCONSUMER,EQ,3510388,2284934,65.09
20,472,FDC,EQ,303068,217023,71.61
20,473,FEDERALBNK,EQ,38195349,14255845,37.32
20,474,FEL,EQ,678848,433675,63.88
20,475,FELDVR,EQ,33785,25083,74.24
20,476,FIEMIND,EQ,157010,94502,60.19
20,477,FILATEX,EQ,2862868,2008789,70.17
20,478,FILDF2GP,MF,61,61,100.00
20,479,FINCABLES,EQ,182961,75760,41.41
20,480,FINEORG,EQ,25756,15548,60.37
20,481,FINPIPE,EQ,142386,62105,43.62
20,482,FLFL,EQ,146138,111246,76.12
20,483,FLUOROCHEM,EQ,567453,207695,36.60
20,484,FMGOETZE,EQ,20390,15830,77.64
20,485,FMNL,EQ,21196,14524,68.52
20,486,FOCUS,SM,6000,6000,100.00
20,487,FORCEMOT,EQ,46868,15342,32.73
20,488,FORTIS,EQ,4121967,1377757,33.42
20,489,FOSECOIND,EQ,1242,1122,90.34
20,490,FRETAIL,EQ,2044739,1304931,63.82
20,491,FSC,EQ,78201,59159,75.65
20,492,FSL,EQ,5800611,2187292,37.71
20,493,G5,EQ,2441,1541,63.13
20,494,GABRIEL,EQ,2932183,1543372,52.64
20,495,GAEL,EQ,1184760,545491,46.04
20,496,GAIL,EQ,16283786,6205757,38.11
20,497,GAL,EQ,35161,31697,90.15
20,498,GALAXYSURF,EQ,18039,10734,59.50
20,499,GALLANTT,EQ,60974,40379,66.22
20,500,GALLISPAT,EQ,23246,17827,76.69
20,501,GAMMNINFRA,EQ,1716721,1716721,100.00
20,502,GANDHITUBE,EQ,13323,8793,66.00
20,503,GANECOS,EQ,140956,81878,58.09
20,504,GANESHHOUC,EQ,98446,70760,71.88
20,505,GANGAFORGE,SM,56000,32000,57.14
20,506,GANGESSECU,EQ,5861,4135,70.55
20,507,GARFIBRES,EQ,63872,60374,94.52
20,508,GATI,EQ,4755799,2166283,45.55
20,509,GAYAPROJ,EQ,285219,219255,76.87
20,510,GBGLOBAL,EQ,7018,6548,93.30
20,511,GDL,EQ,333483,135403,40.60
20,512,GEECEE,EQ,19819,10705,54.01
20,513,GEEKAYWIRE,EQ,19017,16558,87.07
20,514,GENCON,EQ,16437,9238,56.20
20,515,GENUSPAPER,EQ,1957419,1234512,63.07
20,516,GENUSPOWER,EQ,1477380,871664,59.00
20,517,GEOJITFSL,EQ,489586,283198,57.84
20,518,GEPIL,EQ,148807,93073,62.55
20,519,GESHIP,EQ,628601,224058,35.64
20,520,GET&D,EQ,260561,146546,56.24
20,521,GFLLIMITED,EQ,87083,30565,35.10
20,522,GFSTEELS,EQ,140,140,100.00
20,523,GHCL,EQ,1222798,475580,38.89
20,524,GICHSGFIN,EQ,980508,359373,36.65
20,525,GICRE,EQ,1126469,551459,48.95
20,526,GILLANDERS,EQ,27225,18182,66.78
20,527,GILLETTE,EQ,6947,2374,34.17
20,528,GINNIFILA,EQ,85399,62339,73.00
20,529,GIPCL,EQ,2495421,1157618,46.39
20,530,GISOLUTION,EQ,10928,10357,94.77
20,531,GKWLIMITED,EQ,1995,325,16.29
20,532,GLAND,EQ,152524,94463,61.93
20,533,GLAXO,EQ,105092,54869,52.21
20,534,GLENMARK,EQ,1175643,368917,31.38
20,535,GLFL,EQ,34280,25882,75.50
20,536,GLOBAL,EQ,3602,3182,88.34
20,537,GLOBOFFS,EQ,85249,32074,37.62
20,538,GLOBUSSPR,EQ,155360,79548,51.20
20,539,GMBREW,EQ,23052,16557,71.82
20,540,GMDCLTD,EQ,3135208,1078841,34.41
