Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01032021,1123540290,0001844
Trade Date <01-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,212,BHAGYAPROP,EQ,26780,24714,92.29
20,213,BHARATFORG,EQ,1894304,599477,31.65
20,214,BHARATGEAR,EQ,13334,8814,66.10
20,215,BHARATRAS,EQ,13280,6013,45.28
20,216,BHARTIARTL,EQ,54075848,24731634,45.74
20,217,BHEL,EQ,123674746,21968124,17.76
20,218,BIGBLOC,EQ,37829,21052,55.65
20,219,BIL,EQ,6498,3772,58.05
20,220,BINDALAGRO,EQ,426671,185212,43.41
20,221,BIOCON,EQ,2691673,923174,34.30
20,222,BIOFILCHEM,EQ,27184,26933,99.08
20,223,BIRET,RR,177800,145800,82.00
20,224,BIRLACABLE,EQ,171401,98252,57.32
20,225,BIRLACORPN,EQ,117256,40627,34.65
20,226,BIRLAMONEY,EQ,187586,73120,38.98
20,227,BIRLATYRE,EQ,403542,208352,51.63
20,228,BKMINDST,EQ,26563,26563,100.00
20,229,BLBLIMITED,EQ,287016,276956,96.49
20,230,BLISSGVS,EQ,505109,162232,32.12
20,231,BLS,EQ,342272,128319,37.49
20,232,BLUEDART,EQ,10159,4276,42.09
20,233,BLUESTARCO,EQ,1220527,195252,16.00
20,234,BODALCHEM,EQ,5838383,1834879,31.43
20,235,BOHRA,SM,50000,50000,100.00
20,236,BOMDYEING,EQ,3117259,945584,30.33
20,237,BOROLTD,EQ,138819,94722,68.23
20,238,BORORENEW,EQ,274746,121537,44.24
20,239,BOSCHLTD,EQ,53119,11193,21.07
20,240,BPCL,EQ,6092750,1548562,25.42
20,241,BPL,EQ,94577,65428,69.18
20,242,BRFL,EQ,284673,178661,62.76
20,243,BRIGADE,EQ,248115,176954,71.32
20,244,BRIGHT,SM,27000,15000,55.56
20,245,BRITANNIA,EQ,377869,189847,50.24
20,246,BRITANNIA,N2,2741,2714,99.01
20,247,BRNL,EQ,47482,31902,67.19
20,248,BROOKS,EQ,47939,41474,86.51
20,249,BSE,EQ,297967,166654,55.93
20,250,BSELINFRA,EQ,35517,26117,73.53
20,251,BSL,EQ,13840,6719,48.55
20,252,BSLGOLDETF,EQ,516,329,63.76
20,253,BSLNIFTY,EQ,170,116,68.24
20,254,BSOFT,EQ,448211,231799,51.72
20,255,BURGERKING,EQ,762981,435895,57.13
20,256,BUTTERFLY,EQ,83779,28466,33.98
20,257,BYKE,EQ,103188,87120,84.43
20,258,CADILAHC,EQ,2015942,542019,26.89
20,259,CALSOFT,EQ,48010,44507,92.70
20,260,CAMLINFINE,EQ,1695243,740581,43.69
20,261,CAMS,EQ,172938,144247,83.41
20,262,CANBK,EQ,13581503,2246065,16.54
20,263,CANFINHOME,EQ,266573,146638,55.01
20,264,CANTABIL,EQ,206237,84318,40.88
20,265,CAPACITE,EQ,322902,276373,85.59
20,266,CAPLIPOINT,EQ,93765,55539,59.23
20,267,CAPTRUST,EQ,52395,28523,54.44
20,268,CARBORUNIV,EQ,290524,171293,58.96
20,269,CAREERP,EQ,29151,23433,80.38
20,270,CARERATING,EQ,70402,40011,56.83
20,271,CASTROLIND,EQ,4986242,2690909,53.97
20,272,CCHHL,EQ,49948,38720,77.52
20,273,CCL,EQ,838673,739704,88.20
20,274,CDSL,EQ,988372,313614,31.73
20,275,CEATLTD,EQ,235961,43996,18.65
20,276,CENTENKA,EQ,42291,25428,60.13
20,277,CENTEXT,EQ,296504,195197,65.83
20,278,CENTRALBK,EQ,13423237,7850915,58.49
20,279,CENTRUM,EQ,2248505,631943,28.11
20,280,CENTUM,EQ,7842,5581,71.17
20,281,CENTURYPLY,EQ,134396,49995,37.20
20,282,CENTURYTEX,EQ,421224,116150,27.57
20,283,CERA,EQ,17449,6994,40.08
20,284,CEREBRAINT,EQ,190968,136559,71.51
20,285,CESC,EQ,323991,138739,42.82
20,286,CGCL,EQ,153579,24620,16.03
20,287,CGPOWER,EQ,2849740,2208155,77.49
20,288,CHALET,EQ,126736,56318,44.44
20,289,CHAMBLFERT,EQ,2991185,741808,24.80
20,290,CHEMBOND,EQ,16373,11069,67.61
20,291,CHEMCON,EQ,195849,65312,33.35
20,292,CHEMFAB,EQ,18523,8747,47.22
20,293,CHENNPETRO,EQ,2717970,866070,31.86
20,294,CHOLAFIN,EQ,8234542,2399643,29.14
20,295,CHOLAHLDNG,EQ,90706,37547,41.39
20,296,CIGNITITEC,EQ,55157,29378,53.26
20,297,CINELINE,EQ,77446,46200,59.65
20,298,CINEVISTA,EQ,36747,12983,35.33
20,299,CIPLA,EQ,2748271,695647,25.31
20,300,CKPLEISURE,SZ,8000,4000,50.00
20,301,CLEDUCATE,EQ,26537,12640,47.63
20,302,CLNINDIA,EQ,49868,27308,54.76
20,303,CMMIPL,SM,6000,6000,100.00
20,304,COALINDIA,EQ,22306110,4499241,20.17
20,305,COCHINSHIP,EQ,963401,272481,28.28
20,306,COFORGE,EQ,122858,21470,17.48
20,307,COLPAL,EQ,265854,78940,29.69
20,308,COMPINFO,EQ,2918863,1142678,39.15
20,309,COMPUSOFT,EQ,172904,57084,33.01
20,310,CONCOR,EQ,2068440,797846,38.57
20,311,CONFIPET,EQ,1221070,652034,53.40
20,312,CONSOFINVT,EQ,21713,12742,58.68
20,313,CONTROLPR,EQ,14979,8519,56.87
20,314,CORALFINAC,EQ,28231,21653,76.70
20,315,CORDSCABLE,EQ,57085,44320,77.64
20,316,COROMANDEL,EQ,364847,212140,58.14
20,317,COSMOFILMS,EQ,102743,54558,53.10
20,318,CPSEETF,EQ,5289465,4476968,84.64
20,319,CREATIVE,EQ,21430,9393,43.83
20,320,CREDITACC,EQ,96269,57536,59.77
20,321,CREST,EQ,9239,6103,66.06
20,322,CRISIL,EQ,11148,5967,53.53
20,323,CROMPTON,EQ,2327986,1562191,67.10
20,324,CSBBANK,EQ,114684,78922,68.82
20,325,CTE,EQ,33225,22736,68.43
20,326,CUB,EQ,1461860,786957,53.83
20,327,CUBEXTUB,EQ,12189,12188,99.99
20,328,CUMMINSIND,EQ,820946,225608,27.48
20,329,CUPID,EQ,34090,21649,63.51
20,330,CYBERTECH,EQ,92523,51565,55.73
20,331,CYIENT,EQ,501040,179698,35.87
20,332,DAAWAT,EQ,897956,402427,44.82
20,333,DABUR,EQ,1751572,984408,56.20
20,334,DALBHARAT,EQ,266937,149538,56.02
20,335,DALMIASUG,EQ,369822,142574,38.55
20,336,DAMODARIND,EQ,20349,3422,16.82
20,337,DANGEE,EQ,50589,43519,86.02
20,338,DATAMATICS,EQ,100506,44064,43.84
20,339,DBCORP,EQ,728121,438607,60.24
20,340,DBL,EQ,399169,119544,29.95
20,341,DBSTOCKBRO,EQ,9869,8870,89.88
20,342,DCAL,EQ,319156,168458,52.78
20,343,DCBBANK,EQ,978020,449091,45.92
20,344,DCI,SM,9000,9000,100.00
20,345,DCM,EQ,49724,31903,64.16
20,346,DCMSHRIRAM,EQ,267125,94306,35.30
20,347,DCW,EQ,7127862,3725615,52.27
20,348,DECCANCE,EQ,44784,30838,68.86
20,349,DEEPAKFERT,EQ,7670978,1690662,22.04
20,350,DEEPAKNTR,EQ,2627071,502751,19.14
20,351,DEEPENR,EQ,25970,18443,71.02
20,352,DELTACORP,EQ,1460385,446726,30.59
20,353,DELTAMAGNT,EQ,10033,5623,56.05
20,354,DEN,EQ,2407745,986458,40.97
20,355,DENORA,EQ,5573,3559,63.86
20,356,DFMFOODS,EQ,48143,32401,67.30
20,357,DGCONTENT,EQ,183978,164585,89.46
20,358,DHAMPURSUG,EQ,767361,323977,42.22
20,359,DHANBANK,EQ,4087720,2082886,50.95
20,360,DHANI,EQ,1585698,741899,46.79
20,361,DHANILOANS,N1,130,130,100.00
20,362,DHANILOANS,N2,120,120,100.00
20,363,DHANILOANS,N3,515,415,80.58
20,364,DHANILOANS,N4,155,25,16.13
20,365,DHANILOANS,N7,42,42,100.00
20,366,DHANILOANS,ND,30,30,100.00
20,367,DHANIPP,E1,161500,102410,63.41
20,368,DHANUKA,EQ,31406,16503,52.55
20,369,DHARSUGAR,EQ,18515,10444,56.41
20,370,DHFL,EQ,576976,572349,99.20
20,371,DHFL,N6,43,38,88.37
20,372,DHFL,NA,93,93,100.00
20,373,DHFL,NC,551,551,100.00
20,374,DHFL,NN,50,50,100.00
20,375,DHFL,NP,2390,2390,100.00
20,376,DHFL,NS,17,17,100.00
20,377,DHFL,NY,10,10,100.00
20,378,DHUNINV,EQ,12102,3589,29.66
20,379,DIAMONDYD,EQ,25131,10574,42.08
20,380,DICIND,EQ,22175,8748,39.45
20,381,DISHTV,EQ,5271113,2265547,42.98
20,382,DIVISLAB,EQ,660836,277342,41.97
20,383,DIXON,EQ,39204,18812,47.98
20,384,DLF,EQ,8238981,1157775,14.05
20,385,DLINKINDIA,EQ,221946,119384,53.79
20,386,DMART,EQ,439920,208598,47.42
20,387,DOLAT,EQ,772351,400919,51.91
20,388,DOLLAR,EQ,53673,22986,42.83
20,389,DONEAR,EQ,32731,16628,50.80
20,390,DPABHUSHAN,EQ,3320,2582,77.77
20,391,DPSCLTD,EQ,85903,71736,83.51
20,392,DPWIRES,EQ,4023,3466,86.15
20,393,DREDGECORP,EQ,1640148,272049,16.59
20,394,DRREDDY,EQ,709073,266763,37.62
20,395,DSML,SM,6000,6000,100.00
20,396,DSSL,EQ,73086,31217,42.71
20,397,DTIL,EQ,19242,14039,72.96
20,398,DUCON,EQ,163956,99780,60.86
20,399,DVL,EQ,67395,40190,59.63
20,400,DWARKESH,EQ,3387978,1396222,41.21
20,401,DYNAMATECH,EQ,43110,21956,50.93
20,402,DYNPRO,EQ,339887,154267,45.39
20,403,EBBETF0423,EQ,709,463,65.30
20,404,EBBETF0425,EQ,18358,4403,23.98
20,405,EBBETF0430,EQ,15772,15644,99.19
20,406,EBBETF0431,EQ,7824,7306,93.38
20,407,EBIXFOREX,EQ,2208,1626,73.64
20,408,EC2RG,MF,700,700,100.00
20,409,ECLERX,EQ,28648,16957,59.19
20,410,ECLFINANCE,NF,230,180,78.26
20,411,ECLFINANCE,NG,218,218,100.00
20,412,ECLFINANCE,NI,216,214,99.07
20,413,ECLFINANCE,NJ,195,195,100.00
20,414,ECLFINANCE,NM,603,578,95.85
20,415,ECLFINANCE,NN,50,50,100.00
20,416,ECLFINANCE,NO,524,399,76.15
20,417,ECLFINANCE,NP,50,50,100.00
20,418,ECLFINANCE,NR,136,126,92.65
20,419,ECLFINANCE,NS,20,20,100.00
20,420,EDELWEISS,EQ,2751965,1786463,64.92
20,421,EHFLNCD,N3,1282,1106,86.27
20,422,EHFLNCD,N6,140,140,100.00
20,423,EICHERMOT,EQ,1283153,376529,29.34
20,424,EIDPARRY,EQ,1246142,544331,43.68
20,425,EIFFL,SM,1600,1600,100.00
20,426,EIHAHOTELS,EQ,2091,1167,55.81
20,427,EIHOTEL,EQ,438701,228377,52.06
20,428,EIMCOELECO,EQ,4093,2853,69.70
20,429,EKC,EQ,351978,198248,56.32
20,430,ELECON,EQ,378744,251304,66.35
20,431,ELECTCAST,EQ,888471,492574,55.44
20,432,ELECTHERM,EQ,18337,11311,61.68
20,433,ELGIEQUIP,EQ,185073,101222,54.69
20,434,ELGIRUBCO,EQ,64015,35325,55.18
20,435,EMAMILTD,EQ,567521,363057,63.97
20,436,EMAMIPAP,EQ,11330,4900,43.25
20,437,EMAMIREAL,EQ,138316,99608,72.01
20,438,EMBASSY,RR,638800,534600,83.69
20,439,EMKAY,EQ,25575,13036,50.97
20,440,EMMBI,EQ,16517,11428,69.19
20,441,EMOFSR1RDP,MF,7727,7727,100.00
20,442,EMOFSR1RGG,MF,94840,94840,100.00
20,443,ENDURANCE,EQ,81479,42112,51.68
20,444,ENGINERSIN,EQ,34049536,10229517,30.04
20,445,ENIL,EQ,66146,38686,58.49
20,446,EPL,EQ,274823,167985,61.12
20,447,EQ30,EQ,88,88,100.00
20,448,EQUITAS,EQ,1993322,902446,45.27
20,449,EQUITASBNK,EQ,2542227,815257,32.07
20,450,ERFLNCDI,N4,3,3,100.00
20,451,ERFLNCDI,N5,81,81,100.00
20,452,ERIS,EQ,99028,68840,69.52
20,453,EROSMEDIA,EQ,580351,320957,55.30
20,454,ESABINDIA,EQ,28352,7038,24.82
20,455,ESCORTS,EQ,1623331,361744,22.28
20,456,ESSARSHPNG,EQ,57498,41853,72.79
20,457,ESTER,EQ,184864,97039,52.49
20,458,EVEREADY,EQ,2469215,689586,27.93
20,459,EVERESTIND,EQ,45660,21393,46.85
20,460,EXCEL,EQ,57786,54544,94.39
20,461,EXCELINDUS,EQ,17043,10634,62.40
20,462,EXIDEIND,EQ,2612806,556353,21.29
20,463,EXPLEOSOL,EQ,9068,5175,57.07
20,464,FACT,EQ,9474284,1475185,15.57
20,465,FAIRCHEMOR,EQ,11669,4671,40.03
20,466,FCL,EQ,223643,149135,66.68
20,467,FCONSUMER,EQ,4320399,2604941,60.29
20,468,FDC,EQ,161443,101224,62.70
20,469,FEDERALBNK,EQ,13016839,2495373,19.17
20,470,FEL,EQ,1308315,727581,55.61
20,471,FELDVR,EQ,58217,37599,64.58
20,472,FIEMIND,EQ,26434,13708,51.86
20,473,FILATEX,EQ,454424,360837,79.41
20,474,FINCABLES,EQ,119362,51469,43.12
20,475,FINEORG,EQ,19314,11574,59.93
20,476,FINPIPE,EQ,142869,63829,44.68
20,477,FLFL,EQ,131998,103379,78.32
20,478,FLUOROCHEM,EQ,81007,37774,46.63
20,479,FMGOETZE,EQ,15759,9965,63.23
20,480,FMNL,EQ,26287,17865,67.96
20,481,FOCUS,SM,6000,6000,100.00
20,482,FORCEMOT,EQ,21097,7933,37.60
20,483,FORTIS,EQ,5710024,2721779,47.67
20,484,FOSECOIND,EQ,1087,830,76.36
20,485,FRETAIL,EQ,1919671,1202435,62.64
20,486,FSC,EQ,68269,49994,73.23
20,487,FSL,EQ,2238899,900483,40.22
20,488,G5,EQ,21112,20997,99.46
20,489,GABRIEL,EQ,215627,130896,60.70
20,490,GAEL,EQ,555761,224801,40.45
20,491,GAIL,EQ,16859409,4441676,26.35
20,492,GAL,EQ,101270,98138,96.91
20,493,GALAXYSURF,EQ,61072,29379,48.11
20,494,GALLANTT,EQ,122799,58529,47.66
20,495,GALLISPAT,EQ,21851,9513,43.54
20,496,GAMMNINFRA,EQ,2692068,1595964,59.28
20,497,GANDHITUBE,EQ,3740,2317,61.95
20,498,GANECOS,EQ,44815,29942,66.81
20,499,GANESHHOUC,EQ,99982,70215,70.23
20,500,GANGAFORGE,SM,24000,16000,66.67
20,501,GANGESSECU,EQ,2428,1661,68.41
20,502,GARFIBRES,EQ,29412,16804,57.13
20,503,GATI,EQ,667805,425557,63.72
20,504,GAYAPROJ,EQ,545460,341257,62.56
20,505,GBGLOBAL,EQ,2425,1929,79.55
20,506,GDL,EQ,96996,59876,61.73
20,507,GEECEE,EQ,67257,35930,53.42
20,508,GEEKAYWIRE,EQ,18330,18054,98.49
20,509,GENCON,EQ,10219,4614,45.15
20,510,GENUSPAPER,EQ,159996,131257,82.04
20,511,GENUSPOWER,EQ,203285,82177,40.42
20,512,GEOJITFSL,EQ,190566,135733,71.23
20,513,GEPIL,EQ,73481,38540,52.45
20,514,GESHIP,EQ,597967,188888,31.59
20,515,GET&D,EQ,121326,59880,49.35
20,516,GFLLIMITED,EQ,80765,34646,42.90
20,517,GFSTEELS,EQ,14,14,100.00
20,518,GHCL,EQ,231765,144428,62.32
20,519,GICHSGFIN,EQ,410778,139449,33.95
20,520,GICRE,EQ,1355519,479747,35.39
20,521,GILLANDERS,EQ,8194,7180,87.63
20,522,GILLETTE,EQ,2085,1294,62.06
20,523,GINNIFILA,EQ,44834,35444,79.06
20,524,GIPCL,EQ,366203,162078,44.26
20,525,GIRIRAJ,SM,1200,1200,100.00
20,526,GISOLUTION,EQ,198,198,100.00
20,527,GKWLIMITED,EQ,1181,172,14.56
20,528,GLAND,EQ,120452,55327,45.93
20,529,GLAXO,EQ,31233,19606,62.77
20,530,GLENMARK,EQ,1174175,353133,30.07
20,531,GLFL,EQ,82013,60293,73.52
20,532,GLOBAL,EQ,5982,5238,87.56
20,533,GLOBOFFS,EQ,31619,31617,99.99
20,534,GLOBUSSPR,EQ,388314,190224,48.99
20,535,GMBREW,EQ,18365,15444,84.09
20,536,GMDCLTD,EQ,3843282,1321907,34.40
20,537,GMMPFAUDLR,EQ,104073,39642,38.09
20,538,GMRINFRA,EQ,9277410,1455325,15.69
20,539,GNA,EQ,58474,27172,46.47
20,540,GNFC,EQ,8947678,2099830,23.47
20,541,GOACARBON,EQ,32307,18557,57.44
20,542,GOCLCORP,EQ,11889,8820,74.19
