Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24032021,965318537,0001814
Trade Date <24-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,120,ASAHISONG,EQ,15372,10573,68.78
20,121,ASALCBR,EQ,66297,44287,66.80
20,122,ASHAPURMIN,EQ,174902,124604,71.24
20,123,ASHIANA,EQ,103672,64627,62.34
20,124,ASHIMASYN,EQ,172077,129824,75.45
20,125,ASHOKA,EQ,966015,461881,47.81
20,126,ASHOKLEY,EQ,15893289,3747879,23.58
20,127,ASIANHOTNR,EQ,9642,8251,85.57
20,128,ASIANPAINT,EQ,4132092,1464543,35.44
20,129,ASIANTILES,EQ,2109316,916012,43.43
20,130,ASPINWALL,EQ,1910,1516,79.37
20,131,ASTEC,EQ,15721,8004,50.91
20,132,ASTERDM,EQ,153234,57970,37.83
20,133,ASTRAL,EQ,274654,148325,54.00
20,134,ASTRAMICRO,EQ,322505,153337,47.55
20,135,ASTRAZEN,EQ,38086,14681,38.55
20,136,ASTRON,EQ,38261,21982,57.45
20,137,ATFL,EQ,16579,5737,34.60
20,138,ATGL,EQ,3170982,1157142,36.49
20,139,ATLANTA,EQ,14185,12297,86.69
20,140,ATUL,EQ,26497,13699,51.70
20,141,ATULAUTO,EQ,62355,38967,62.49
20,142,AUBANK,EQ,772958,345326,44.68
20,143,AURIONPRO,EQ,153796,77565,50.43
20,144,AUROPHARMA,EQ,2890108,619801,21.45
20,145,AUSOMENT,EQ,5895,4337,73.57
20,146,AUTOAXLES,EQ,7480,5956,79.63
20,147,AUTOIND,EQ,68977,45234,65.58
20,148,AVADHSUGAR,EQ,68067,21751,31.96
20,149,AVANTIFEED,EQ,276121,204389,74.02
20,150,AVTNPL,EQ,40419,28640,70.86
20,151,AWHCL,EQ,48923,24805,50.70
20,152,AXISBANK,EQ,14379147,4688955,32.61
20,153,AXISBNKETF,EQ,6628,5823,87.85
20,154,AXISCADES,EQ,208777,111564,53.44
20,155,AXISGOLD,EQ,153761,116542,75.79
20,156,AXISNIFTY,EQ,6872,5590,81.34
20,157,AYMSYNTEX,EQ,12713,9601,75.52
20,158,BAFNAPH,EQ,1621,1620,99.94
20,159,BAGFILMS,EQ,137102,108516,79.15
20,160,BAJAJ-AUTO,EQ,507559,190922,37.62
20,161,BAJAJCON,EQ,240324,102932,42.83
20,162,BAJAJELEC,EQ,39462,20495,51.94
20,163,BAJAJFINSV,EQ,335439,89827,26.78
20,164,BAJAJHIND,EQ,6331893,2739984,43.27
20,165,BAJAJHLDNG,EQ,13357,7441,55.71
20,166,BAJFINANCE,EQ,1737643,346628,19.95
20,167,BALAJITELE,EQ,206069,141369,68.60
20,168,BALAMINES,EQ,88898,35478,39.91
20,169,BALAXI,EQ,2621,1736,66.23
20,170,BALKRISIND,EQ,438253,186178,42.48
20,171,BALMLAWRIE,EQ,360504,139867,38.80
20,172,BALPHARMA,EQ,74083,21882,29.54
20,173,BALRAMCHIN,EQ,3141042,983489,31.31
20,174,BANARBEADS,EQ,3652,3200,87.62
20,175,BANARISUG,EQ,3758,2842,75.63
20,176,BANCOINDIA,EQ,106793,40176,37.62
20,177,BANDHANBNK,EQ,10310319,2418257,23.45
20,178,BANG,EQ,8515,4786,56.21
20,179,BANKA,EQ,3021,2192,72.56
20,180,BANKBARODA,EQ,53558041,15318800,28.60
20,181,BANKBEES,EQ,1146168,505536,44.11
20,182,BANKINDIA,EQ,19427869,5091474,26.21
20,183,BANSWRAS,EQ,18875,12831,67.98
20,184,BASF,EQ,28338,15893,56.08
20,185,BASML,EQ,40409,31328,77.53
20,186,BATAINDIA,EQ,351219,82964,23.62
20,187,BAYERCROP,EQ,14261,8891,62.34
20,188,BBL,EQ,5020,2500,49.80
20,189,BBTC,EQ,54810,24603,44.89
20,190,BBTCL,SM,24000,12000,50.00
20,191,BCG,EQ,3291827,2041247,62.01
20,192,BCLIND,EQ,22920,10023,43.73
20,193,BCONCEPTS,SM,9000,9000,100.00
20,194,BCP,EQ,995272,701401,70.47
20,195,BDL,EQ,138853,60523,43.59
20,196,BEARDSELL,EQ,27427,26340,96.04
20,197,BECTORFOOD,EQ,332809,180177,54.14
20,198,BEDMUTHA,EQ,13369,6215,46.49
20,199,BEL,EQ,10676341,3756848,35.19
20,200,BEML,EQ,491964,98410,20.00
20,201,BEPL,EQ,433878,258365,59.55
20,202,BERGEPAINT,EQ,3009508,439758,14.61
20,203,BESTAGRO,EQ,13221,3834,29.00
20,204,BETA,SM,12000,10400,86.67
20,205,BFINVEST,EQ,6788,2463,36.28
20,206,BFUTILITIE,EQ,145418,63927,43.96
20,207,BGRENERGY,EQ,80797,52470,64.94
20,208,BHAGERIA,EQ,30470,19623,64.40
20,209,BHAGYAPROP,EQ,6301,5603,88.92
20,210,BHARATFORG,EQ,2689937,1037158,38.56
20,211,BHARATGEAR,EQ,8022,5458,68.04
20,212,BHARATRAS,EQ,765,516,67.45
20,213,BHARTIARTL,EQ,10602439,3704628,34.94
20,214,BHEL,EQ,42597772,9690311,22.75
20,215,BIGBLOC,EQ,52968,30847,58.24
20,216,BIL,EQ,14583,6328,43.39
20,217,BINDALAGRO,EQ,56574,39180,69.25
20,218,BIOCON,EQ,2567380,1121059,43.67
20,219,BIRET,RR,667800,587600,87.99
20,220,BIRLACABLE,EQ,60147,34994,58.18
20,221,BIRLACORPN,EQ,1062754,342713,32.25
20,222,BIRLAMONEY,EQ,94885,45901,48.38
20,223,BIRLATYRE,EQ,193178,133395,69.05
20,224,BKMINDST,EQ,108684,81797,75.26
20,225,BLISSGVS,EQ,774990,405507,52.32
20,226,BLS,EQ,238710,128893,54.00
20,227,BLUEDART,EQ,24822,15171,61.12
20,228,BLUESTARCO,EQ,76487,41641,54.44
20,229,BODALCHEM,EQ,1074499,532630,49.57
20,230,BOMDYEING,EQ,1490798,552221,37.04
20,231,BOROLTD,EQ,107928,79519,73.68
20,232,BORORENEW,EQ,171999,100415,58.38
20,233,BOSCHLTD,EQ,25039,7514,30.01
20,234,BPCL,EQ,5158543,2365798,45.86
20,235,BPL,EQ,81095,58147,71.70
20,236,BRFL,EQ,54816,46313,84.49
20,237,BRIGADE,EQ,123415,77326,62.66
20,238,BRIGHT,SM,15000,12000,80.00
20,239,BRITANNIA,EQ,480657,283402,58.96
20,240,BRITANNIA,N2,2243,2241,99.91
20,241,BRNL,EQ,39507,28302,71.64
20,242,BROOKS,EQ,16872,12320,73.02
20,243,BSE,EQ,252554,168003,66.52
20,244,BSELINFRA,EQ,9760,9260,94.88
20,245,BSL,EQ,12648,8971,70.93
20,246,BSLGOLDETF,EQ,250,164,65.60
20,247,BSLNIFTY,EQ,5043,5010,99.35
20,248,BSOFT,EQ,2684226,1117081,41.62
20,249,BTML,SM,8400,6000,71.43
20,250,BURGERKING,EQ,1442138,508221,35.24
20,251,BUTTERFLY,EQ,66107,8216,12.43
20,252,BYKE,EQ,112181,76196,67.92
20,253,CADILAHC,EQ,2148471,391811,18.24
20,254,CADSYS,SM,2000,2000,100.00
20,255,CALSOFT,EQ,23145,19789,85.50
20,256,CAMLINFINE,EQ,501656,128467,25.61
20,257,CAMS,EQ,28809,15964,55.41
20,258,CANBK,EQ,13974005,1869426,13.38
20,259,CANFINHOME,EQ,357208,163809,45.86
20,260,CANTABIL,EQ,101893,17939,17.61
20,261,CAPACITE,EQ,73175,34459,47.09
20,262,CAPLIPOINT,EQ,105525,46388,43.96
20,263,CARBORUNIV,EQ,95315,37442,39.28
20,264,CAREERP,EQ,11114,7677,69.08
20,265,CARERATING,EQ,530439,206486,38.93
20,266,CASTROLIND,EQ,904072,467857,51.75
20,267,CCHHL,EQ,76899,41049,53.38
20,268,CCL,EQ,179277,122529,68.35
20,269,CDSL,EQ,1351859,355986,26.33
20,270,CEATLTD,EQ,112291,26343,23.46
20,271,CENTENKA,EQ,46627,25813,55.36
20,272,CENTEXT,EQ,62121,55910,90.00
20,273,CENTRALBK,EQ,18783235,7428071,39.55
20,274,CENTRUM,EQ,3351216,1283877,38.31
20,275,CENTUM,EQ,6957,5410,77.76
20,276,CENTURYPLY,EQ,165448,92796,56.09
20,277,CENTURYTEX,EQ,283889,94875,33.42
20,278,CERA,EQ,8524,3348,39.28
20,279,CEREBRAINT,EQ,446189,164070,36.77
20,280,CESC,EQ,149664,70149,46.87
20,281,CGCL,EQ,65688,14855,22.61
20,282,CGPOWER,EQ,10503499,5639314,53.69
20,283,CHALET,EQ,160385,94610,58.99
20,284,CHAMBLFERT,EQ,394789,147077,37.25
20,285,CHEMBOND,EQ,17575,12218,69.52
20,286,CHEMCON,EQ,106065,50473,47.59
20,287,CHEMFAB,EQ,1595,1097,68.78
20,288,CHENNPETRO,EQ,484905,276473,57.02
20,289,CHOLAFIN,EQ,3517690,881083,25.05
20,290,CHOLAHLDNG,EQ,76334,62797,82.27
20,291,CIGNITITEC,EQ,88649,63860,72.04
20,292,CINELINE,EQ,19622,9566,48.75
20,293,CINEVISTA,EQ,12420,8103,65.24
20,294,CIPLA,EQ,6904173,1808708,26.20
20,295,CLEDUCATE,EQ,65060,38319,58.90
20,296,CLNINDIA,EQ,36331,22351,61.52
20,297,CMMIPL,SM,9000,9000,100.00
20,298,COALINDIA,EQ,10865477,3853406,35.46
20,299,COCHINSHIP,EQ,174825,52399,29.97
20,300,COFORGE,EQ,288497,74108,25.69
20,301,COLPAL,EQ,485513,225077,46.36
20,302,COMPINFO,EQ,450577,221372,49.13
20,303,COMPUSOFT,EQ,29476,27276,92.54
20,304,CONCOR,EQ,1929662,767986,39.80
20,305,CONFIPET,EQ,476695,220650,46.29
20,306,CONSOFINVT,EQ,4382,3054,69.69
20,307,CONTI,SM,19998,13332,66.67
20,308,CONTROLPR,EQ,32953,18692,56.72
20,309,CORALFINAC,EQ,6575,4306,65.49
20,310,CORDSCABLE,EQ,17280,12768,73.89
20,311,COROMANDEL,EQ,336452,184744,54.91
20,312,COSMOFILMS,EQ,57954,31236,53.90
20,313,CPSEETF,EQ,1446326,1048967,72.53
20,314,CREATIVE,EQ,6834,1137,16.64
20,315,CREDITACC,EQ,51306,23703,46.20
20,316,CREST,EQ,13755,6564,47.72
20,317,CRISIL,EQ,59032,9180,15.55
20,318,CROMPTON,EQ,3001331,2186826,72.86
20,319,CROWN,SM,7000,7000,100.00
20,320,CSBBANK,EQ,238138,111207,46.70
20,321,CTE,EQ,5423,4483,82.67
20,322,CUB,EQ,2785434,1832918,65.80
20,323,CUBEXTUB,EQ,14696,9706,66.05
20,324,CUMMINSIND,EQ,867026,186293,21.49
20,325,CUPID,EQ,53218,22910,43.05
20,326,CYBERTECH,EQ,156991,84529,53.84
20,327,CYIENT,EQ,231319,91103,39.38
20,328,DAAWAT,EQ,1884926,892273,47.34
20,329,DABUR,EQ,1431667,575850,40.22
20,330,DALBHARAT,EQ,186845,97065,51.95
20,331,DALMIASUG,EQ,263694,123286,46.75
20,332,DAMODARIND,EQ,69300,56030,80.85
20,333,DANGEE,EQ,15848,2933,18.51
20,334,DATAMATICS,EQ,132172,74107,56.07
20,335,DBCORP,EQ,87869,50081,57.00
20,336,DBL,EQ,395375,162545,41.11
20,337,DBSTOCKBRO,EQ,25035,24568,98.13
20,338,DCAL,EQ,483603,346948,71.74
20,339,DCBBANK,EQ,1819972,1083943,59.56
20,340,DCI,SM,21000,21000,100.00
20,341,DCM,EQ,11592,8527,73.56
20,342,DCMSHRIRAM,EQ,39039,19523,50.01
20,343,DCW,EQ,1147605,548376,47.78
20,344,DECCANCE,EQ,34886,20341,58.31
20,345,DEEPAKFERT,EQ,576428,212227,36.82
20,346,DEEPAKNTR,EQ,1636452,291592,17.82
20,347,DEEPENR,EQ,28571,25173,88.11
20,348,DELTACORP,EQ,2039044,679066,33.30
20,349,DELTAMAGNT,EQ,2809,2303,81.99
20,350,DEN,EQ,283621,196457,69.27
20,351,DENORA,EQ,1865,1048,56.19
20,352,DFMFOODS,EQ,26381,16192,61.38
20,353,DGCONTENT,EQ,37692,32980,87.50
20,354,DHAMPURSUG,EQ,541208,151598,28.01
20,355,DHANBANK,EQ,1025804,567019,55.28
20,356,DHANI,EQ,1544732,795573,51.50
20,357,DHANILOANS,N1,20,20,100.00
20,358,DHANILOANS,N2,20,20,100.00
20,359,DHANILOANS,N3,44,44,100.00
20,360,DHANILOANS,N4,111,111,100.00
20,361,DHANILOANS,N7,40,40,100.00
20,362,DHANILOANS,NC,15,15,100.00
20,363,DHANILOANS,NF,7,7,100.00
20,364,DHANIPP,E1,214046,167749,78.37
20,365,DHANUKA,EQ,38806,23345,60.16
20,366,DHARSUGAR,EQ,30399,25048,82.40
20,367,DHFL,EQ,1204610,924527,76.75
20,368,DHFL,NC,233,233,100.00
20,369,DHFL,NN,200,200,100.00
20,370,DHFL,NP,1265,1168,92.33
20,371,DHFL,NQ,88,56,63.64
20,372,DHFL,NS,319,309,96.87
20,373,DHFL,NX,208,208,100.00
20,374,DHFL,NY,113,112,99.12
20,375,DHUNINV,EQ,13665,5701,41.72
20,376,DIAMONDYD,EQ,5334,3518,65.95
20,377,DICIND,EQ,5633,2365,41.98
20,378,DISHTV,EQ,3379444,2282452,67.54
20,379,DIVISLAB,EQ,762599,277336,36.37
20,380,DIXON,EQ,717247,332176,46.31
20,381,DLF,EQ,7392963,1132716,15.32
20,382,DLINKINDIA,EQ,116319,43240,37.17
20,383,DMART,EQ,455895,188622,41.37
20,384,DNAMEDIA,EQ,22201,22081,99.46
20,385,DOLAT,EQ,754646,353401,46.83
20,386,DOLLAR,EQ,18364,8919,48.57
20,387,DONEAR,EQ,34903,17949,51.43
20,388,DPABHUSHAN,EQ,3205,2617,81.65
20,389,DPSCLTD,EQ,20165,12006,59.54
20,390,DPWIRES,EQ,6142,3977,64.75
20,391,DREDGECORP,EQ,236447,83295,35.23
20,392,DRREDDY,EQ,782404,235307,30.07
20,393,DSSL,EQ,30567,19606,64.14
20,394,DTIL,EQ,12071,6197,51.34
20,395,DUCON,EQ,342353,241732,70.61
20,396,DVL,EQ,447197,109464,24.48
20,397,DWARKESH,EQ,1490138,467935,31.40
20,398,DYNAMATECH,EQ,10227,4943,48.33
20,399,DYNPRO,EQ,16675,9383,56.27
20,400,EASEMYTRIP,EQ,2584232,789688,30.56
20,401,EBANK,EQ,6,3,50.00
20,402,EBBETF0423,EQ,5490,5470,99.64
20,403,EBBETF0425,EQ,11771,10540,89.54
20,404,EBBETF0430,EQ,23941,23166,96.76
20,405,EBBETF0431,EQ,7089,6032,85.09
20,406,EBIXFOREX,EQ,5947,3989,67.08
20,407,EC1RG,MF,5000,5000,100.00
20,408,ECLERX,EQ,51283,29407,57.34
20,409,ECLFINANCE,NF,1020,1020,100.00
20,410,ECLFINANCE,NG,358,358,100.00
20,411,ECLFINANCE,NI,10,10,100.00
20,412,ECLFINANCE,NJ,401,390,97.26
20,413,ECLFINANCE,NM,67,67,100.00
20,414,ECLFINANCE,NN,979,979,100.00
20,415,ECLFINANCE,NO,982,982,100.00
20,416,ECLFINANCE,NR,755,636,84.24
20,417,ECLFINANCE,NS,25,25,100.00
20,418,EDELWEISS,EQ,1949947,1171120,60.06
20,419,EHFLNCD,N5,149,149,100.00
20,420,EHFLNCD,N6,630,630,100.00
20,421,EICHERMOT,EQ,1149589,611502,53.19
20,422,EIDPARRY,EQ,187205,75624,40.40
20,423,EIFFL,SM,4000,3200,80.00
20,424,EIHAHOTELS,EQ,3758,2204,58.65
20,425,EIHOTEL,EQ,391711,234044,59.75
20,426,EIMCOELECO,EQ,5825,3900,66.95
20,427,EKC,EQ,1143568,485989,42.50
20,428,ELECON,EQ,382854,233861,61.08
20,429,ELECTCAST,EQ,350596,272135,77.62
20,430,ELECTHERM,EQ,13647,12245,89.73
20,431,ELGIEQUIP,EQ,45713,23332,51.04
20,432,ELGIRUBCO,EQ,23731,18783,79.15
20,433,EMAMILTD,EQ,335633,246355,73.40
20,434,EMAMIPAP,EQ,236353,101905,43.12
20,435,EMAMIREAL,EQ,25121,17534,69.80
20,436,EMBASSY,RR,1393600,1203800,86.38
20,437,EMKAY,EQ,55742,39518,70.89
20,438,EMMBI,EQ,354464,128419,36.23
20,439,EMOFSR1RDP,MF,70015,70015,100.00
20,440,EMOFSR1RGG,MF,118311,117311,99.15
20,441,ENDURANCE,EQ,112089,47562,42.43
20,442,ENGINERSIN,EQ,2765990,1549076,56.00
20,443,ENIL,EQ,163005,128710,78.96
20,444,EPL,EQ,524167,319611,60.98
20,445,EQUITAS,EQ,1586845,816963,51.48
20,446,EQUITASBNK,EQ,1070738,506120,47.27
20,447,ERFLNCDI,N3,49,49,100.00
20,448,ERFLNCDI,N4,2,2,100.00
20,449,ERFLNCDI,N5,410,410,100.00
20,450,ERFLNCDI,N6,130,130,100.00
20,451,ERIS,EQ,488364,429656,87.98
20,452,EROSMEDIA,EQ,334375,257485,77.00
20,453,ESABINDIA,EQ,3707,2141,57.76
20,454,ESCORTS,EQ,760354,207739,27.32
20,455,ESSARSHPNG,EQ,105874,73260,69.20
20,456,ESTER,EQ,274674,132097,48.09
20,457,EUROTEXIND,EQ,115,115,100.00
20,458,EVEREADY,EQ,187501,65410,34.89
20,459,EVERESTIND,EQ,24874,14236,57.23
20,460,EXCEL,EQ,33346,20437,61.29
20,461,EXCELINDUS,EQ,24793,6571,26.50
20,462,EXIDEIND,EQ,3062904,1302508,42.53
20,463,EXPLEOSOL,EQ,21695,14219,65.54
20,464,FACT,EQ,292385,97816,33.45
20,465,FAIRCHEMOR,EQ,42239,33593,79.53
20,466,FCL,EQ,138990,91702,65.98
20,467,FCONSUMER,EQ,2860369,1964179,68.67
20,468,FDC,EQ,265331,82004,30.91
20,469,FEDERALBNK,EQ,15165464,3910243,25.78
20,470,FEL,EQ,815063,572729,70.27
20,471,FELDVR,EQ,103704,68654,66.20
20,472,FIEMIND,EQ,10690,7521,70.36
20,473,FILATEX,EQ,260616,154558,59.30
20,474,FINCABLES,EQ,134668,64780,48.10
20,475,FINEORG,EQ,49517,16391,33.10
20,476,FINPIPE,EQ,44994,30936,68.76
20,477,FLFL,EQ,692942,532813,76.89
20,478,FLUOROCHEM,EQ,94798,83184,87.75
20,479,FMGOETZE,EQ,3087,2390,77.42
20,480,FMNL,EQ,50037,37164,74.27
20,481,FORCEMOT,EQ,17921,7071,39.46
20,482,FORTIS,EQ,9688878,4463229,46.07
20,483,FOSECOIND,EQ,470,349,74.26
20,484,FRETAIL,EQ,3617855,2197872,60.75
20,485,FSC,EQ,144396,87647,60.70
20,486,FSL,EQ,5308057,1686960,31.78
20,487,G5,EQ,2600,2599,99.96
20,488,GABRIEL,EQ,224829,123838,55.08
20,489,GAEL,EQ,206636,73894,35.76
20,490,GAIL,EQ,14458906,3154582,21.82
20,491,GAL,EQ,13399,6426,47.96
20,492,GALAXYSURF,EQ,32414,9615,29.66
20,493,GALLANTT,EQ,19621,8444,43.04
20,494,GALLISPAT,EQ,9428,4761,50.50
20,495,GAMMNINFRA,EQ,771853,458029,59.34
20,496,GANDHITUBE,EQ,5645,4913,87.03
20,497,GANECOS,EQ,69234,58510,84.51
20,498,GANESHHOUC,EQ,90064,57689,64.05
20,499,GANGAFORGE,SM,16000,16000,100.00
20,500,GANGESSECU,EQ,1904,1522,79.94
20,501,GARFIBRES,EQ,12790,6319,49.41
20,502,GATI,EQ,472531,233179,49.35
20,503,GAYAPROJ,EQ,713273,453150,63.53
20,504,GBGLOBAL,EQ,2854,2735,95.83
20,505,GDL,EQ,233321,197088,84.47
20,506,GEECEE,EQ,13351,8409,62.98
20,507,GEEKAYWIRE,EQ,15207,14895,97.95
20,508,GENCON,EQ,794,687,86.52
20,509,GENUSPAPER,EQ,342942,215528,62.85
20,510,GENUSPOWER,EQ,221884,150900,68.01
20,511,GEOJITFSL,EQ,240690,161886,67.26
20,512,GEPIL,EQ,45541,31587,69.36
20,513,GESHIP,EQ,101831,57376,56.34
20,514,GET&D,EQ,110747,46717,42.18
20,515,GFLLIMITED,EQ,2592879,669081,25.80
20,516,GHCL,EQ,75254,42007,55.82
20,517,GICHSGFIN,EQ,249110,121853,48.92
20,518,GICRE,EQ,1340249,592617,44.22
20,519,GILLANDERS,EQ,1849,1555,84.10
20,520,GILLETTE,EQ,8676,4552,52.47
20,521,GINNIFILA,EQ,73818,47821,64.78
20,522,GIPCL,EQ,203957,101182,49.61
20,523,GIRIRAJ,SM,4800,4800,100.00
20,524,GISOLUTION,EQ,2259,2259,100.00
20,525,GKWLIMITED,EQ,2304,103,4.47
20,526,GLAND,EQ,114839,80268,69.90
20,527,GLAXO,EQ,23217,16036,69.07
20,528,GLENMARK,EQ,1398461,322942,23.09
20,529,GLFL,EQ,6148,6147,99.98
20,530,GLOBAL,EQ,1385,863,62.31
20,531,GLOBUSSPR,EQ,74106,25984,35.06
20,532,GMBREW,EQ,39453,17093,43.32
20,533,GMDCLTD,EQ,664463,337215,50.75
20,534,GMMPFAUDLR,EQ,34735,15498,44.62
20,535,GMRINFRA,EQ,40912784,30011051,73.35
20,536,GNA,EQ,66779,32251,48.30
20,537,GNFC,EQ,758237,316639,41.76
20,538,GOACARBON,EQ,21896,11488,52.47
20,539,GOCLCORP,EQ,41222,24406,59.21
20,540,GODFRYPHLP,EQ,31748,15448,48.66
20,541,GODHA,EQ,73,41,56.16
20,542,GODREJAGRO,EQ,94309,40721,43.18
