Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02032021,1233368757,0001822
Trade Date <02-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,90,ANIKINDS,EQ,13521,10023,74.13
20,91,ANKITMETAL,EQ,66938,56192,83.95
20,92,ANSALAPI,EQ,304649,225817,74.12
20,93,ANSALHSG,EQ,153124,126980,82.93
20,94,ANUP,EQ,99310,75297,75.82
20,95,APARINDS,EQ,53705,31743,59.11
20,96,APCL,EQ,35809,20144,56.25
20,97,APCOTEXIND,EQ,110052,28813,26.18
20,98,APEX,EQ,59725,32415,54.27
20,99,APLAPOLLO,EQ,697954,535581,76.74
20,100,APLLTD,EQ,271111,155582,57.39
20,101,APOLLO,EQ,230201,106245,46.15
20,102,APOLLOHOSP,EQ,944553,462298,48.94
20,103,APOLLOPIPE,EQ,37186,23080,62.07
20,104,APOLLOTYRE,EQ,7076813,1269171,17.93
20,105,APOLSINHOT,EQ,1273,839,65.91
20,106,APTECHT,EQ,365755,118060,32.28
20,107,ARCHIES,EQ,66514,52838,79.44
20,108,ARENTERP,EQ,11741,9569,81.50
20,109,ARIES,EQ,84428,47139,55.83
20,110,ARIHANT,EQ,2437,2241,91.96
20,111,ARIHANTSUP,EQ,34385,20396,59.32
20,112,ARMANFIN,EQ,26675,19550,73.29
20,113,AROGRANITE,EQ,406674,163120,40.11
20,114,ARSSINFRA,EQ,31177,10873,34.88
20,115,ARTEMISMED,EQ,1993,1733,86.95
20,116,ARVIND,EQ,955941,531196,55.57
20,117,ARVINDFASN,EQ,196291,106110,54.06
20,118,ARVSMART,EQ,154826,90499,58.45
20,119,ASAHIINDIA,EQ,24116,15912,65.98
20,120,ASAHISONG,EQ,14321,6964,48.63
20,121,ASALCBR,EQ,51736,36970,71.46
20,122,ASHAPURMIN,EQ,137695,91743,66.63
20,123,ASHIANA,EQ,129586,80561,62.17
20,124,ASHIMASYN,EQ,354904,236253,66.57
20,125,ASHOKA,EQ,1097255,283335,25.82
20,126,ASHOKLEY,EQ,26856241,6536589,24.34
20,127,ASIANHOTNR,EQ,6327,4161,65.77
20,128,ASIANPAINT,EQ,2033586,651739,32.05
20,129,ASIANTILES,EQ,285252,208725,73.17
20,130,ASLIND,SM,4000,4000,100.00
20,131,ASPINWALL,EQ,2888,2239,77.53
20,132,ASTEC,EQ,48498,21751,44.85
20,133,ASTERDM,EQ,148677,72701,48.90
20,134,ASTRAL,EQ,91370,39591,43.33
20,135,ASTRAMICRO,EQ,1032190,640568,62.06
20,136,ASTRAZEN,EQ,24051,8488,35.29
20,137,ASTRON,EQ,180759,67934,37.58
20,138,ATALREAL,SM,1600,1600,100.00
20,139,ATFL,EQ,7216,3821,52.95
20,140,ATGL,EQ,3268799,1057076,32.34
20,141,ATLANTA,EQ,29846,21349,71.53
20,142,ATUL,EQ,16911,11182,66.12
20,143,ATULAUTO,EQ,469694,205415,43.73
20,144,AUBANK,EQ,410197,185227,45.16
20,145,AURIONPRO,EQ,17553,13079,74.51
20,146,AUROPHARMA,EQ,2231920,962555,43.13
20,147,AUSOMENT,EQ,18350,13330,72.64
20,148,AUTOAXLES,EQ,14014,8344,59.54
20,149,AUTOIND,EQ,32190,26014,80.81
20,150,AVADHSUGAR,EQ,189234,57254,30.26
20,151,AVANTIFEED,EQ,163894,82783,50.51
20,152,AVROIND,SM,6000,6000,100.00
20,153,AVTNPL,EQ,134799,79223,58.77
20,154,AWHCL,EQ,130795,85779,65.58
20,155,AXISBANK,EQ,14503453,5719038,39.43
20,156,AXISBNKETF,EQ,720,516,71.67
20,157,AXISCADES,EQ,138135,113932,82.48
20,158,AXISGOLD,EQ,438777,297621,67.83
20,159,AXISNIFTY,EQ,8578,5781,67.39
20,160,AYMSYNTEX,EQ,42848,40104,93.60
20,161,BAFNAPH,EQ,1981,900,45.43
20,162,BAGFILMS,EQ,142807,82894,58.05
20,163,BAJAJ-AUTO,EQ,735847,177878,24.17
20,164,BAJAJCON,EQ,281246,154048,54.77
20,165,BAJAJELEC,EQ,209964,60902,29.01
20,166,BAJAJFINSV,EQ,297001,55833,18.80
20,167,BAJAJHIND,EQ,5796539,3232500,55.77
20,168,BAJAJHLDNG,EQ,23336,11288,48.37
20,169,BAJFINANCE,EQ,2208634,563942,25.53
20,170,BALAJITELE,EQ,228463,120794,52.87
20,171,BALAMINES,EQ,689744,161404,23.40
20,172,BALAXI,EQ,962,962,100.00
20,173,BALKRISIND,EQ,748113,235721,31.51
20,174,BALMLAWRIE,EQ,2179283,811246,37.23
20,175,BALPHARMA,EQ,32471,21595,66.51
20,176,BALRAMCHIN,EQ,5405774,1691046,31.28
20,177,BANARBEADS,EQ,20100,16339,81.29
20,178,BANARISUG,EQ,2571,1676,65.19
20,179,BANCOINDIA,EQ,179478,59455,33.13
20,180,BANDHANBNK,EQ,4929532,1317313,26.72
20,181,BANG,EQ,40528,22079,54.48
20,182,BANKA,EQ,2518,1404,55.76
20,183,BANKBARODA,EQ,39147694,7686761,19.64
20,184,BANKBEES,EQ,805201,138512,17.20
20,185,BANKINDIA,EQ,4179426,1582280,37.86
20,186,BANSWRAS,EQ,16681,11844,71.00
20,187,BASF,EQ,292271,71447,24.45
20,188,BASML,EQ,24777,13202,53.28
20,189,BATAINDIA,EQ,452175,108381,23.97
20,190,BAYERCROP,EQ,13464,7066,52.48
20,191,BBL,EQ,39689,16828,42.40
20,192,BBTC,EQ,144567,40732,28.18
20,193,BCG,EQ,3765219,2299712,61.08
20,194,BCONCEPTS,SM,18000,12000,66.67
20,195,BCP,EQ,1760713,1220025,69.29
20,196,BDL,EQ,1865974,665802,35.68
20,197,BEARDSELL,EQ,8037,6003,74.69
20,198,BECTORFOOD,EQ,407258,168792,41.45
20,199,BEDMUTHA,EQ,12928,8427,65.18
20,200,BEL,EQ,35563722,6747410,18.97
20,201,BEML,EQ,1640591,225381,13.74
20,202,BEPL,EQ,1036274,343338,33.13
20,203,BERGEPAINT,EQ,1230175,378307,30.75
20,204,BESTAGRO,EQ,11385,9053,79.52
20,205,BETA,SM,2400,1600,66.67
20,206,BFINVEST,EQ,147441,51597,35.00
20,207,BFUTILITIE,EQ,1551479,393225,25.35
20,208,BGRENERGY,EQ,269797,135148,50.09
20,209,BHAGERIA,EQ,35347,21346,60.39
20,210,BHAGYANGR,EQ,67948,67947,100.00
20,211,BHAGYAPROP,EQ,34006,32676,96.09
20,212,BHARATFORG,EQ,3305660,997939,30.19
20,213,BHARATGEAR,EQ,12742,8153,63.99
20,214,BHARATRAS,EQ,6500,3477,53.49
20,215,BHARTIARTL,EQ,30058411,9450109,31.44
20,216,BHEL,EQ,152393453,26950605,17.68
20,217,BIGBLOC,EQ,68737,31736,46.17
20,218,BIL,EQ,9437,3944,41.79
20,219,BINDALAGRO,EQ,393013,178707,45.47
20,220,BIOCON,EQ,2769928,1052573,38.00
20,221,BIOFILCHEM,EQ,19551,19551,100.00
20,222,BIRET,RR,346600,282400,81.48
20,223,BIRLACABLE,EQ,80388,50872,63.28
20,224,BIRLACORPN,EQ,89446,48702,54.45
20,225,BIRLAMONEY,EQ,1148642,490300,42.69
20,226,BIRLATYRE,EQ,296237,182048,61.45
20,227,BKMINDST,EQ,129901,95645,73.63
20,228,BLBLIMITED,EQ,117766,104606,88.83
20,229,BLISSGVS,EQ,472277,202210,42.82
20,230,BLS,EQ,143560,83574,58.22
20,231,BLUEDART,EQ,14741,8287,56.22
20,232,BLUESTARCO,EQ,317429,102735,32.36
20,233,BODALCHEM,EQ,9190358,2694527,29.32
20,234,BOHRA,SM,10000,10000,100.00
20,235,BOMDYEING,EQ,11461069,3155065,27.53
20,236,BOROLTD,EQ,90558,53740,59.34
20,237,BORORENEW,EQ,349187,187084,53.58
20,238,BOSCHLTD,EQ,39280,9282,23.63
20,239,BPCL,EQ,26600333,3828672,14.39
20,240,BPL,EQ,197060,142060,72.09
20,241,BRFL,EQ,147516,121329,82.25
20,242,BRIGADE,EQ,206673,134443,65.05
20,243,BRIGHT,SM,24000,24000,100.00
20,244,BRITANNIA,EQ,383968,234884,61.17
20,245,BRITANNIA,N2,5361,5217,97.31
20,246,BRNL,EQ,44467,29192,65.65
20,247,BROOKS,EQ,18114,13898,76.73
20,248,BSE,EQ,380127,180062,47.37
20,249,BSELINFRA,EQ,19851,19851,100.00
20,250,BSL,EQ,5278,4638,87.87
20,251,BSLGOLDETF,EQ,968,728,75.21
20,252,BSLNIFTY,EQ,45,25,55.56
20,253,BSOFT,EQ,1040771,358120,34.41
20,254,BTML,SM,10800,10800,100.00
20,255,BURGERKING,EQ,1434131,599648,41.81
20,256,BUTTERFLY,EQ,76270,23525,30.84
20,257,BYKE,EQ,79404,53915,67.90
20,258,CADILAHC,EQ,1306991,353505,27.05
20,259,CADSYS,SM,2000,2000,100.00
20,260,CALSOFT,EQ,94322,72871,77.26
20,261,CAMLINFINE,EQ,1776168,741999,41.78
20,262,CAMS,EQ,138265,96250,69.61
20,263,CANBK,EQ,17816299,2259502,12.68
20,264,CANFINHOME,EQ,418073,250060,59.81
20,265,CANTABIL,EQ,147236,31008,21.06
20,266,CAPACITE,EQ,89929,50897,56.60
20,267,CAPLIPOINT,EQ,93744,53615,57.19
20,268,CAPTRUST,EQ,18401,12939,70.32
20,269,CARBORUNIV,EQ,118241,70130,59.31
20,270,CAREERP,EQ,23913,16534,69.14
20,271,CARERATING,EQ,76935,50909,66.17
20,272,CASTROLIND,EQ,2983733,1205930,40.42
20,273,CCHHL,EQ,40657,27763,68.29
20,274,CCL,EQ,278942,130390,46.74
20,275,CDSL,EQ,839092,449772,53.60
20,276,CEATLTD,EQ,261633,77713,29.70
20,277,CENTENKA,EQ,80152,48072,59.98
20,278,CENTEXT,EQ,237379,194563,81.96
20,279,CENTRALBK,EQ,12277158,6902073,56.22
20,280,CENTRUM,EQ,3388493,766677,22.63
20,281,CENTUM,EQ,3632,1959,53.94
20,282,CENTURYPLY,EQ,385906,219811,56.96
20,283,CENTURYTEX,EQ,1203067,400097,33.26
20,284,CERA,EQ,17620,5775,32.78
20,285,CEREBRAINT,EQ,100345,70925,70.68
20,286,CESC,EQ,1006019,637430,63.36
20,287,CGCL,EQ,86219,24714,28.66
20,288,CGPOWER,EQ,2112674,1709813,80.93
20,289,CHALET,EQ,108890,54337,49.90
20,290,CHAMBLFERT,EQ,1306057,483689,37.03
20,291,CHEMBOND,EQ,26689,17821,66.77
20,292,CHEMCON,EQ,183481,90036,49.07
20,293,CHEMFAB,EQ,27760,21758,78.38
20,294,CHENNPETRO,EQ,3063492,1050651,34.30
20,295,CHOLAFIN,EQ,3164565,675880,21.36
20,296,CHOLAHLDNG,EQ,48595,27820,57.25
20,297,CIGNITITEC,EQ,24476,13529,55.27
20,298,CINELINE,EQ,42071,26933,64.02
20,299,CINEVISTA,EQ,11354,10670,93.98
20,300,CIPLA,EQ,4275166,1326752,31.03
20,301,CLEDUCATE,EQ,6258,5140,82.13
20,302,CLNINDIA,EQ,51288,27689,53.99
20,303,CMMIPL,SM,3000,3000,100.00
20,304,COALINDIA,EQ,17565134,4837518,27.54
20,305,COCHINSHIP,EQ,4254850,820834,19.29
20,306,COFORGE,EQ,286315,100411,35.07
20,307,COLPAL,EQ,392377,145938,37.19
20,308,COMPINFO,EQ,3136725,1336607,42.61
20,309,COMPUSOFT,EQ,43693,28380,64.95
20,310,CONCOR,EQ,2410011,920505,38.20
20,311,CONFIPET,EQ,314720,187060,59.44
20,312,CONSOFINVT,EQ,11080,9849,88.89
20,313,CONTI,SM,23331,23331,100.00
20,314,CONTROLPR,EQ,13904,8163,58.71
20,315,CORALFINAC,EQ,9075,5362,59.09
20,316,CORDSCABLE,EQ,46152,33677,72.97
20,317,COROMANDEL,EQ,248205,154661,62.31
20,318,COSMOFILMS,EQ,628162,257398,40.98
20,319,CPSEETF,EQ,5853104,4655112,79.53
20,320,CREATIVE,EQ,22984,9063,39.43
20,321,CREATIVEYE,EQ,1330,1330,100.00
20,322,CREDITACC,EQ,213148,153124,71.84
20,323,CREST,EQ,2444,1471,60.19
20,324,CRISIL,EQ,31008,25562,82.44
20,325,CROMPTON,EQ,2417485,1684788,69.69
20,326,CSBBANK,EQ,211031,145374,68.89
20,327,CTE,EQ,7902,5332,67.48
20,328,CUB,EQ,6863895,3134838,45.67
20,329,CUBEXTUB,EQ,16438,16438,100.00
20,330,CUMMINSIND,EQ,1561606,526968,33.75
20,331,CUPID,EQ,61138,29928,48.95
20,332,CYBERTECH,EQ,231783,89984,38.82
20,333,CYIENT,EQ,477470,311549,65.25
20,334,DAAWAT,EQ,6464859,2837980,43.90
20,335,DABUR,EQ,1420334,717041,50.48
20,336,DALBHARAT,EQ,346970,240683,69.37
20,337,DALMIASUG,EQ,606570,274847,45.31
20,338,DAMODARIND,EQ,19578,11013,56.25
20,339,DANGEE,EQ,25937,9925,38.27
20,340,DATAMATICS,EQ,102046,55971,54.85
20,341,DBCORP,EQ,494207,286037,57.88
20,342,DBL,EQ,532811,237113,44.50
20,343,DBSTOCKBRO,EQ,5990,4695,78.38
20,344,DCAL,EQ,209314,135817,64.89
20,345,DCBBANK,EQ,833614,391047,46.91
20,346,DCM,EQ,26753,17678,66.08
20,347,DCMSHRIRAM,EQ,360447,155451,43.13
20,348,DCW,EQ,6618023,3562119,53.82
20,349,DECCANCE,EQ,67093,37029,55.19
20,350,DEEPAKFERT,EQ,3524372,1037428,29.44
20,351,DEEPAKNTR,EQ,3111655,389822,12.53
20,352,DEEPENR,EQ,38868,29193,75.11
20,353,DELTACORP,EQ,5068188,1627610,32.11
20,354,DELTAMAGNT,EQ,14339,13850,96.59
20,355,DEN,EQ,762063,431801,56.66
20,356,DENORA,EQ,6901,4152,60.17
20,357,DFMFOODS,EQ,65961,42988,65.17
20,358,DGCONTENT,EQ,138376,117959,85.25
20,359,DHAMPURSUG,EQ,1692742,674705,39.86
20,360,DHANBANK,EQ,3696331,2196146,59.41
20,361,DHANI,EQ,904516,545667,60.33
20,362,DHANILOANS,N3,239,239,100.00
20,363,DHANILOANS,N4,56,56,100.00
20,364,DHANIPP,E1,27851,20162,72.39
20,365,DHANUKA,EQ,24618,12734,51.73
20,366,DHARSUGAR,EQ,37719,32694,86.68
20,367,DHFL,EQ,4338402,1851109,42.67
20,368,DHFL,N6,90,86,95.56
20,369,DHFL,NA,250,250,100.00
20,370,DHFL,NC,1732,1592,91.92
20,371,DHFL,NN,60,60,100.00
20,372,DHFL,NP,885,845,95.48
20,373,DHFL,NQ,62,52,83.87
20,374,DHFL,NS,87,87,100.00
20,375,DHFL,NX,409,409,100.00
20,376,DHFL,Y1,26,26,100.00
20,377,DHUNINV,EQ,3155,1935,61.33
20,378,DIAMONDYD,EQ,24432,9641,39.46
20,379,DICIND,EQ,11562,6540,56.56
20,380,DISHTV,EQ,4840579,3183010,65.76
20,381,DIVISLAB,EQ,724413,304313,42.01
20,382,DIXON,EQ,42441,25604,60.33
20,383,DLF,EQ,8429333,1331829,15.80
20,384,DLINKINDIA,EQ,195497,80171,41.01
20,385,DMART,EQ,721426,241346,33.45
20,386,DOLAT,EQ,91739,49937,54.43
20,387,DOLLAR,EQ,32850,21050,64.08
20,388,DONEAR,EQ,65456,33555,51.26
20,389,DPABHUSHAN,EQ,7542,4559,60.45
20,390,DPSCLTD,EQ,63083,51772,82.07
20,391,DPWIRES,EQ,63658,23383,36.73
20,392,DREDGECORP,EQ,1823100,289754,15.89
20,393,DRREDDY,EQ,1837678,933643,50.81
20,394,DSML,SM,6000,6000,100.00
20,395,DSSL,EQ,19373,12661,65.35
20,396,DTIL,EQ,3285,1984,60.40
20,397,DUCON,EQ,72112,65198,90.41
20,398,DVL,EQ,23324,14526,62.28
20,399,DWARKESH,EQ,4074549,1967753,48.29
20,400,DYNAMATECH,EQ,19381,16538,85.33
20,401,DYNPRO,EQ,84840,39491,46.55
20,402,E2E,SM,2000,2000,100.00
20,403,EBANK,EQ,4,2,50.00
20,404,EBBETF0423,EQ,2194,2191,99.86
20,405,EBBETF0425,EQ,19143,17769,92.82
20,406,EBBETF0430,EQ,8443,8314,98.47
20,407,EBBETF0431,EQ,12734,10047,78.90
20,408,EBIXFOREX,EQ,108933,39571,36.33
20,409,ECLERX,EQ,36277,17559,48.40
20,410,ECLFINANCE,NE,42,42,100.00
20,411,ECLFINANCE,NF,461,461,100.00
20,412,ECLFINANCE,NG,120,120,100.00
20,413,ECLFINANCE,NJ,1,1,100.00
20,414,ECLFINANCE,NK,345,345,100.00
20,415,ECLFINANCE,NM,338,287,84.91
20,416,ECLFINANCE,NN,195,195,100.00
20,417,ECLFINANCE,NO,324,324,100.00
20,418,ECLFINANCE,NP,51,51,100.00
20,419,ECLFINANCE,NQ,1625,1425,87.69
20,420,ECLFINANCE,NR,1415,1415,100.00
20,421,ECLFINANCE,NS,26,26,100.00
20,422,EDELWEISS,EQ,3302141,2127188,64.42
20,423,EHFLNCD,N5,20,20,100.00
20,424,EHFLNCD,N6,401,401,100.00
20,425,EICHERMOT,EQ,1491743,406566,27.25
20,426,EIDPARRY,EQ,283451,123522,43.58
20,427,EIHAHOTELS,EQ,7637,3896,51.01
20,428,EIHOTEL,EQ,271115,158569,58.49
20,429,EIMCOELECO,EQ,1647,1566,95.08
20,430,EKC,EQ,1143585,718773,62.85
20,431,ELECON,EQ,532142,246805,46.38
20,432,ELECTCAST,EQ,2105930,1363222,64.73
20,433,ELECTHERM,EQ,41853,25692,61.39
20,434,ELGIEQUIP,EQ,147403,99136,67.26
20,435,ELGIRUBCO,EQ,22772,16289,71.53
20,436,EMAMILTD,EQ,803799,461721,57.44
20,437,EMAMIPAP,EQ,57389,24027,41.87
20,438,EMAMIREAL,EQ,47665,35212,73.87
20,439,EMBASSY,RR,413400,361000,87.32
20,440,EMKAY,EQ,41583,30229,72.70
20,441,EMMBI,EQ,21898,15190,69.37
20,442,EMOFSR1RDP,MF,10490,10490,100.00
20,443,EMOFSR1RGG,MF,213040,208765,97.99
20,444,ENDURANCE,EQ,56145,27946,49.77
20,445,ENGINERSIN,EQ,22663403,7116183,31.40
20,446,ENIL,EQ,32438,22796,70.28
20,447,EPL,EQ,977934,850276,86.95
20,448,EQ30,EQ,14,14,100.00
20,449,EQUITAS,EQ,4144568,1966250,47.44
20,450,EQUITASBNK,EQ,803337,426080,53.04
20,451,ERFLNCDI,N2,202,202,100.00
20,452,ERFLNCDI,N5,80,75,93.75
20,453,ERIS,EQ,117431,83827,71.38
20,454,EROSMEDIA,EQ,1765403,1066644,60.42
20,455,ESABINDIA,EQ,8558,3708,43.33
20,456,ESCORTS,EQ,1063304,223583,21.03
20,457,ESSARSHPNG,EQ,236894,108113,45.64
20,458,ESTER,EQ,815309,385638,47.30
20,459,EUROTEXIND,EQ,519,519,100.00
20,460,EVEREADY,EQ,678368,385969,56.90
20,461,EVERESTIND,EQ,38365,17760,46.29
20,462,EXCEL,EQ,41753,30745,73.64
20,463,EXCELINDUS,EQ,12499,8702,69.62
20,464,EXIDEIND,EQ,4100709,1394922,34.02
20,465,EXPLEOSOL,EQ,10965,7551,68.86
20,466,FACT,EQ,5594275,1308652,23.39
20,467,FAIRCHEMOR,EQ,28270,20058,70.95
20,468,FCL,EQ,454196,296375,65.25
20,469,FCONSUMER,EQ,2264687,1534900,67.78
20,470,FDC,EQ,200786,108574,54.07
20,471,FEDERALBNK,EQ,17089278,4202688,24.59
20,472,FEL,EQ,737395,450092,61.04
20,473,FELDVR,EQ,26298,19299,73.39
20,474,FELIX,SM,4000,4000,100.00
20,475,FIEMIND,EQ,21077,12617,59.86
20,476,FILATEX,EQ,397470,289065,72.73
20,477,FILDF2GPD,MF,3840,3840,100.00
20,478,FINCABLES,EQ,198185,86812,43.80
20,479,FINEORG,EQ,65174,51561,79.11
20,480,FINPIPE,EQ,122778,61365,49.98
20,481,FLFL,EQ,215407,153478,71.25
20,482,FLUOROCHEM,EQ,12080,7054,58.39
20,483,FMGOETZE,EQ,20069,14760,73.55
20,484,FMNL,EQ,37900,24651,65.04
20,485,FOCUS,SM,3000,3000,100.00
20,486,FORCEMOT,EQ,22653,10688,47.18
20,487,FORTIS,EQ,4919780,2089374,42.47
20,488,FOSECOIND,EQ,924,786,85.06
20,489,FRETAIL,EQ,2233424,1358936,60.85
20,490,FSC,EQ,107281,76823,71.61
20,491,FSL,EQ,3118919,1185331,38.00
20,492,G5,EQ,599,599,100.00
20,493,GABRIEL,EQ,677699,364286,53.75
20,494,GAEL,EQ,443107,184064,41.54
20,495,GAIL,EQ,16832869,4850287,28.81
20,496,GAL,EQ,55889,38655,69.16
20,497,GALAXYSURF,EQ,76304,29072,38.10
20,498,GALLANTT,EQ,58455,35133,60.10
20,499,GALLISPAT,EQ,43822,34399,78.50
20,500,GAMMNINFRA,EQ,4178433,3437478,82.27
20,501,GANDHITUBE,EQ,26393,13960,52.89
20,502,GANECOS,EQ,30152,14530,48.19
20,503,GANESHHOUC,EQ,190481,125752,66.02
20,504,GANGAFORGE,SM,80000,64000,80.00
20,505,GANGESSECU,EQ,4134,3285,79.46
20,506,GARFIBRES,EQ,24025,12961,53.95
20,507,GATI,EQ,1308454,532169,40.67
20,508,GAYAPROJ,EQ,351822,227640,64.70
20,509,GBGLOBAL,EQ,2359,2359,100.00
20,510,GDL,EQ,117801,50901,43.21
20,511,GEECEE,EQ,72263,40702,56.32
20,512,GEEKAYWIRE,EQ,17185,16550,96.30
20,513,GENCON,EQ,14274,11648,81.60
20,514,GENUSPAPER,EQ,992274,600468,60.51
20,515,GENUSPOWER,EQ,2918343,1556951,53.35
20,516,GEOJITFSL,EQ,297499,196696,66.12
20,517,GEPIL,EQ,259838,115120,44.30
20,518,GESHIP,EQ,1446107,410153,28.36
20,519,GET&D,EQ,363809,195620,53.77
20,520,GFLLIMITED,EQ,135686,70883,52.24
20,521,GFSTEELS,EQ,1435,1435,100.00
20,522,GHCL,EQ,891481,353893,39.70
20,523,GICHSGFIN,EQ,257531,92046,35.74
20,524,GICRE,EQ,990016,522345,52.76
20,525,GILLANDERS,EQ,19105,16017,83.84
20,526,GILLETTE,EQ,6265,3843,61.34
20,527,GINNIFILA,EQ,67228,53694,79.87
20,528,GIPCL,EQ,1827344,844134,46.19
20,529,GIRIRAJ,SM,1200,1200,100.00
20,530,GISOLUTION,EQ,1711,1711,100.00
20,531,GKWLIMITED,EQ,1763,131,7.43
20,532,GLAND,EQ,107872,62366,57.81
20,533,GLAXO,EQ,22952,12420,54.11
20,534,GLENMARK,EQ,1608803,405467,25.20
20,535,GLFL,EQ,28589,25228,88.24
20,536,GLOBAL,EQ,2381,1294,54.35
20,537,GLOBOFFS,EQ,63835,50848,79.66
20,538,GLOBUSSPR,EQ,372130,126122,33.89
20,539,GMBREW,EQ,43880,21885,49.87
20,540,GMDCLTD,EQ,2915552,1076306,36.92
20,541,GMMPFAUDLR,EQ,47659,22264,46.72
