Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17032021,1007883616,0001827
Trade Date <17-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,66,AKSHARCHEM,EQ,8218,6008,73.11
20,67,AKSHOPTFBR,EQ,248016,188263,75.91
20,68,AKZOINDIA,EQ,23754,10046,42.29
20,69,ALANKIT,EQ,55742,46166,82.82
20,70,ALBERTDAVD,EQ,13148,4477,34.05
20,71,ALEMBICLTD,EQ,1042606,352199,33.78
20,72,ALICON,EQ,3678,1931,52.50
20,73,ALKALI,EQ,25617,21805,85.12
20,74,ALKEM,EQ,57460,27546,47.94
20,75,ALKYLAMINE,EQ,114814,30474,26.54
20,76,ALLCARGO,EQ,215429,107608,49.95
20,77,ALLSEC,EQ,11285,8107,71.84
20,78,ALMONDZ,EQ,15043,9876,65.65
20,79,ALOKINDS,EQ,6588978,2999990,45.53
20,80,ALPA,EQ,33791,21138,62.56
20,81,ALPHAGEO,EQ,7191,5277,73.38
20,82,AMARAJABAT,EQ,604412,212287,35.12
20,83,AMBER,EQ,94563,45254,47.86
20,84,AMBIKCO,EQ,24483,16502,67.40
20,85,AMBUJACEM,EQ,5016639,2784468,55.50
20,86,AMJLAND,EQ,9674,8824,91.21
20,87,AMRUTANJAN,EQ,39106,23244,59.44
20,88,ANANTRAJ,EQ,577646,390727,67.64
20,89,ANDHRACEMT,EQ,1298474,605412,46.62
20,90,ANDHRAPAP,EQ,35380,24770,70.01
20,91,ANDHRSUGAR,EQ,31120,18605,59.78
20,92,ANGELBRKG,EQ,54533,33390,61.23
20,93,ANIKINDS,EQ,24294,17984,74.03
20,94,ANKITMETAL,EQ,156198,113182,72.46
20,95,ANSALAPI,EQ,117045,83996,71.76
20,96,ANSALHSG,EQ,16963,12500,73.69
20,97,ANUP,EQ,11277,8040,71.30
20,98,APARINDS,EQ,153476,59475,38.75
20,99,APCL,EQ,26405,16201,61.36
20,100,APCOTEXIND,EQ,206356,67502,32.71
20,101,APEX,EQ,46473,25166,54.15
20,102,APLAPOLLO,EQ,513156,272270,53.06
20,103,APLLTD,EQ,193046,111947,57.99
20,104,APOLLO,EQ,93355,40676,43.57
20,105,APOLLOHOSP,EQ,740599,187362,25.30
20,106,APOLLOPIPE,EQ,72530,35053,48.33
20,107,APOLLOTYRE,EQ,5176713,1037934,20.05
20,108,APOLSINHOT,EQ,217,145,66.82
20,109,APTECHT,EQ,173129,38510,22.24
20,110,ARCHIES,EQ,30238,24937,82.47
20,111,ARENTERP,EQ,8685,7137,82.18
20,112,ARIES,EQ,67954,36596,53.85
20,113,ARIHANT,EQ,5201,3056,58.76
20,114,ARIHANTSUP,EQ,65912,32091,48.69
20,115,ARMANFIN,EQ,15483,10099,65.23
20,116,AROGRANITE,EQ,17716,13609,76.82
20,117,ARSSINFRA,EQ,35600,24260,68.15
20,118,ARTEMISMED,EQ,2654,1926,72.57
20,119,ARTNIRMAN,SM,12000,0,0.00
20,120,ARVIND,EQ,619146,368067,59.45
20,121,ARVINDFASN,EQ,234055,131082,56.00
20,122,ARVSMART,EQ,61933,36073,58.25
20,123,ASAHIINDIA,EQ,25486,16410,64.39
20,124,ASAHISONG,EQ,45537,22177,48.70
20,125,ASALCBR,EQ,84328,56186,66.63
20,126,ASCOM,SM,12000,4000,33.33
20,127,ASHAPURMIN,EQ,149959,91664,61.13
20,128,ASHIANA,EQ,317066,121689,38.38
20,129,ASHIMASYN,EQ,204473,149328,73.03
20,130,ASHOKA,EQ,2075090,560907,27.03
20,131,ASHOKLEY,EQ,29720642,11417151,38.41
20,132,ASIANHOTNR,EQ,6781,3162,46.63
20,133,ASIANPAINT,EQ,1623187,422323,26.02
20,134,ASIANTILES,EQ,790490,373978,47.31
20,135,ASLIND,SM,4000,4000,100.00
20,136,ASPINWALL,EQ,2106,1621,76.97
20,137,ASTEC,EQ,83039,41739,50.26
20,138,ASTERDM,EQ,77591,46003,59.29
20,139,ASTRAL,EQ,310638,245720,79.10
20,140,ASTRAMICRO,EQ,1325191,520715,39.29
20,141,ASTRAZEN,EQ,51784,15456,29.85
20,142,ASTRON,EQ,348618,161593,46.35
20,143,ATFL,EQ,108321,102993,95.08
20,144,ATGL,EQ,1872965,1206032,64.39
20,145,ATLANTA,EQ,60224,36174,60.07
20,146,ATUL,EQ,7640,4451,58.26
20,147,ATULAUTO,EQ,71911,44713,62.18
20,148,AUBANK,EQ,812250,295920,36.43
20,149,AURIONPRO,EQ,170940,71720,41.96
20,150,AUROPHARMA,EQ,2109410,934882,44.32
20,151,AUSOMENT,EQ,8640,6317,73.11
20,152,AUTOAXLES,EQ,9795,6871,70.15
20,153,AUTOIND,EQ,50945,46392,91.06
20,154,AVADHSUGAR,EQ,65532,22441,34.24
20,155,AVANTIFEED,EQ,135884,63916,47.04
20,156,AVTNPL,EQ,164702,112346,68.21
20,157,AWHCL,EQ,100211,40463,40.38
20,158,AXISBANK,EQ,12380976,4346815,35.11
20,159,AXISBNKETF,EQ,1981,1907,96.26
20,160,AXISCADES,EQ,65822,40186,61.05
20,161,AXISGOLD,EQ,186682,112920,60.49
20,162,AXISNIFTY,EQ,10383,10026,96.56
20,163,AYMSYNTEX,EQ,16083,14246,88.58
20,164,BAFNAPH,EQ,52915,44897,84.85
20,165,BAGFILMS,EQ,179217,135003,75.33
20,166,BAJAJ-AUTO,EQ,773240,378333,48.93
20,167,BAJAJCON,EQ,587330,292859,49.86
20,168,BAJAJELEC,EQ,127742,71723,56.15
20,169,BAJAJFINSV,EQ,293449,67204,22.90
20,170,BAJAJHIND,EQ,3140839,2044999,65.11
20,171,BAJAJHLDNG,EQ,19722,9797,49.68
20,172,BAJFINANCE,EQ,1134758,188610,16.62
20,173,BALAJITELE,EQ,254236,96719,38.04
20,174,BALAMINES,EQ,180774,54313,30.04
20,175,BALAXI,EQ,1288,792,61.49
20,176,BALKRISIND,EQ,435427,244784,56.22
20,177,BALMLAWRIE,EQ,920281,417228,45.34
20,178,BALPHARMA,EQ,58383,34312,58.77
20,179,BALRAMCHIN,EQ,1664129,639209,38.41
20,180,BANARBEADS,EQ,2751,1385,50.35
20,181,BANARISUG,EQ,4394,2647,60.24
20,182,BANCOINDIA,EQ,202173,89856,44.45
20,183,BANDHANBNK,EQ,4202725,921024,21.91
20,184,BANG,EQ,2907,1727,59.41
20,185,BANKA,EQ,2974,2109,70.91
20,186,BANKBARODA,EQ,47739117,12713251,26.63
20,187,BANKBEES,EQ,946299,361889,38.24
20,188,BANKINDIA,EQ,3843901,1197054,31.14
20,189,BANSWRAS,EQ,6036,4663,77.25
20,190,BASF,EQ,21045,8353,39.69
20,191,BASML,EQ,141669,105601,74.54
20,192,BATAINDIA,EQ,402058,178074,44.29
20,193,BAYERCROP,EQ,25330,16344,64.52
20,194,BBL,EQ,38370,15097,39.35
20,195,BBTC,EQ,41143,19052,46.31
20,196,BCG,EQ,7582008,3583532,47.26
20,197,BCLIND,EQ,40194,23640,58.81
20,198,BCONCEPTS,SM,216000,213000,98.61
20,199,BCP,EQ,432388,287825,66.57
20,200,BDL,EQ,416256,287169,68.99
20,201,BEARDSELL,EQ,16275,14524,89.24
20,202,BECTORFOOD,EQ,282740,150214,53.13
20,203,BEDMUTHA,EQ,4598,2008,43.67
20,204,BEL,EQ,11951944,5332436,44.62
20,205,BEML,EQ,1282165,160411,12.51
20,206,BEPL,EQ,768011,377118,49.10
20,207,BERGEPAINT,EQ,833551,477342,57.27
20,208,BESTAGRO,EQ,3212,2072,64.51
20,209,BETA,SM,15200,13600,89.47
20,210,BFINVEST,EQ,21037,14388,68.39
20,211,BFUTILITIE,EQ,125825,44468,35.34
20,212,BGRENERGY,EQ,199996,126964,63.48
20,213,BHAGERIA,EQ,140852,76147,54.06
20,214,BHAGYAPROP,EQ,10113,7907,78.19
20,215,BHARATFORG,EQ,2598606,511382,19.68
20,216,BHARATGEAR,EQ,26465,15647,59.12
20,217,BHARATRAS,EQ,2477,905,36.54
20,218,BHARTIARTL,EQ,8326430,3729635,44.79
20,219,BHEL,EQ,60727935,18604537,30.64
20,220,BIGBLOC,EQ,70815,39297,55.49
20,221,BIL,EQ,2458,1805,73.43
20,222,BINDALAGRO,EQ,227552,80644,35.44
20,223,BIOCON,EQ,2105069,867444,41.21
20,224,BIRET,RR,908000,883200,97.27
20,225,BIRLACABLE,EQ,551790,211641,38.36
20,226,BIRLACORPN,EQ,101505,67239,66.24
20,227,BIRLAMONEY,EQ,350272,97054,27.71
20,228,BIRLATYRE,EQ,223335,154123,69.01
20,229,BKMINDST,EQ,263261,215442,81.84
20,230,BLISSGVS,EQ,13002037,3048370,23.45
20,231,BLS,EQ,178639,93272,52.21
20,232,BLUEDART,EQ,26213,11437,43.63
20,233,BLUESTARCO,EQ,133445,63634,47.69
20,234,BODALCHEM,EQ,2767167,696819,25.18
20,235,BOHRA,SM,92000,90000,97.83
20,236,BOMDYEING,EQ,2104437,809732,38.48
20,237,BOROLTD,EQ,76575,51938,67.83
20,238,BORORENEW,EQ,353128,222222,62.93
20,239,BOSCHLTD,EQ,28295,7333,25.92
20,240,BPCL,EQ,28849799,12703223,44.03
20,241,BPL,EQ,144755,102341,70.70
20,242,BRFL,EQ,459325,291375,63.44
20,243,BRIGADE,EQ,174143,95318,54.74
20,244,BRIGHT,SM,72000,63000,87.50
20,245,BRITANNIA,EQ,378136,184209,48.72
20,246,BRITANNIA,N2,5488,5471,99.69
20,247,BRNL,EQ,49536,32287,65.18
20,248,BROOKS,EQ,37892,33483,88.36
20,249,BSE,EQ,300266,183811,61.22
20,250,BSELINFRA,EQ,3831,3731,97.39
20,251,BSL,EQ,12308,10817,87.89
20,252,BSLGOLDETF,EQ,421,334,79.33
20,253,BSLNIFTY,EQ,847,841,99.29
20,254,BSOFT,EQ,1886636,805859,42.71
20,255,BTML,SM,4800,4800,100.00
20,256,BURGERKING,EQ,1180145,803646,68.10
20,257,BUTTERFLY,EQ,62197,31789,51.11
20,258,BYKE,EQ,159728,114977,71.98
20,259,CADILAHC,EQ,1359127,410367,30.19
20,260,CADSYS,SM,6000,6000,100.00
20,261,CALSOFT,EQ,10459,5537,52.94
20,262,CAMLINFINE,EQ,265345,113449,42.76
20,263,CAMS,EQ,80778,39004,48.29
20,264,CANBK,EQ,17552475,3073804,17.51
20,265,CANFINHOME,EQ,662471,206755,31.21
20,266,CANTABIL,EQ,107632,23742,22.06
20,267,CAPACITE,EQ,154654,64760,41.87
20,268,CAPLIPOINT,EQ,120443,76743,63.72
20,269,CARBORUNIV,EQ,218906,57639,26.33
20,270,CAREERP,EQ,15048,13461,89.45
20,271,CARERATING,EQ,120463,74069,61.49
20,272,CASTROLIND,EQ,1146845,697861,60.85
20,273,CCHHL,EQ,48703,34941,71.74
20,274,CCL,EQ,182644,112933,61.83
20,275,CDSL,EQ,1287768,460491,35.76
20,276,CEATLTD,EQ,210775,108922,51.68
20,277,CENTENKA,EQ,380453,181854,47.80
20,278,CENTEXT,EQ,488101,357206,73.18
20,279,CENTRALBK,EQ,10461912,5031098,48.09
20,280,CENTRUM,EQ,4673105,1192277,25.51
20,281,CENTUM,EQ,6804,4281,62.92
20,282,CENTURYPLY,EQ,169276,111997,66.16
20,283,CENTURYTEX,EQ,214238,56517,26.38
20,284,CERA,EQ,5647,3744,66.30
20,285,CEREBRAINT,EQ,3736001,2269704,60.75
20,286,CESC,EQ,207306,71812,34.64
20,287,CGCL,EQ,108664,20720,19.07
20,288,CGPOWER,EQ,2938199,2043652,69.55
20,289,CHALET,EQ,103700,63832,61.55
20,290,CHAMBLFERT,EQ,468062,226749,48.44
20,291,CHEMBOND,EQ,13136,9163,69.75
20,292,CHEMCON,EQ,170370,68753,40.36
20,293,CHEMFAB,EQ,2401,1895,78.93
20,294,CHENNPETRO,EQ,1806405,675394,37.39
20,295,CHOLAFIN,EQ,2235033,521777,23.35
20,296,CHOLAHLDNG,EQ,49800,26164,52.54
20,297,CIGNITITEC,EQ,19670,9371,47.64
20,298,CINELINE,EQ,33309,22852,68.61
20,299,CINEVISTA,EQ,17786,13753,77.32
20,300,CIPLA,EQ,3246092,1293735,39.86
20,301,CLEDUCATE,EQ,147899,61142,41.34
20,302,CLNINDIA,EQ,31736,18680,58.86
20,303,CMMIPL,SM,9000,6000,66.67
20,304,COALINDIA,EQ,15554810,4946810,31.80
20,305,COCHINSHIP,EQ,161504,85740,53.09
20,306,COFORGE,EQ,784046,63049,8.04
20,307,COLPAL,EQ,206352,100870,48.88
20,308,COMPINFO,EQ,333437,152796,45.82
20,309,COMPUSOFT,EQ,41040,30057,73.24
20,310,CONCOR,EQ,2364082,910890,38.53
20,311,CONFIPET,EQ,2775008,1126358,40.59
20,312,CONSOFINVT,EQ,9787,8434,86.18
20,313,CONTI,SM,53328,36663,68.75
20,314,CONTROLPR,EQ,14514,11191,77.10
20,315,CORALFINAC,EQ,7770,5617,72.29
20,316,CORDSCABLE,EQ,61887,47976,77.52
20,317,COROMANDEL,EQ,134314,76360,56.85
20,318,COSMOFILMS,EQ,153036,80006,52.28
20,319,CPSEETF,EQ,1202643,940769,78.23
20,320,CREATIVE,EQ,9015,463,5.14
20,321,CREDITACC,EQ,117094,77518,66.20
20,322,CREST,EQ,6128,3153,51.45
20,323,CRISIL,EQ,61374,54856,89.38
20,324,CROMPTON,EQ,1687009,1017102,60.29
20,325,CSBBANK,EQ,163103,75841,46.50
20,326,CTE,EQ,10732,6237,58.12
20,327,CUB,EQ,2078840,985670,47.41
20,328,CUBEXTUB,EQ,26223,13346,50.89
20,329,CUMMINSIND,EQ,1118124,413957,37.02
20,330,CUPID,EQ,50368,25919,51.46
20,331,CYBERTECH,EQ,193808,97466,50.29
20,332,CYIENT,EQ,744246,218952,29.42
20,333,DAAWAT,EQ,2264172,738223,32.60
20,334,DABUR,EQ,2054354,1119680,54.50
20,335,DALBHARAT,EQ,1167113,635381,54.44
20,336,DALMIASUG,EQ,242208,95921,39.60
20,337,DAMODARIND,EQ,37781,29239,77.39
20,338,DANGEE,EQ,21202,10145,47.85
20,339,DATAMATICS,EQ,2046099,662570,32.38
20,340,DBCORP,EQ,294270,142623,48.47
20,341,DBL,EQ,199949,70843,35.43
20,342,DBSTOCKBRO,EQ,25540,3771,14.77
20,343,DCAL,EQ,265661,168836,63.55
20,344,DCBBANK,EQ,888098,375193,42.25
20,345,DCM,EQ,36425,26980,74.07
20,346,DCMSHRIRAM,EQ,93593,54401,58.13
20,347,DCW,EQ,4255354,1101459,25.88
20,348,DECCANCE,EQ,27648,18368,66.44
20,349,DEEPAKFERT,EQ,2823721,833763,29.53
20,350,DEEPAKNTR,EQ,436834,123416,28.25
20,351,DEEPENR,EQ,85693,46416,54.17
20,352,DELTACORP,EQ,10240960,2232248,21.80
20,353,DELTAMAGNT,EQ,12706,6460,50.84
20,354,DEN,EQ,446258,281421,63.06
20,355,DENORA,EQ,10704,7536,70.40
20,356,DEVIT,SM,7500,7500,100.00
20,357,DFMFOODS,EQ,31824,19528,61.36
20,358,DGCONTENT,EQ,31885,25095,78.70
20,359,DHAMPURSUG,EQ,440353,154940,35.19
20,360,DHANBANK,EQ,2223324,1181879,53.16
20,361,DHANI,EQ,2816298,944628,33.54
20,362,DHANILOANS,N2,78,78,100.00
20,363,DHANILOANS,N3,125,125,100.00
20,364,DHANILOANS,N5,672,510,75.89
20,365,DHANILOANS,N6,251,251,100.00
20,366,DHANILOANS,N7,60,60,100.00
20,367,DHANILOANS,N8,360,360,100.00
20,368,DHANIPP,E1,154278,109000,70.65
20,369,DHANUKA,EQ,34227,23267,67.98
20,370,DHARSUGAR,EQ,15308,11332,74.03
20,371,DHFL,EQ,1892955,1221405,64.52
20,372,DHFL,N4,1,1,100.00
20,373,DHFL,N6,291,246,84.54
20,374,DHFL,NC,430,430,100.00
20,375,DHFL,NH,130,130,100.00
20,376,DHFL,NP,1380,1330,96.38
20,377,DHFL,NQ,475,474,99.79
20,378,DHFL,NS,1000,1000,100.00
20,379,DHFL,NX,110,110,100.00
20,380,DHFL,Y1,70,70,100.00
20,381,DHUNINV,EQ,4106,2430,59.18
20,382,DIAMONDYD,EQ,3595,1695,47.15
20,383,DICIND,EQ,5053,4562,90.28
20,384,DISHTV,EQ,3617164,2236532,61.83
20,385,DIVISLAB,EQ,547364,295744,54.03
20,386,DIXON,EQ,57381,26790,46.69
20,387,DLF,EQ,7754321,994359,12.82
20,388,DLINKINDIA,EQ,160960,68127,42.33
20,389,DMART,EQ,304935,113649,37.27
20,390,DNAMEDIA,EQ,73291,65377,89.20
20,391,DOLAT,EQ,786950,238996,30.37
20,392,DOLLAR,EQ,92169,61276,66.48
20,393,DONEAR,EQ,50474,29081,57.62
20,394,DPABHUSHAN,EQ,4855,1820,37.49
20,395,DPSCLTD,EQ,15208,10263,67.48
20,396,DPWIRES,EQ,1271,793,62.39
20,397,DREDGECORP,EQ,95311,36324,38.11
20,398,DRREDDY,EQ,953973,584437,61.26
20,399,DRSDILIP,SM,3200,3200,100.00
20,400,DSSL,EQ,104410,49449,47.36
20,401,DTIL,EQ,5016,3390,67.58
20,402,DUCON,EQ,86816,77191,88.91
20,403,DVL,EQ,24583,17063,69.41
20,404,DWARKESH,EQ,1634480,707925,43.31
20,405,DYNAMATECH,EQ,10064,7206,71.60
20,406,DYNPRO,EQ,55705,23671,42.49
20,407,E2E,SM,10000,8000,80.00
20,408,EBANK,EQ,8,8,100.00
20,409,EBBETF0423,EQ,3174,3075,96.88
20,410,EBBETF0425,EQ,17723,17530,98.91
20,411,EBBETF0430,EQ,10338,10287,99.51
20,412,EBBETF0431,EQ,36416,35521,97.54
20,413,EBIXFOREX,EQ,1470,1041,70.82
20,414,ECLERX,EQ,122600,54413,44.38
20,415,ECLFINANCE,NF,989,700,70.78
20,416,ECLFINANCE,NG,226,196,86.73
20,417,ECLFINANCE,NH,454,453,99.78
20,418,ECLFINANCE,NI,22,22,100.00
20,419,ECLFINANCE,NK,315,315,100.00
20,420,ECLFINANCE,NM,216,216,100.00
20,421,ECLFINANCE,NN,1920,1920,100.00
20,422,ECLFINANCE,NR,281,280,99.64
20,423,ECLFINANCE,NS,180,104,57.78
20,424,EDELWEISS,EQ,4601051,2975249,64.66
20,425,EHFLNCD,N5,50,50,100.00
20,426,EHFLNCD,N6,90,75,83.33
20,427,EICHERMOT,EQ,634977,258853,40.77
20,428,EIDPARRY,EQ,159995,85782,53.62
20,429,EIFFL,SM,1600,1600,100.00
20,430,EIHAHOTELS,EQ,3723,2213,59.44
20,431,EIHOTEL,EQ,610379,256151,41.97
20,432,EIMCOELECO,EQ,1639,548,33.44
20,433,EKC,EQ,1179005,356664,30.25
20,434,ELECON,EQ,661831,276661,41.80
20,435,ELECTCAST,EQ,716432,493150,68.83
20,436,ELECTHERM,EQ,36955,22174,60.00
20,437,ELGIEQUIP,EQ,283552,85452,30.14
20,438,ELGIRUBCO,EQ,211937,86443,40.79
20,439,EMAMILTD,EQ,360379,241987,67.15
20,440,EMAMIPAP,EQ,2110285,252587,11.97
20,441,EMAMIREAL,EQ,42406,24491,57.75
20,442,EMBASSY,RR,192800,137400,71.27
20,443,EMKAY,EQ,45630,28731,62.97
20,444,EMMBI,EQ,31698,24002,75.72
20,445,EMOFSR1RDP,MF,4069,4069,100.00
20,446,EMOFSR1RGG,MF,187173,187173,100.00
20,447,ENDURANCE,EQ,57201,35831,62.64
20,448,ENGINERSIN,EQ,3221022,1577985,48.99
20,449,ENIL,EQ,36141,23558,65.18
20,450,EPL,EQ,1391779,1280200,91.98
20,451,EQ30,EQ,15,15,100.00
20,452,EQUITAS,EQ,1085182,578528,53.31
20,453,EQUITASBNK,EQ,888277,520131,58.56
20,454,ERFLNCDI,N5,714,465,65.13
20,455,ERFLNCDI,N6,50,50,100.00
20,456,ERIS,EQ,196163,93468,47.65
20,457,EROSMEDIA,EQ,216592,155636,71.86
20,458,ESABINDIA,EQ,8427,4244,50.36
20,459,ESCORTS,EQ,641588,143895,22.43
20,460,ESSARSHPNG,EQ,56262,46330,82.35
20,461,ESTER,EQ,364707,186780,51.21
20,462,EUROTEXIND,EQ,1,1,100.00
20,463,EVEREADY,EQ,225299,106398,47.23
20,464,EVERESTIND,EQ,58386,39717,68.02
20,465,EXCEL,EQ,43367,26526,61.17
20,466,EXCELINDUS,EQ,15770,9376,59.45
20,467,EXIDEIND,EQ,2391934,908030,37.96
20,468,EXPLEOSOL,EQ,67610,38379,56.77
20,469,FACT,EQ,446652,181331,40.60
20,470,FAIRCHEMOR,EQ,28783,15987,55.54
20,471,FCL,EQ,186032,126979,68.26
20,472,FCONSUMER,EQ,3514883,1749459,49.77
20,473,FDC,EQ,115278,66884,58.02
20,474,FEDERALBNK,EQ,20684329,5945876,28.75
20,475,FEL,EQ,1036067,727324,70.20
20,476,FELDVR,EQ,29549,19515,66.04
20,477,FIEMIND,EQ,15140,9273,61.25
20,478,FILATEX,EQ,229278,177891,77.59
20,479,FINCABLES,EQ,114780,41454,36.12
20,480,FINEORG,EQ,35919,21063,58.64
20,481,FINPIPE,EQ,68866,35151,51.04
20,482,FLFL,EQ,150992,100819,66.77
20,483,FLUOROCHEM,EQ,19448,12400,63.76
20,484,FMGOETZE,EQ,13274,10973,82.67
20,485,FMNL,EQ,63901,37505,58.69
20,486,FOCUS,SM,3000,3000,100.00
20,487,FORCEMOT,EQ,14152,7500,53.00
20,488,FORTIS,EQ,6952488,2473202,35.57
20,489,FOSECOIND,EQ,1724,1421,82.42
20,490,FRETAIL,EQ,2624549,1725615,65.75
20,491,FSC,EQ,58926,40577,68.86
20,492,FSL,EQ,15344778,3688118,24.04
20,493,G5,EQ,543,323,59.48
20,494,GABRIEL,EQ,578475,355496,61.45
20,495,GAEL,EQ,562707,291335,51.77
20,496,GAIL,EQ,15613786,4124085,26.41
20,497,GAL,EQ,29822,18024,60.44
20,498,GALAXYSURF,EQ,12762,6015,47.13
20,499,GALLANTT,EQ,232727,117167,50.35
20,500,GALLISPAT,EQ,17159,11654,67.92
20,501,GAMMNINFRA,EQ,974788,475901,48.82
20,502,GANDHITUBE,EQ,4884,3191,65.34
20,503,GANECOS,EQ,38856,28210,72.60
20,504,GANESHHOUC,EQ,77994,48038,61.59
20,505,GANGAFORGE,SM,40000,32000,80.00
20,506,GANGESSECU,EQ,1720,1290,75.00
20,507,GARFIBRES,EQ,22778,10338,45.39
20,508,GATI,EQ,3200143,1206472,37.70
20,509,GAYAPROJ,EQ,838682,508266,60.60
20,510,GBGLOBAL,EQ,4328,4328,100.00
20,511,GDL,EQ,84512,66541,78.74
20,512,GEECEE,EQ,7752,4574,59.00
20,513,GEEKAYWIRE,EQ,16627,15884,95.53
20,514,GENCON,EQ,31777,26459,83.26
20,515,GENUSPAPER,EQ,599093,393786,65.73
20,516,GENUSPOWER,EQ,558684,304089,54.43
20,517,GEOJITFSL,EQ,470347,320440,68.13
20,518,GEPIL,EQ,94922,42580,44.86
20,519,GESHIP,EQ,172902,84463,48.85
20,520,GET&D,EQ,197250,49543,25.12
20,521,GFLLIMITED,EQ,37688,26900,71.38
20,522,GHCL,EQ,113874,64084,56.28
20,523,GICHSGFIN,EQ,412379,108341,26.27
20,524,GICRE,EQ,4454373,961611,21.59
20,525,GILLANDERS,EQ,48015,41074,85.54
20,526,GILLETTE,EQ,4302,2126,49.42
20,527,GINNIFILA,EQ,205746,150615,73.20
20,528,GIPCL,EQ,982845,334670,34.05
20,529,GIRIRAJ,SM,1200,1200,100.00
20,530,GISOLUTION,EQ,8374,8374,100.00
20,531,GKWLIMITED,EQ,5757,391,6.79
20,532,GLAND,EQ,423662,180838,42.68
20,533,GLAXO,EQ,29734,16505,55.51
20,534,GLENMARK,EQ,1740759,820758,47.15
20,535,GLFL,EQ,26864,18748,69.79
20,536,GLOBAL,EQ,2829,1997,70.59
20,537,GLOBUSSPR,EQ,56427,34098,60.43
20,538,GMBREW,EQ,10972,8857,80.72
20,539,GMDCLTD,EQ,1089876,395146,36.26
20,540,GMMPFAUDLR,EQ,191206,59083,30.90
20,541,GMRINFRA,EQ,27824668,6425866,23.09
20,542,GNA,EQ,50074,28693,57.30
20,543,GNFC,EQ,720365,312070,43.32
