Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08032021,958399999,0001851
Trade Date <08-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,109,APTECHT,EQ,358067,77026,21.51
20,110,ARCHIES,EQ,30005,22366,74.54
20,111,ARENTERP,EQ,6027,5915,98.14
20,112,ARIES,EQ,32315,23023,71.25
20,113,ARIHANT,EQ,1130,654,57.88
20,114,ARIHANTSUP,EQ,29693,7331,24.69
20,115,ARMANFIN,EQ,7934,4487,56.55
20,116,AROGRANITE,EQ,71157,25953,36.47
20,117,ARSSINFRA,EQ,15008,11217,74.74
20,118,ARTEMISMED,EQ,2031,1548,76.22
20,119,ARVIND,EQ,763745,360126,47.15
20,120,ARVINDFASN,EQ,319343,160771,50.34
20,121,ARVSMART,EQ,115078,56034,48.69
20,122,ASAHIINDIA,EQ,57211,25986,45.42
20,123,ASAHISONG,EQ,23203,13481,58.10
20,124,ASALCBR,EQ,48969,29908,61.08
20,125,ASHAPURMIN,EQ,133344,67770,50.82
20,126,ASHIANA,EQ,39704,22346,56.28
20,127,ASHIMASYN,EQ,617242,580946,94.12
20,128,ASHOKA,EQ,1089967,413930,37.98
20,129,ASHOKLEY,EQ,19950234,6742712,33.80
20,130,ASIANHOTNR,EQ,7145,3128,43.78
20,131,ASIANPAINT,EQ,1593838,489266,30.70
20,132,ASIANTILES,EQ,429426,349399,81.36
20,133,ASPINWALL,EQ,78524,30659,39.04
20,134,ASTEC,EQ,12905,7025,54.44
20,135,ASTERDM,EQ,117149,59965,51.19
20,136,ASTRAL,EQ,315429,190845,60.50
20,137,ASTRAMICRO,EQ,1518892,908494,59.81
20,138,ASTRAZEN,EQ,17045,8014,47.02
20,139,ASTRON,EQ,59496,47466,79.78
20,140,ATFL,EQ,4521,2691,59.52
20,141,ATGL,EQ,1884720,768043,40.75
20,142,ATLANTA,EQ,31040,27562,88.80
20,143,ATUL,EQ,11002,5000,45.45
20,144,ATULAUTO,EQ,204796,71464,34.90
20,145,AUBANK,EQ,925121,534234,57.75
20,146,AURIONPRO,EQ,38119,24757,64.95
20,147,AUROPHARMA,EQ,1550642,691141,44.57
20,148,AUSOMENT,EQ,20844,9342,44.82
20,149,AUTOAXLES,EQ,53567,52341,97.71
20,150,AUTOIND,EQ,21538,17821,82.74
20,151,AVADHSUGAR,EQ,155117,45295,29.20
20,152,AVANTIFEED,EQ,375782,81209,21.61
20,153,AVTNPL,EQ,189709,100439,52.94
20,154,AWHCL,EQ,67966,26591,39.12
20,155,AXISBANK,EQ,13898556,4289358,30.86
20,156,AXISBNKETF,EQ,1344,923,68.68
20,157,AXISCADES,EQ,88631,82138,92.67
20,158,AXISGOLD,EQ,333223,223591,67.10
20,159,AXISNIFTY,EQ,9685,5279,54.51
20,160,AYMSYNTEX,EQ,4690,3995,85.18
20,161,BAFNAPH,EQ,4240,1325,31.25
20,162,BAGFILMS,EQ,92830,57719,62.18
20,163,BAJAJ-AUTO,EQ,818275,248238,30.34
20,164,BAJAJCON,EQ,2593205,1029596,39.70
20,165,BAJAJELEC,EQ,308133,61165,19.85
20,166,BAJAJFINSV,EQ,264007,41401,15.68
20,167,BAJAJHIND,EQ,11228144,6988292,62.24
20,168,BAJAJHLDNG,EQ,19338,10956,56.66
20,169,BAJFINANCE,EQ,1721042,340461,19.78
20,170,BALAJITELE,EQ,781658,327028,41.84
20,171,BALAMINES,EQ,91224,27388,30.02
20,172,BALAXI,EQ,15971,2787,17.45
20,173,BALKRISIND,EQ,348430,104227,29.91
20,174,BALMLAWRIE,EQ,6785619,1623617,23.93
20,175,BALPHARMA,EQ,219621,100382,45.71
20,176,BALRAMCHIN,EQ,4844679,1114822,23.01
20,177,BANARBEADS,EQ,27599,2871,10.40
20,178,BANARISUG,EQ,1486,343,23.08
20,179,BANCOINDIA,EQ,136375,44533,32.65
20,180,BANDHANBNK,EQ,4872019,1229744,25.24
20,181,BANG,EQ,9840,4761,48.38
20,182,BANKA,EQ,1493,849,56.87
20,183,BANKBARODA,EQ,49714873,14333875,28.83
20,184,BANKBEES,EQ,1031928,414111,40.13
20,185,BANKINDIA,EQ,14980157,4158724,27.76
20,186,BANSWRAS,EQ,5474,2606,47.61
20,187,BASF,EQ,59747,27046,45.27
20,188,BASML,EQ,19085,14241,74.62
20,189,BATAINDIA,EQ,453522,193566,42.68
20,190,BAYERCROP,EQ,9934,6983,70.29
20,191,BBL,EQ,6104,3484,57.08
20,192,BBTC,EQ,37254,18349,49.25
20,193,BCG,EQ,9356054,5069944,54.19
20,194,BCLIND,EQ,75602,48711,64.43
20,195,BCONCEPTS,SM,231000,171000,74.03
20,196,BCP,EQ,2050341,1257921,61.35
20,197,BDL,EQ,173932,80789,46.45
20,198,BEARDSELL,EQ,11231,8649,77.01
20,199,BECTORFOOD,EQ,253632,94491,37.26
20,200,BEDMUTHA,EQ,4363,3690,84.57
20,201,BEL,EQ,11561786,5082583,43.96
20,202,BEML,EQ,4862724,874884,17.99
20,203,BEPL,EQ,339476,116282,34.25
20,204,BERGEPAINT,EQ,1307350,181126,13.85
20,205,BESTAGRO,EQ,52067,51109,98.16
20,206,BETA,SM,10400,9600,92.31
20,207,BFINVEST,EQ,16586,7194,43.37
20,208,BFUTILITIE,EQ,281502,92258,32.77
20,209,BGRENERGY,EQ,83360,44470,53.35
20,210,BHAGERIA,EQ,15792,9974,63.16
20,211,BHAGYANGR,EQ,65670,52861,80.49
20,212,BHAGYAPROP,EQ,6934,6356,91.66
20,213,BHARATFORG,EQ,3257881,610579,18.74
20,214,BHARATGEAR,EQ,52397,26780,51.11
20,215,BHARATRAS,EQ,1753,920,52.48
20,216,BHARTIARTL,EQ,15011518,8587620,57.21
20,217,BHEL,EQ,79729837,17975653,22.55
20,218,BIGBLOC,EQ,15116,9917,65.61
20,219,BIL,EQ,3179,2810,88.39
20,220,BINDALAGRO,EQ,183462,93429,50.93
20,221,BIOCON,EQ,1923276,706838,36.75
20,222,BIOFILCHEM,EQ,23897,23896,100.00
20,223,BIRET,RR,127200,108600,85.38
20,224,BIRLACABLE,EQ,1527068,454949,29.79
20,225,BIRLACORPN,EQ,150545,74883,49.74
20,226,BIRLAMONEY,EQ,181961,72884,40.05
20,227,BIRLATYRE,EQ,282198,180819,64.08
20,228,BKMINDST,EQ,126168,98846,78.34
20,229,BLBLIMITED,EQ,74779,61859,82.72
20,230,BLISSGVS,EQ,331885,126885,38.23
20,231,BLS,EQ,385495,228430,59.26
20,232,BLUEDART,EQ,139453,30109,21.59
20,233,BLUESTARCO,EQ,284822,115514,40.56
20,234,BODALCHEM,EQ,894798,503182,56.23
20,235,BOHRA,SM,8000,8000,100.00
20,236,BOMDYEING,EQ,3186889,817661,25.66
20,237,BOROLTD,EQ,87946,59969,68.19
20,238,BORORENEW,EQ,345491,205581,59.50
20,239,BOSCHLTD,EQ,39764,17512,44.04
20,240,BPCL,EQ,5674769,1357302,23.92
20,241,BPL,EQ,841200,451962,53.73
20,242,BRFL,EQ,1046965,791901,75.64
20,243,BRIGADE,EQ,485232,273601,56.39
20,244,BRIGHT,SM,99000,81000,81.82
20,245,BRITANNIA,EQ,463984,275008,59.27
20,246,BRITANNIA,N2,8079,6836,84.61
20,247,BRNL,EQ,42136,26696,63.36
20,248,BROOKS,EQ,88511,83076,93.86
20,249,BSE,EQ,244347,132849,54.37
20,250,BSELINFRA,EQ,20533,15378,74.89
20,251,BSL,EQ,22401,14462,64.56
20,252,BSLGOLDETF,EQ,824,688,83.50
20,253,BSLNIFTY,EQ,409,342,83.62
20,254,BSOFT,EQ,726347,200704,27.63
20,255,BURGERKING,EQ,1293811,482898,37.32
20,256,BUTTERFLY,EQ,54236,29104,53.66
20,257,BYKE,EQ,247295,170994,69.15
20,258,CADILAHC,EQ,1596275,363358,22.76
20,259,CALSOFT,EQ,23332,16072,68.88
20,260,CAMLINFINE,EQ,789935,266060,33.68
20,261,CAMS,EQ,93100,50560,54.31
20,262,CANBK,EQ,16272959,2075168,12.75
20,263,CANFINHOME,EQ,627464,345260,55.02
20,264,CANTABIL,EQ,103602,17180,16.58
20,265,CAPACITE,EQ,240776,180540,74.98
20,266,CAPLIPOINT,EQ,60773,31736,52.22
20,267,CAPTRUST,EQ,8801,6794,77.20
20,268,CARBORUNIV,EQ,200629,117547,58.59
20,269,CAREERP,EQ,26010,21495,82.64
20,270,CARERATING,EQ,122643,76716,62.55
20,271,CASTROLIND,EQ,869092,359329,41.35
20,272,CCHHL,EQ,39023,27980,71.70
20,273,CCL,EQ,446450,229148,51.33
20,274,CDSL,EQ,509691,269494,52.87
20,275,CEATLTD,EQ,81525,19472,23.88
20,276,CENTENKA,EQ,56220,33552,59.68
20,277,CENTEXT,EQ,114786,59242,51.61
20,278,CENTRALBK,EQ,6543063,3159985,48.30
20,279,CENTRUM,EQ,6494157,2636217,40.59
20,280,CENTUM,EQ,2929,1894,64.66
20,281,CENTURYPLY,EQ,146894,69795,47.51
20,282,CENTURYTEX,EQ,385311,113022,29.33
20,283,CERA,EQ,13089,5256,40.16
20,284,CEREBRAINT,EQ,121850,85411,70.10
20,285,CESC,EQ,233940,103190,44.11
20,286,CGCL,EQ,82995,15143,18.25
20,287,CGPOWER,EQ,3659592,2563942,70.06
20,288,CHALET,EQ,574320,210326,36.62
20,289,CHAMBLFERT,EQ,509331,206712,40.59
20,290,CHEMBOND,EQ,10657,6462,60.64
20,291,CHEMCON,EQ,130269,49706,38.16
20,292,CHEMFAB,EQ,6612,2767,41.85
20,293,CHENNPETRO,EQ,6526606,1569352,24.05
20,294,CHOLAFIN,EQ,3061065,1265143,41.33
20,295,CHOLAHLDNG,EQ,134742,114099,84.68
20,296,CIGNITITEC,EQ,26935,17672,65.61
20,297,CINELINE,EQ,29798,16033,53.81
20,298,CINEVISTA,EQ,20793,18331,88.16
20,299,CIPLA,EQ,2915298,829320,28.45
20,300,CKPLEISURE,SZ,16000,8000,50.00
20,301,CLEDUCATE,EQ,10814,6501,60.12
20,302,CLNINDIA,EQ,33908,20906,61.66
20,303,COALINDIA,EQ,18727656,4346287,23.21
20,304,COCHINSHIP,EQ,417754,135993,32.55
20,305,COFORGE,EQ,136788,33029,24.15
20,306,COLPAL,EQ,516286,195227,37.81
20,307,COMPINFO,EQ,206376,115887,56.15
20,308,COMPUSOFT,EQ,77300,64350,83.25
20,309,CONCOR,EQ,5825950,1366588,23.46
20,310,CONFIPET,EQ,1027088,495923,48.28
20,311,CONSOFINVT,EQ,7856,6721,85.55
20,312,CONTI,SM,13332,13332,100.00
20,313,CONTROLPR,EQ,8646,6122,70.81
20,314,CORALFINAC,EQ,7786,5692,73.11
20,315,CORDSCABLE,EQ,203613,90399,44.40
20,316,COROMANDEL,EQ,284039,178842,62.96
20,317,COSMOFILMS,EQ,191005,87131,45.62
20,318,CPSEETF,EQ,9876649,7947814,80.47
20,319,CREATIVE,EQ,13851,3141,22.68
20,320,CREATIVEYE,EQ,600,600,100.00
20,321,CREDITACC,EQ,38848,24154,62.18
20,322,CREST,EQ,30159,13998,46.41
20,323,CRISIL,EQ,216147,189642,87.74
20,324,CROMPTON,EQ,1518706,897205,59.08
20,325,CSBBANK,EQ,3019161,579186,19.18
20,326,CTE,EQ,19182,11923,62.16
20,327,CUB,EQ,2460499,840273,34.15
20,328,CUBEXTUB,EQ,11846,8279,69.89
20,329,CUMMINSIND,EQ,2415261,265040,10.97
20,330,CUPID,EQ,153653,75252,48.98
20,331,CYBERTECH,EQ,91028,53397,58.66
20,332,CYIENT,EQ,459970,178995,38.91
20,333,DAAWAT,EQ,3569534,1307908,36.64
20,334,DABUR,EQ,1684546,701347,41.63
20,335,DALBHARAT,EQ,73551,41213,56.03
20,336,DALMIASUG,EQ,545091,215178,39.48
20,337,DAMODARIND,EQ,6755,4661,69.00
20,338,DANGEE,EQ,25843,7866,30.44
20,339,DATAMATICS,EQ,153303,68495,44.68
20,340,DBCORP,EQ,240851,138020,57.31
20,341,DBL,EQ,402889,107556,26.70
20,342,DBSTOCKBRO,EQ,3976,3725,93.69
20,343,DCAL,EQ,5356935,1559252,29.11
20,344,DCBBANK,EQ,3219540,1060034,32.93
20,345,DCM,EQ,27194,18064,66.43
20,346,DCMSHRIRAM,EQ,580978,91070,15.68
20,347,DCW,EQ,5163963,2052064,39.74
20,348,DECCANCE,EQ,67567,38678,57.24
20,349,DEEPAKFERT,EQ,592788,227079,38.31
20,350,DEEPAKNTR,EQ,803039,258800,32.23
20,351,DEEPENR,EQ,73310,56411,76.95
20,352,DELTACORP,EQ,4036347,932814,23.11
20,353,DELTAMAGNT,EQ,13458,9524,70.77
20,354,DEN,EQ,1344792,796446,59.22
20,355,DENORA,EQ,9624,7006,72.80
20,356,DFMFOODS,EQ,500843,149260,29.80
20,357,DGCONTENT,EQ,123719,90649,73.27
20,358,DHAMPURSUG,EQ,1130448,441392,39.05
20,359,DHANBANK,EQ,1142724,572782,50.12
20,360,DHANI,EQ,1018056,603677,59.30
20,361,DHANILOANS,N1,200,191,95.50
20,362,DHANILOANS,N2,248,248,100.00
20,363,DHANILOANS,N3,108,108,100.00
20,364,DHANILOANS,N4,65,50,76.92
20,365,DHANILOANS,N5,85,85,100.00
20,366,DHANILOANS,N6,29,29,100.00
20,367,DHANILOANS,N7,82,82,100.00
20,368,DHANILOANS,N8,80,80,100.00
20,369,DHANILOANS,NO,50,50,100.00
20,370,DHANIPP,E1,34251,26311,76.82
20,371,DHANUKA,EQ,36943,13427,36.35
20,372,DHARSUGAR,EQ,44671,41333,92.53
20,373,DHFL,EQ,964958,661477,68.55
20,374,DHFL,N4,161,161,100.00
20,375,DHFL,NH,230,230,100.00
20,376,DHFL,NP,306,306,100.00
20,377,DHFL,NQ,129,126,97.67
20,378,DHFL,NS,50,50,100.00
20,379,DHFL,NX,580,580,100.00
20,380,DHFL,NY,10,10,100.00
20,381,DHUNINV,EQ,4918,3109,63.22
20,382,DIAMONDYD,EQ,3427,2187,63.82
20,383,DICIND,EQ,13368,8232,61.58
20,384,DISHTV,EQ,4373593,2146069,49.07
20,385,DIVISLAB,EQ,372681,118819,31.88
20,386,DIXON,EQ,20838,11557,55.46
20,387,DLF,EQ,6273645,778864,12.41
20,388,DLINKINDIA,EQ,243343,74032,30.42
20,389,DMART,EQ,406746,122388,30.09
20,390,DOLAT,EQ,1610328,630192,39.13
20,391,DOLLAR,EQ,401610,143936,35.84
20,392,DONEAR,EQ,178899,80580,45.04
20,393,DPABHUSHAN,EQ,5735,4700,81.95
20,394,DPSCLTD,EQ,75646,67582,89.34
20,395,DPWIRES,EQ,6672,3967,59.46
20,396,DREDGECORP,EQ,253771,66923,26.37
20,397,DRREDDY,EQ,556416,224851,40.41
20,398,DSML,SM,6000,6000,100.00
20,399,DSSL,EQ,22674,12848,56.66
20,400,DTIL,EQ,8725,4477,51.31
20,401,DUCON,EQ,190099,142205,74.81
20,402,DVL,EQ,33862,21181,62.55
20,403,DWARKESH,EQ,4669448,1189397,25.47
20,404,DYNAMATECH,EQ,5601,3282,58.60
20,405,DYNPRO,EQ,36374,18973,52.16
20,406,E2E,SM,12000,6000,50.00
20,407,EBANK,EQ,8,5,62.50
20,408,EBBETF0423,EQ,6799,6778,99.69
20,409,EBBETF0425,EQ,2094,2013,96.13
20,410,EBBETF0430,EQ,30589,26084,85.27
20,411,EBBETF0431,EQ,14075,13247,94.12
20,412,EBIXFOREX,EQ,4797,2580,53.78
20,413,ECLERX,EQ,26652,11039,41.42
20,414,ECLFINANCE,NE,50,50,100.00
20,415,ECLFINANCE,NG,169,169,100.00
20,416,ECLFINANCE,NH,50,50,100.00
20,417,ECLFINANCE,NI,20,20,100.00
20,418,ECLFINANCE,NJ,568,552,97.18
20,419,ECLFINANCE,NM,105,105,100.00
20,420,ECLFINANCE,NN,4821,4821,100.00
20,421,ECLFINANCE,NO,483,433,89.65
20,422,ECLFINANCE,NQ,42,42,100.00
20,423,ECLFINANCE,NR,590,590,100.00
20,424,ECLFINANCE,NS,506,506,100.00
20,425,EDELWEISS,EQ,3166225,1748229,55.21
20,426,EHFLNCD,N6,100,100,100.00
20,427,EICHERMOT,EQ,950809,204931,21.55
20,428,EIDPARRY,EQ,643044,227432,35.37
20,429,EIFFL,SM,34400,26400,76.74
20,430,EIHAHOTELS,EQ,16933,13641,80.56
20,431,EIHOTEL,EQ,1023750,574220,56.09
20,432,EIMCOELECO,EQ,3266,1762,53.95
20,433,EKC,EQ,350380,138750,39.60
20,434,ELECON,EQ,993776,392856,39.53
20,435,ELECTCAST,EQ,830659,451658,54.37
20,436,ELECTHERM,EQ,25990,10678,41.09
20,437,ELGIEQUIP,EQ,1308930,760738,58.12
20,438,ELGIRUBCO,EQ,66373,44285,66.72
20,439,EMAMILTD,EQ,829226,313848,37.85
20,440,EMAMIPAP,EQ,8532,5563,65.20
20,441,EMAMIREAL,EQ,81312,64830,79.73
20,442,EMBASSY,RR,226400,170400,75.27
20,443,EMKAY,EQ,1161001,440292,37.92
20,444,EMMBI,EQ,17681,8792,49.73
20,445,EMOFSR1RDP,MF,300,300,100.00
20,446,EMOFSR1RGG,MF,206708,178818,86.51
20,447,ENDURANCE,EQ,266689,186811,70.05
20,448,ENGINERSIN,EQ,4714824,1735843,36.82
20,449,ENIL,EQ,44276,20882,47.16
20,450,EPL,EQ,315215,151296,48.00
20,451,EQ30,EQ,144,144,100.00
20,452,EQUITAS,EQ,1534930,640287,41.71
20,453,EQUITASBNK,EQ,2759911,1212194,43.92
20,454,ERFLNCDI,N3,120,120,100.00
20,455,ERFLNCDI,N6,30,30,100.00
20,456,ERIS,EQ,116136,70286,60.52
20,457,EROSMEDIA,EQ,440929,243678,55.26
20,458,ESABINDIA,EQ,6197,2659,42.91
20,459,ESCORTS,EQ,648315,171010,26.38
20,460,ESSARSHPNG,EQ,78283,47394,60.54
20,461,ESTER,EQ,570766,234169,41.03
20,462,EUROTEXIND,EQ,121,121,100.00
20,463,EVEREADY,EQ,842921,390356,46.31
20,464,EVERESTIND,EQ,35303,21313,60.37
20,465,EXCEL,EQ,72743,60913,83.74
20,466,EXCELINDUS,EQ,56613,33501,59.18
20,467,EXIDEIND,EQ,2177268,416339,19.12
20,468,EXPLEOSOL,EQ,19300,11026,57.13
20,469,FACT,EQ,3969045,1090428,27.47
20,470,FAIRCHEMOR,EQ,29994,23294,77.66
20,471,FCL,EQ,529538,464557,87.73
20,472,FCONSUMER,EQ,3083854,1771593,57.45
20,473,FDC,EQ,861119,172017,19.98
20,474,FEDERALBNK,EQ,20432110,4870700,23.84
20,475,FEL,EQ,673206,510194,75.79
20,476,FELDVR,EQ,53058,38592,72.74
20,477,FIEMIND,EQ,23352,16739,71.68
20,478,FILATEX,EQ,329634,226063,68.58
20,479,FILDF2GP,MF,1,1,100.00
20,480,FINCABLES,EQ,142841,51568,36.10
20,481,FINEORG,EQ,55260,18784,33.99
20,482,FINPIPE,EQ,107380,45808,42.66
20,483,FLFL,EQ,128557,89939,69.96
20,484,FLUOROCHEM,EQ,32118,14283,44.47
20,485,FMGOETZE,EQ,6081,3748,61.63
20,486,FMNL,EQ,30911,20345,65.82
20,487,FORCEMOT,EQ,31349,10747,34.28
20,488,FORTIS,EQ,2280145,1227109,53.82
20,489,FOSECOIND,EQ,920,721,78.37
20,490,FRETAIL,EQ,1521182,981708,64.54
20,491,FSC,EQ,56741,36125,63.67
20,492,FSL,EQ,4268475,1386664,32.49
20,493,G5,EQ,791,631,79.77
20,494,GABRIEL,EQ,1624719,1081372,66.56
20,495,GAEL,EQ,466353,185768,39.83
20,496,GAIL,EQ,63069391,18503935,29.34
20,497,GAL,EQ,118886,99069,83.33
20,498,GALAXYSURF,EQ,42502,19679,46.30
20,499,GALLANTT,EQ,35326,13819,39.12
20,500,GALLISPAT,EQ,31068,21042,67.73
20,501,GAMMNINFRA,EQ,5692014,4320688,75.91
20,502,GANDHITUBE,EQ,7166,5316,74.18
20,503,GANECOS,EQ,26119,13776,52.74
20,504,GANESHHOUC,EQ,27403,16875,61.58
20,505,GANGAFORGE,SM,16000,16000,100.00
20,506,GANGESSECU,EQ,3835,2862,74.63
20,507,GARFIBRES,EQ,14292,8318,58.20
20,508,GATI,EQ,2506186,874830,34.91
20,509,GAYAPROJ,EQ,793459,469601,59.18
20,510,GBGLOBAL,EQ,7509,7001,93.23
20,511,GDL,EQ,192845,107454,55.72
20,512,GEECEE,EQ,13125,7694,58.62
20,513,GEEKAYWIRE,EQ,15083,14650,97.13
20,514,GENCON,EQ,15105,9967,65.98
20,515,GENUSPAPER,EQ,200157,134091,66.99
20,516,GENUSPOWER,EQ,509232,255603,50.19
20,517,GEOJITFSL,EQ,455000,297374,65.36
20,518,GEPIL,EQ,198975,70237,35.30
20,519,GESHIP,EQ,246037,118678,48.24
20,520,GET&D,EQ,148982,76727,51.50
20,521,GFLLIMITED,EQ,218666,143754,65.74
20,522,GFSTEELS,EQ,204,204,100.00
20,523,GHCL,EQ,214564,99086,46.18
20,524,GICHSGFIN,EQ,291286,108060,37.10
20,525,GICRE,EQ,1424957,418272,29.35
20,526,GILLANDERS,EQ,6157,5603,91.00
20,527,GILLETTE,EQ,2291,1395,60.89
20,528,GINNIFILA,EQ,38526,29108,75.55
20,529,GIPCL,EQ,1077386,405215,37.61
20,530,GIRIRAJ,SM,1200,1200,100.00
20,531,GISOLUTION,EQ,1859,1859,100.00
20,532,GKWLIMITED,EQ,3382,893,26.40
20,533,GLAND,EQ,166349,88811,53.39
20,534,GLAXO,EQ,27009,13213,48.92
20,535,GLENMARK,EQ,2755755,756295,27.44
20,536,GLFL,EQ,9272,7961,85.86
20,537,GLOBAL,EQ,8815,2921,33.14
20,538,GLOBOFFS,EQ,36014,29666,82.37
20,539,GLOBUSSPR,EQ,91256,33189,36.37
20,540,GMBREW,EQ,16998,7531,44.31
20,541,GMDCLTD,EQ,1240846,389805,31.41
20,542,GMMPFAUDLR,EQ,35563,16186,45.51
