Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04032021,1378452580,0001845
Trade Date <04-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,542,GMRINFRA,EQ,56000402,9326705,16.65
20,543,GNA,EQ,148437,56791,38.26
20,544,GNFC,EQ,1113427,331109,29.74
20,545,GOACARBON,EQ,56752,22579,39.79
20,546,GOCLCORP,EQ,21358,18930,88.63
20,547,GODFRYPHLP,EQ,43265,23568,54.47
20,548,GODHA,EQ,645,207,32.09
20,549,GODREJAGRO,EQ,562376,390481,69.43
20,550,GODREJCP,EQ,1375763,791052,57.50
20,551,GODREJIND,EQ,120948,75051,62.05
20,552,GODREJPROP,EQ,507870,193357,38.07
20,553,GOKEX,EQ,201030,90120,44.83
20,554,GOKUL,EQ,19710,14363,72.87
20,555,GOKULAGRO,EQ,227258,187302,82.42
20,556,GOLDBEES,EQ,11218094,9114971,81.25
20,557,GOLDENTOBC,EQ,33795,16273,48.15
20,558,GOLDIAM,EQ,53000,28441,53.66
20,559,GOLDSHARE,EQ,7239,5745,79.36
20,560,GOODLUCK,EQ,103266,41392,40.08
20,561,GOODYEAR,EQ,20893,9959,47.67
20,562,GPIL,EQ,104734,47750,45.59
20,563,GPPL,EQ,1443989,664145,45.99
20,564,GPTINFRA,EQ,18644,10800,57.93
20,565,GRANULES,EQ,5865038,1745505,29.76
20,566,GRAPHITE,EQ,1797467,456873,25.42
20,567,GRASIM,EQ,1950846,664533,34.06
20,568,GRAVITA,EQ,329554,148478,45.05
20,569,GREAVESCOT,EQ,1546988,858700,55.51
20,570,GREENLAM,EQ,2384,1445,60.61
20,571,GREENPANEL,EQ,77134,46439,60.21
20,572,GREENPLY,EQ,578509,371983,64.30
20,573,GRINDWELL,EQ,23565,11341,48.13
20,574,GROBTEA,EQ,738,435,58.94
20,575,GRPLTD,EQ,2024,597,29.50
20,576,GRSE,EQ,211541,95577,45.18
20,577,GSCLCEMENT,EQ,1263308,427623,33.85
20,578,GSFC,EQ,4487868,1447697,32.26
20,579,GSPL,EQ,3930698,1607059,40.88
20,580,GSS,EQ,339139,166903,49.21
20,581,GTL,EQ,108183,70034,64.74
20,582,GTLINFRA,EQ,22842345,14165622,62.01
20,583,GTNIND,EQ,702,553,78.77
20,584,GTNTEX,EQ,623,623,100.00
20,585,GTPL,EQ,50083,24053,48.03
20,586,GUFICBIO,EQ,89321,54907,61.47
20,587,GUJALKALI,EQ,666091,360404,54.11
20,588,GUJAPOLLO,EQ,15023,13473,89.68
20,589,GUJGASLTD,EQ,1201180,337269,28.08
20,590,GULFOILLUB,EQ,13635,5712,41.89
20,591,GULFPETRO,EQ,65233,30397,46.60
20,592,GULPOLY,EQ,132198,62865,47.55
20,593,HAL,EQ,388850,226553,58.26
20,594,HAPPSTMNDS,EQ,1867437,467284,25.02
20,595,HARITASEAT,EQ,4229,2102,49.70
20,596,HARRMALAYA,EQ,242117,76602,31.64
20,597,HATHWAY,EQ,425571,259975,61.09
20,598,HATSUN,EQ,88702,47593,53.65
20,599,HAVELLS,EQ,1896345,684826,36.11
20,600,HBANKETF,EQ,3136,1758,56.06
20,601,HBLPOWER,EQ,2261077,843028,37.28
20,602,HCC,EQ,6367609,5011510,78.70
20,603,HCG,EQ,33963,20814,61.28
20,604,HCL-INSYS,EQ,1421447,1197855,84.27
20,605,HCLTECH,EQ,6268541,2769131,44.18
20,606,HDFC,EQ,5315682,3086674,58.07
20,607,HDFC,W3,36600,21600,59.02
20,608,HDFCAMC,EQ,484577,135710,28.01
20,609,HDFCBANK,EQ,8145719,3023464,37.12
20,610,HDFCLIFE,EQ,2122634,1135746,53.51
20,611,HDFCMFGETF,EQ,3911466,3498723,89.45
20,612,HDFCNIFETF,EQ,10196,7154,70.16
20,613,HDFCSENETF,EQ,1799,1270,70.59
20,614,HEG,EQ,820327,143983,17.55
20,615,HEIDELBERG,EQ,1438741,538858,37.45
20,616,HERCULES,EQ,41327,19469,47.11
20,617,HERITGFOOD,EQ,275879,157501,57.09
20,618,HEROMOTOCO,EQ,934953,327162,34.99
20,619,HESTERBIO,EQ,5381,3465,64.39
20,620,HFCL,EQ,15733823,4196251,26.67
20,621,HGINFRA,EQ,94216,75954,80.62
20,622,HGS,EQ,28010,22519,80.40
20,623,HIKAL,EQ,427204,180328,42.21
20,624,HIL,EQ,17427,9877,56.68
20,625,HILTON,EQ,24076,21298,88.46
20,626,HIMATSEIDE,EQ,405641,196713,48.49
20,627,HINDALCO,EQ,13623173,4186475,30.73
20,628,HINDCOMPOS,EQ,3870,2332,60.26
20,629,HINDCON,SM,16000,12000,75.00
20,630,HINDCOPPER,EQ,7042291,3155737,44.81
20,631,HINDNATGLS,EQ,27224,23643,86.85
20,632,HINDOILEXP,EQ,1109059,555341,50.07
20,633,HINDPETRO,EQ,4683206,2228487,47.58
20,634,HINDUNILVR,EQ,2290915,1404059,61.29
20,635,HINDZINC,EQ,2619084,865450,33.04
20,636,HIRECT,EQ,61635,39200,63.60
20,637,HISARMETAL,EQ,119934,51624,43.04
20,638,HITECH,EQ,75301,38020,50.49
20,639,HITECHCORP,EQ,5278,3399,64.40
20,640,HITECHGEAR,EQ,7693,3886,50.51
20,641,HLEGLAS,EQ,21195,14940,70.49
20,642,HLVLTD,EQ,3428478,1498662,43.71
20,643,HMVL,EQ,58180,42303,72.71
20,644,HNDFDS,EQ,11931,7070,59.26
20,645,HNGSNGBEES,EQ,443,350,79.01
20,646,HOMEFIRST,EQ,303360,152606,50.31
20,647,HONAUT,EQ,13661,4940,36.16
20,648,HONDAPOWER,EQ,12906,9974,77.28
20,649,HOTELRUGBY,EQ,600,600,100.00
20,650,HOVS,EQ,4613,2938,63.69
20,651,HPIL,SM,21000,21000,100.00
20,652,HPL,EQ,587396,100243,17.07
20,653,HSCL,EQ,10859764,4820456,44.39
20,654,HSIL,EQ,98613,40373,40.94
20,655,HTMEDIA,EQ,138999,99668,71.70
20,656,HUDCO,EQ,5090567,1161052,22.81
20,657,HUDCO,N2,387,385,99.48
20,658,HUDCO,N3,1652,1647,99.70
20,659,HUDCO,N4,65,55,84.62
20,660,HUDCO,N5,169,169,100.00
20,661,HUDCO,N9,501,501,100.00
20,662,HUDCO,ND,51,50,98.04
20,663,HUDCO,NE,119,103,86.55
20,664,HUHTAMAKI,EQ,218035,121660,55.80
20,665,IBMFNIFTY,EQ,778,334,42.93
20,666,IBREALEST,EQ,31634884,10481097,33.13
20,667,IBUCCREDIT,N7,120,120,100.00
20,668,IBUCCREDIT,NB,85,80,94.12
20,669,IBULHSGFIN,EQ,30352656,7888442,25.99
20,670,IBULHSGFIN,NA,35,35,100.00
20,671,ICEMAKE,EQ,12921,10743,83.14
20,672,ICICI500,EQ,6467,4908,75.89
20,673,ICICIALPLV,EQ,2107,728,34.55
20,674,ICICIB22,EQ,666696,466939,70.04
20,675,ICICIBANK,EQ,25057198,13357832,53.31
20,676,ICICIBANKN,EQ,6243,2001,32.05
20,677,ICICIBANKP,EQ,14576,7502,51.47
20,678,ICICIGI,EQ,303679,176055,57.97
20,679,ICICIGOLD,EQ,1395787,1029746,73.78
20,680,ICICILIQ,EQ,1307,1133,86.69
20,681,ICICILOVOL,EQ,8223,4570,55.58
20,682,ICICIM150,EQ,49414,47792,96.72
20,683,ICICIMCAP,EQ,7254,4864,67.05
20,684,ICICINF100,EQ,46310,37283,80.51
20,685,ICICINIFTY,EQ,68329,42276,61.87
20,686,ICICINV20,EQ,17374,7802,44.91
20,687,ICICINXT50,EQ,21178,18364,86.71
20,688,ICICIPRULI,EQ,3012310,1689798,56.10
20,689,ICICISENSX,EQ,1461,1300,88.98
20,690,ICICITECH,EQ,24683,5576,22.59
20,691,ICIL,EQ,291885,177379,60.77
20,692,ICRA,EQ,972,701,72.12
20,693,IDBI,EQ,89594037,25345575,28.29
20,694,IDBIGOLD,EQ,665,602,90.53
20,695,IDEA,EQ,156391976,55436168,35.45
20,696,IDFC,EQ,11406998,4769085,41.81
20,697,IDFCFIRSTB,EQ,55584200,11879693,21.37
20,698,IDFCFIRSTB,N9,4,4,100.00
20,699,IDFCFIRSTB,NA,8,4,50.00
20,700,IDFCFIRSTB,NB,34,34,100.00
20,701,IDFCFIRSTB,NC,16,14,87.50
20,702,IDFCFIRSTB,ND,1,1,100.00
20,703,IDFCFIRSTB,NE,6,6,100.00
20,704,IDFNIFTYET,EQ,130,79,60.77
20,705,IEX,EQ,4366590,1634535,37.43
20,706,IFBAGRO,EQ,6693,3472,51.88
20,707,IFBIND,EQ,21831,12639,57.89
20,708,IFCI,EQ,44277323,18729363,42.30
20,709,IFCI,NH,110,110,100.00
20,710,IFCI,NL,1,1,100.00
20,711,IFGLEXPOR,EQ,25327,18772,74.12
20,712,IGARASHI,EQ,612677,291640,47.60
20,713,IGL,EQ,3571606,1339438,37.50
20,714,IGPL,EQ,460667,220140,47.79
20,715,IIFCL,N2,327,327,100.00
20,716,IIFCL,N4,4,4,100.00
20,717,IIFL,EQ,667686,397427,59.52
20,718,IIFL,N2,10,10,100.00
20,719,IIFL,N4,1333,1333,100.00
20,720,IIFL,N5,545,545,100.00
20,721,IIFL,N6,3634,3579,98.49
20,722,IIFL,N9,4,4,100.00
20,723,IIFL,NB,200,200,100.00
20,724,IIFL,NC,459,459,100.00
20,725,IIFLSEC,EQ,658091,306779,46.62
20,726,IIFLWAM,EQ,6670,4360,65.37
20,727,IITL,EQ,2463,1525,61.92
20,728,IMAGICAA,EQ,1040308,872620,83.88
20,729,IMFA,EQ,42300,22729,53.73
20,730,IMPAL,EQ,3327,2390,71.84
20,731,INDBANK,EQ,241020,142738,59.22
20,732,INDHOTEL,EQ,4997276,2848064,56.99
20,733,INDIACEM,EQ,7167105,1858221,25.93
20,734,INDIAGLYCO,EQ,588448,238256,40.49
20,735,INDIAMART,EQ,128499,45672,35.54
20,736,INDIANB,EQ,3048632,776410,25.47
20,737,INDIANCARD,EQ,4557,2680,58.81
20,738,INDIANHUME,EQ,80108,42612,53.19
20,739,INDIGO,EQ,1733743,562638,32.45
20,740,INDIGOPNTS,EQ,48424,17263,35.65
20,741,INDIGRID,IV,127575,108864,85.33
20,742,INDLMETER,EQ,6400,4418,69.03
20,743,INDNIPPON,EQ,17399,9747,56.02
20,744,INDOCO,EQ,88050,53592,60.87
20,745,INDORAMA,EQ,177747,119343,67.14
20,746,INDOSTAR,EQ,25116,15192,60.49
20,747,INDOTECH,EQ,29158,9434,32.35
20,748,INDRAMEDCO,EQ,622679,257948,41.43
20,749,INDSWFTLAB,EQ,48657,33192,68.22
20,750,INDUSINDBK,EQ,6128220,1113536,18.17
20,751,INDUSTOWER,EQ,1572712,599032,38.09
20,752,INEOSSTYRO,EQ,88071,49419,56.11
20,753,INFIBEAM,EQ,4956732,3667049,73.98
20,754,INFOBEAN,EQ,11983,9392,78.38
20,755,INFRABEES,EQ,2472,1679,67.92
20,756,INFY,EQ,12041941,5289423,43.93
20,757,INGERRAND,EQ,25308,16494,65.17
20,758,INNOVANA,SM,12000,8000,66.67
20,759,INNOVATIVE,SM,72000,72000,100.00
20,760,INOXLEISUR,EQ,971428,401882,41.37
20,761,INOXWIND,EQ,167517,65472,39.08
20,762,INSECTICID,EQ,28703,18576,64.72
20,763,INSPIRISYS,EQ,85233,59845,70.21
20,764,INTELLECT,EQ,1133841,588208,51.88
20,765,INTENTECH,EQ,14068,11083,78.78
20,766,INVENTURE,EQ,805458,243777,30.27
20,767,IOB,EQ,7493547,3936868,52.54
20,768,IOC,EQ,16870409,5839720,34.62
20,769,IOLCP,EQ,1013326,456512,45.05
20,770,IPCALAB,EQ,367471,210530,57.29
20,771,IRB,EQ,1071504,382952,35.74
20,772,IRBINVIT,IV,270000,212500,78.70
20,773,IRCON,EQ,52130491,26451883,50.74
20,774,IRCTC,EQ,9592188,1488177,15.51
20,775,IREDA,N5,307,307,100.00
20,776,IREDA,N7,2,1,50.00
20,777,IRFC,EQ,21742960,10006646,46.02
20,778,IRFC,N1,115,115,100.00
20,779,IRFC,N4,100,100,100.00
20,780,IRFC,N5,92,90,97.83
20,781,IRFC,N7,2001,2001,100.00
20,782,IRFC,N9,12,12,100.00
20,783,IRFC,NA,50,50,100.00
20,784,IRFC,NE,600,600,100.00
20,785,IRFC,NI,54,53,98.15
20,786,IRFC,NK,639,639,100.00
20,787,IRFC,NM,100,100,100.00
20,788,IRFC,NO,1434,1409,98.26
20,789,IRISDOREME,EQ,4718,4718,100.00
20,790,ISEC,EQ,484374,307389,63.46
20,791,ISFT,EQ,8753,5260,60.09
20,792,ISMTLTD,EQ,58710,39346,67.02
20,793,ITC,EQ,24899212,10152713,40.78
20,794,ITDC,EQ,71086,19776,27.82
20,795,ITDCEM,EQ,2602569,1143248,43.93
20,796,ITI,EQ,623026,167794,26.93
20,797,IVC,EQ,235690,177165,75.17
20,798,IVZINGOLD,EQ,236,184,77.97
20,799,IVZINNIFTY,EQ,140,129,92.14
20,800,IZMO,EQ,50077,33181,66.26
20,801,JAGRAN,EQ,1425070,744035,52.21
20,802,JAGSNPHARM,EQ,406284,99184,24.41
20,803,JAICORPLTD,EQ,3157918,609374,19.30
20,804,JAMNAAUTO,EQ,4366052,1543650,35.36
20,805,JASH,EQ,9466,7436,78.55
20,806,JAYAGROGN,EQ,15376,8904,57.91
20,807,JAYBARMARU,EQ,18873,8695,46.07
20,808,JAYNECOIND,EQ,427632,378680,88.55
20,809,JAYSREETEA,EQ,380090,180594,47.51
20,810,JBCHEPHARM,EQ,87350,49109,56.22
20,811,JBFIND,EQ,306286,205279,67.02
20,812,JBMA,EQ,78891,34454,43.67
20,813,JCHAC,EQ,22571,10867,48.15
20,814,JETFREIGHT,SM,16000,16000,100.00
20,815,JETKNIT,SM,325500,319500,98.16
20,816,JINDALPHOT,EQ,7030,5093,72.45
20,817,JINDALPOLY,EQ,2207982,308612,13.98
20,818,JINDALSAW,EQ,4309918,1406222,32.63
20,819,JINDALSTEL,EQ,8664486,1824810,21.06
20,820,JINDRILL,EQ,73498,46315,63.02
20,821,JINDWORLD,EQ,171241,26302,15.36
20,822,JISLJALEQS,EQ,10812862,6322035,58.47
20,823,J&KBANK,EQ,4841037,2656240,54.87
20,824,JKCEMENT,EQ,151355,89434,59.09
20,825,JKIL,EQ,125617,50818,40.45
20,826,JKLAKSHMI,EQ,603760,258713,42.85
20,827,JKPAPER,EQ,1617649,417163,25.79
20,828,JKTYRE,EQ,3557625,1287375,36.19
20,829,JMA,EQ,7214,6759,93.69
20,830,JMCPROJECT,EQ,551061,262414,47.62
20,831,JMFINANCIL,EQ,2165884,695153,32.10
20,832,JOCIL,EQ,11552,6236,53.98
20,833,JPASSOCIAT,EQ,28977008,14559331,50.24
20,834,JPINFRATEC,EQ,1064154,539902,50.74
20,835,JPPOWER,EQ,21314109,9357977,43.91
20,836,JSL,EQ,1574330,482085,30.62
20,837,JSLHISAR,EQ,834146,305770,36.66
20,838,JSWENERGY,EQ,11193512,2273019,20.31
20,839,JSWHL,EQ,10588,9844,92.97
20,840,JSWISPL,EQ,838293,695569,82.97
20,841,JSWSTEEL,EQ,8655068,1997305,23.08
20,842,JTEKTINDIA,EQ,738416,337869,45.76
20,843,JUBLFOOD,EQ,409172,116963,28.59
20,844,JUBLINDS,EQ,28391,19471,68.58
20,845,JUBLPHARMA,EQ,82688,56634,68.49
20,846,JUMPNET,EQ,87166,87166,100.00
20,847,JUNIORBEES,EQ,49897,29640,59.40
20,848,JUSTDIAL,EQ,2969234,603240,20.32
20,849,JYOTHYLAB,EQ,347140,194645,56.07
20,850,KABRAEXTRU,EQ,216862,66003,30.44
20,851,KAJARIACER,EQ,151970,82355,54.19
20,852,KAKATCEM,EQ,166102,77262,46.51
20,853,KALPATPOWR,EQ,349230,176259,50.47
20,854,KAMATHOTEL,EQ,285047,107001,37.54
20,855,KAMDHENU,EQ,86052,52926,61.50
20,856,KANANIIND,EQ,17474,14139,80.91
20,857,KANPRPLA,EQ,460346,180307,39.17
20,858,KANSAINER,EQ,95057,46613,49.04
20,859,KARDA,EQ,230604,218415,94.71
20,860,KARURVYSYA,EQ,1375267,540979,39.34
20,861,KAUSHALYA,EQ,17037,17037,100.00
20,862,KAYA,EQ,40158,18632,46.40
20,863,KCP,EQ,708486,271279,38.29
20,864,KCPSUGIND,EQ,1244459,399717,32.12
20,865,KDDL,EQ,8997,6306,70.09
20,866,KEC,EQ,447335,246813,55.17
20,867,KECL,EQ,162179,120327,74.19
20,868,KEERTI,EQ,124749,43695,35.03
20,869,KEI,EQ,125866,79810,63.41
20,870,KELLTONTEC,EQ,762807,486216,63.74
20,871,KENNAMET,EQ,8193,4474,54.61
20,872,KESORAMIND,EQ,6857302,1875978,27.36
20,873,KEYFINSERV,EQ,2092,1543,73.76
20,874,KHADIM,EQ,184223,83638,45.40
20,875,KHAICHEM,EQ,278668,91051,32.67
20,876,KHANDSE,EQ,348,342,98.28
20,877,KHFM,SM,9000,9000,100.00
20,878,KICL,EQ,2805,1674,59.68
20,879,KILITCH,EQ,5504,3771,68.51
20,880,KINGFA,EQ,24985,16081,64.36
20,881,KIOCL,EQ,147599,74096,50.20
20,882,KIRIINDUS,EQ,100357,30908,30.80
20,883,KIRLFER,EQ,212937,50577,23.75
20,884,KIRLOSBROS,EQ,1621170,361985,22.33
20,885,KIRLOSENG,EQ,386677,118405,30.62
20,886,KIRLOSIND,EQ,9992,5601,56.05
20,887,KITEX,EQ,138471,79357,57.31
20,888,KKCL,EQ,1328,578,43.52
20,889,KKVAPOW,SM,250,250,100.00
20,890,KMSUGAR,EQ,2719755,1032219,37.95
20,891,KNRCON,EQ,498765,238719,47.86
20,892,KOKUYOCMLN,EQ,311627,136263,43.73
20,893,KOLTEPATIL,EQ,74240,27148,36.57
20,894,KOPRAN,EQ,155378,91877,59.13
20,895,KOTAKBANK,EQ,4022514,2293432,57.01
20,896,KOTAKBKETF,EQ,240746,66708,27.71
20,897,KOTAKGOLD,EQ,156500,110629,70.69
20,898,KOTAKNIFTY,EQ,22729,11836,52.07
20,899,KOTAKNV20,EQ,6138,2818,45.91
20,900,KOTAKPSUBK,EQ,69996,47435,67.77
20,901,KOTARISUG,EQ,121946,62048,50.88
20,902,KOTHARIPET,EQ,55557,44481,80.06
20,903,KOTHARIPRO,EQ,14526,11159,76.82
20,904,KPITTECH,EQ,863274,626731,72.60
20,905,KPRMILL,EQ,59648,32726,54.87
20,906,KRBL,EQ,471437,287652,61.02
20,907,KREBSBIO,EQ,18407,10591,57.54
20,908,KRIDHANINF,EQ,254332,190868,75.05
20,909,KRISHANA,EQ,4781,3338,69.82
20,910,KRITIKA,SM,4000,4000,100.00
20,911,KSB,EQ,111538,62771,56.28
20,912,KSCL,EQ,163314,76870,47.07
20,913,KSL,EQ,85688,37414,43.66
20,914,KSOLVES,SM,1200,1200,100.00
20,915,KTKBANK,EQ,10616768,2682553,25.27
20,916,KUANTUM,EQ,445417,99080,22.24
20,917,LAGNAM,SM,3000,3000,100.00
20,918,LALPATHLAB,EQ,112751,26023,23.08
20,919,LAMBODHARA,EQ,42122,22081,52.42
20,920,LAOPALA,EQ,222142,105298,47.40
20,921,LASA,EQ,209306,64398,30.77
20,922,LAURUSLABS,EQ,11110398,6467128,58.21
20,923,LAXMIMACH,EQ,10073,6363,63.17
20,924,LEMONTREE,EQ,7373957,2908529,39.44
20,925,LEXUS,SM,6000,6000,100.00
20,926,LFIC,EQ,2854,1707,59.81
20,927,LGBBROSLTD,EQ,85584,55145,64.43
20,928,LGHL,SM,8000,8000,100.00
20,929,LIBERTSHOE,EQ,131180,50873,38.78
20,930,LICHSGFIN,EQ,3955080,993056,25.11
20,931,LICNETFGSC,EQ,8539,8488,99.40
20,932,LICNETFN50,EQ,243,126,51.85
20,933,LICNETFSEN,EQ,195,165,84.62
20,934,LICNFNHGP,EQ,303,235,77.56
20,935,LIKHITHA,EQ,383242,168140,43.87
20,936,LINCOLN,EQ,81950,49991,61.00
20,937,LINCPEN,EQ,3029,2543,83.96
20,938,LINDEINDIA,EQ,95804,44924,46.89
20,939,LIQUIDBEES,EQ,760999,571253,75.07
20,940,LIQUIDETF,EQ,5505,3134,56.93
20,941,LOTUSEYE,EQ,6575,5032,76.53
20,942,LOVABLE,EQ,54626,34736,63.59
20,943,LSIL,EQ,8605668,6156655,71.54
20,944,LT,EQ,3530366,1652283,46.80
20,945,L&TFH,EQ,13265491,2591104,19.53
20,946,L&TFINANCE,N7,558,558,100.00
20,947,L&TFINANCE,N8,7,7,100.00
20,948,L&TFINANCE,NA,30,30,100.00
20,949,L&TFINANCE,NC,200,200,100.00
20,950,L&TFINANCE,NO,37,37,100.00
20,951,L&TFINANCE,NS,37,37,100.00
20,952,L&TFINANCE,NY,1,1,100.00
20,953,L&TFINANCE,Y5,100,100,100.00
20,954,L&TFINANCE,Y7,65,65,100.00
20,955,L&TFINANCE,Y9,55,30,54.55
20,956,LTI,EQ,251366,96996,38.59
20,957,L&TINFRA,N5,3815,3572,93.63
20,958,L&TINFRA,N6,3961,2361,59.61
20,959,LTMFEOF2R,MF,6000,6000,100.00
20,960,LTTS,EQ,240482,69104,28.74
20,961,LUMAXIND,EQ,7181,4166,58.01
20,962,LUMAXTECH,EQ,752580,262061,34.82
20,963,LUPIN,EQ,1614429,449022,27.81
20,964,LUXIND,EQ,33324,7084,21.26
20,965,LYPSAGEMS,EQ,37175,30866,83.03
20,966,M100,EQ,121973,73654,60.39
20,967,M14RG,MF,25000,22500,90.00
20,968,M15RD,MF,5000,5000,100.00
20,969,M15RG,MF,40000,25000,62.50
20,970,M17RG,MF,1000,1000,100.00
20,971,M50,EQ,2767,1936,69.97
20,972,MAANALU,EQ,45045,22998,51.06
20,973,MADHAV,EQ,27408,12161,44.37
20,974,MADHUCON,EQ,101107,92272,91.26
20,975,MAESGETF,EQ,6077,4299,70.74
20,976,MAGADSUGAR,EQ,95487,46258,48.44
20,977,MAGMA,EQ,2023256,1289458,63.73
20,978,MAGNUM,EQ,109706,91822,83.70
20,979,MAHABANK,EQ,7081295,3815503,53.88
20,980,MAHASTEEL,EQ,25475,18876,74.10
20,981,MAHEPC,EQ,115023,62812,54.61
20,982,MAHESHWARI,EQ,41098,31549,76.77
20,983,MAHICKRA,SM,1500,1500,100.00
20,984,MAHINDCIE,EQ,151730,82124,54.13
20,985,MAHLIFE,EQ,35440,24675,69.62
20,986,MAHLOG,EQ,1250060,282310,22.58
20,987,MAHSCOOTER,EQ,9058,6762,74.65
20,988,MAHSEAMLES,EQ,391482,153994,39.34
20,989,MAITHANALL,EQ,52241,36557,69.98
20,990,MALUPAPER,EQ,37238,18561,49.84
20,991,MAN50ETF,EQ,42189,37584,89.08
20,992,MANAKALUCO,EQ,38374,36391,94.83
20,993,MANAKCOAT,EQ,114235,10327,9.04
20,994,MANAKSIA,EQ,34229,21795,63.67
20,995,MANAKSTEEL,EQ,105906,92209,87.07
20,996,MANALIPETC,EQ,1051289,539111,51.28
20,997,MANAPPURAM,EQ,5161717,1497344,29.01
20,998,MANAV,SM,4000,4000,100.00
20,999,MANGALAM,EQ,49373,22194,44.95
20,1000,MANGCHEFER,EQ,897962,345140,38.44
20,1001,MANGLMCEM,EQ,167052,65829,39.41
20,1002,MANGTIMBER,EQ,7427,6359,85.62
20,1003,MANINDS,EQ,459813,203677,44.30
20,1004,MANINFRA,EQ,6118743,2541201,41.53
20,1005,MANUGRAPH,EQ,48433,46749,96.52
20,1006,MANXT50,EQ,4505,2315,51.39
20,1007,MARATHON,EQ,439876,306145,69.60
20,1008,MARICO,EQ,2464082,1289099,52.32
20,1009,MARINE,EQ,85185,31591,37.09
20,1010,MARKSANS,EQ,1636930,886439,54.15
20,1011,MARSHALL,SM,18000,18000,100.00
20,1012,MARUTI,EQ,906310,278461,30.72
20,1013,MASFIN,EQ,27469,17311,63.02
20,1014,MASTEK,EQ,124159,48742,39.26
20,1015,MATRIMONY,EQ,79773,68907,86.38
20,1016,MAWANASUG,EQ,291797,165356,56.67
20,1017,MAXHEALTH,EQ,1076384,752425,69.90
20,1018,MAXIND,EQ,1333490,602508,45.18
20,1019,MAXVIL,EQ,295738,181754,61.46
20,1020,MAYURUNIQ,EQ,114515,73668,64.33
20,1021,MAZDA,EQ,5284,2321,43.93
20,1022,MAZDOCK,EQ,1710837,490730,28.68
20,1023,MBLINFRA,EQ,118608,79982,67.43
20,1024,MC1RG,MF,25002,25000,99.99
20,1025,MCDHOLDING,EQ,93808,59223,63.13
20,1026,MCDOWELL-N,EQ,1956062,828102,42.34
20,1027,MCL,EQ,81284,43677,53.73
20,1028,MCLEODRUSS,EQ,917701,753818,82.14
20,1029,MCX,EQ,124243,49232,39.63
20,1030,MEGASOFT,EQ,44987,27975,62.18
20,1031,MEGH,EQ,7072293,2430465,34.37
20,1032,MENONBE,EQ,19026,12553,65.98
20,1033,MEP,EQ,396293,240620,60.72
20,1034,METROPOLIS,EQ,27267,9398,34.47
20,1035,MFSL,EQ,834588,184938,22.16
20,1036,MGEL,EQ,43997,41266,93.79
20,1037,MGL,EQ,457325,89891,19.66
20,1038,MHHL,SM,9000,9000,100.00
20,1039,MHRIL,EQ,79684,48475,60.83
20,1040,MIDHANI,EQ,899729,348734,38.76
20,1041,MINDACORP,EQ,951773,339877,35.71
20,1042,MINDAIND,EQ,98650,70722,71.69
20,1043,MINDSPACE,RR,231800,203200,87.66
20,1044,MINDTECK,EQ,21743,13064,60.08
20,1045,MINDTREE,EQ,1166360,223305,19.15
20,1046,MIRZAINT,EQ,701949,358406,51.06
20,1047,MITCON,SM,56000,56000,100.00
20,1048,MITTAL,EQ,44670,35813,80.17
20,1049,M&M,EQ,4574138,1466299,32.06
20,1050,M&MFIN,EQ,4799038,711312,14.82
20,1051,M&MFIN,N2,470,470,100.00
20,1052,MMFL,EQ,5218,2817,53.99
20,1053,MMP,EQ,121469,112926,92.97
20,1054,MMTC,EQ,5930168,1846489,31.14
20,1055,MOHITIND,EQ,4356,4316,99.08
20,1056,MOIL,EQ,627656,282575,45.02
20,1057,MOKSH,SM,3000,3000,100.00
20,1058,MOLDTECH,EQ,165895,129815,78.25
20,1059,MOLDTEKPP,E1,385,272,70.65
20,1060,MOLDTKPAC,EQ,32751,16319,49.83
20,1061,MOLDTKPAC,W1,1075,1040,96.74
20,1062,MONTECARLO,EQ,52764,39949,75.71
20,1063,MORARJEE,EQ,35882,14863,41.42
20,1064,MOREPENLAB,EQ,1765901,736051,41.68
20,1065,MOTHERSUMI,EQ,12489696,3130743,25.07
20,1066,MOTILALOFS,EQ,306064,157427,51.44
20,1067,MOTOGENFIN,EQ,5214,3781,72.52
20,1068,MPHASIS,EQ,154947,58336,37.65
20,1069,MPSLTD,EQ,54948,38500,70.07
20,1070,MRF,EQ,29437,5242,17.81
20,1071,MRPL,EQ,2415131,919742,38.08
20,1072,MSPL,EQ,35731,27954,78.23
20,1073,MSTCLTD,EQ,1022414,353541,34.58
20,1074,MTEDUCARE,EQ,436145,318499,73.03
20,1075,MTNL,EQ,19373856,8349049,43.09
20,1076,MUKANDENGG,EQ,20285,16218,79.95
20,1077,MUKANDLTD,EQ,118665,90240,76.05
20,1078,MUKANDLTD,P1,202,201,99.50
20,1079,MUKTAARTS,EQ,13675,9097,66.52
20,1080,MUNJALAU,EQ,267601,107371,40.12
20,1081,MUNJALSHOW,EQ,52627,29825,56.67
20,1082,MURUDCERA,EQ,130510,72039,55.20
20,1083,MUTHOOTCAP,EQ,34470,24698,71.65
20,1084,MUTHOOTFIN,EQ,1605488,453406,28.24
20,1085,N100,EQ,391392,325218,83.09
20,1086,NABARD,N2,67,46,68.66
20,1087,NACLIND,EQ,43754,30939,70.71
