Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16032021,935453362,0001837
Trade Date <16-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,65,AKSHOPTFBR,EQ,153627,117950,76.78
20,66,AKZOINDIA,EQ,48586,25326,52.13
20,67,ALANKIT,EQ,51116,39589,77.45
20,68,ALBERTDAVD,EQ,4602,3015,65.51
20,69,ALEMBICLTD,EQ,161274,72007,44.65
20,70,ALICON,EQ,764,481,62.96
20,71,ALKALI,EQ,12958,8811,68.00
20,72,ALKEM,EQ,86396,35720,41.34
20,73,ALKYLAMINE,EQ,18090,7504,41.48
20,74,ALLCARGO,EQ,193888,96746,49.90
20,75,ALLSEC,EQ,2966,1517,51.15
20,76,ALMONDZ,EQ,30170,22353,74.09
20,77,ALOKINDS,EQ,9347244,5266035,56.34
20,78,ALPA,EQ,24371,17906,73.47
20,79,ALPHAGEO,EQ,9030,6376,70.61
20,80,AMARAJABAT,EQ,505528,164267,32.49
20,81,AMBANIORG,SM,4000,0,0.00
20,82,AMBER,EQ,41311,21143,51.18
20,83,AMBIKCO,EQ,90845,44138,48.59
20,84,AMBUJACEM,EQ,7122222,3103880,43.58
20,85,AMJLAND,EQ,17077,12097,70.84
20,86,AMRUTANJAN,EQ,29126,16319,56.03
20,87,ANANTRAJ,EQ,802640,451102,56.20
20,88,ANDHRACEMT,EQ,432702,340004,78.58
20,89,ANDHRAPAP,EQ,77209,28270,36.61
20,90,ANDHRSUGAR,EQ,31632,18577,58.73
20,91,ANGELBRKG,EQ,183789,159015,86.52
20,92,ANIKINDS,EQ,13548,10813,79.81
20,93,ANKITMETAL,EQ,84098,80580,95.82
20,94,ANSALAPI,EQ,82846,72393,87.38
20,95,ANSALHSG,EQ,33629,25360,75.41
20,96,ANUP,EQ,20966,14010,66.82
20,97,APARINDS,EQ,148461,62166,41.87
20,98,APCL,EQ,29881,16073,53.79
20,99,APCOTEXIND,EQ,659036,277298,42.08
20,100,APEX,EQ,36308,16159,44.51
20,101,APLAPOLLO,EQ,560864,273457,48.76
20,102,APLLTD,EQ,189831,93033,49.01
20,103,APOLLO,EQ,60546,34056,56.25
20,104,APOLLOHOSP,EQ,1081398,292831,27.08
20,105,APOLLOPIPE,EQ,105596,38948,36.88
20,106,APOLLOTYRE,EQ,5851407,869179,14.85
20,107,APOLSINHOT,EQ,435,281,64.60
20,108,APTECHT,EQ,268470,63833,23.78
20,109,ARCHIES,EQ,98020,87994,89.77
20,110,ARENTERP,EQ,3674,2346,63.85
20,111,ARIES,EQ,39613,22401,56.55
20,112,ARIHANT,EQ,5587,4945,88.51
20,113,ARIHANTSUP,EQ,29731,6976,23.46
20,114,ARMANFIN,EQ,17945,12113,67.50
20,115,AROGRANITE,EQ,14293,9943,69.57
20,116,ARSSINFRA,EQ,22697,15601,68.74
20,117,ARTEMISMED,EQ,759,629,82.87
20,118,ARVIND,EQ,1112095,413193,37.15
20,119,ARVINDFASN,EQ,185270,95017,51.29
20,120,ARVSMART,EQ,85934,35998,41.89
20,121,ASAHIINDIA,EQ,16941,10792,63.70
20,122,ASAHISONG,EQ,34797,16500,47.42
20,123,ASALCBR,EQ,110442,55499,50.25
20,124,ASHAPURMIN,EQ,95515,63069,66.03
20,125,ASHIANA,EQ,1893478,329831,17.42
20,126,ASHIMASYN,EQ,526862,332970,63.20
20,127,ASHOKA,EQ,675742,208505,30.86
20,128,ASHOKLEY,EQ,12724147,2925490,22.99
20,129,ASIANHOTNR,EQ,12881,8156,63.32
20,130,ASIANPAINT,EQ,4230564,1435386,33.93
20,131,ASIANTILES,EQ,1577193,752208,47.69
20,132,ASLIND,SM,8000,8000,100.00
20,133,ASPINWALL,EQ,3131,2376,75.89
20,134,ASTEC,EQ,28249,15797,55.92
20,135,ASTERDM,EQ,94315,50788,53.85
20,136,ASTRAL,EQ,335659,217873,64.91
20,137,ASTRAMICRO,EQ,343752,254667,74.08
20,138,ASTRAZEN,EQ,106561,44698,41.95
20,139,ASTRON,EQ,1081198,353361,32.68
20,140,ATFL,EQ,9879,5415,54.81
20,141,ATGL,EQ,1378624,1104611,80.12
20,142,ATLANTA,EQ,31737,27730,87.37
20,143,ATUL,EQ,11611,7232,62.29
20,144,ATULAUTO,EQ,47772,21967,45.98
20,145,AUBANK,EQ,1120525,240330,21.45
20,146,AURIONPRO,EQ,593049,199777,33.69
20,147,AUROPHARMA,EQ,1433585,405098,28.26
20,148,AUSOMENT,EQ,20246,11494,56.77
20,149,AUTOAXLES,EQ,5203,3321,63.83
20,150,AUTOIND,EQ,164112,154938,94.41
20,151,AVADHSUGAR,EQ,63259,32065,50.69
20,152,AVANTIFEED,EQ,220604,159846,72.46
20,153,AVTNPL,EQ,89140,55606,62.38
20,154,AWHCL,EQ,62227,34149,54.88
20,155,AXISBANK,EQ,11358574,2458273,21.64
20,156,AXISBNKETF,EQ,377,301,79.84
20,157,AXISCADES,EQ,75843,62576,82.51
20,158,AXISGOLD,EQ,129509,92073,71.09
20,159,AXISNIFTY,EQ,3039,2046,67.32
20,160,AYMSYNTEX,EQ,6523,5378,82.45
20,161,BAFNAPH,EQ,63566,48667,76.56
20,162,BAGFILMS,EQ,327924,268761,81.96
20,163,BAJAJ-AUTO,EQ,858553,445137,51.85
20,164,BAJAJCON,EQ,1327696,549372,41.38
20,165,BAJAJELEC,EQ,97835,44657,45.65
20,166,BAJAJFINSV,EQ,370587,81902,22.10
20,167,BAJAJHIND,EQ,4582995,2790904,60.90
20,168,BAJAJHLDNG,EQ,26082,11147,42.74
20,169,BAJFINANCE,EQ,1561305,218360,13.99
20,170,BALAJITELE,EQ,290279,169750,58.48
20,171,BALAMINES,EQ,56516,24306,43.01
20,172,BALAXI,EQ,827,504,60.94
20,173,BALKRISIND,EQ,431079,115771,26.86
20,174,BALMLAWRIE,EQ,795634,235089,29.55
20,175,BALPHARMA,EQ,225701,129128,57.21
20,176,BALRAMCHIN,EQ,1488062,582582,39.15
20,177,BANARBEADS,EQ,8509,4058,47.69
20,178,BANARISUG,EQ,1929,892,46.24
20,179,BANCOINDIA,EQ,264847,130286,49.19
20,180,BANDHANBNK,EQ,5227735,1210860,23.16
20,181,BANG,EQ,3645,2847,78.11
20,182,BANKA,EQ,7633,6215,81.42
20,183,BANKBARODA,EQ,65198270,16094953,24.69
20,184,BANKBEES,EQ,1255725,243371,19.38
20,185,BANKINDIA,EQ,3631166,1266258,34.87
20,186,BANSWRAS,EQ,9012,5840,64.80
20,187,BASF,EQ,16271,6604,40.59
20,188,BASML,EQ,227192,126834,55.83
20,189,BATAINDIA,EQ,502157,122246,24.34
20,190,BAYERCROP,EQ,12013,7315,60.89
20,191,BBL,EQ,77709,25270,32.52
20,192,BBTC,EQ,48569,18584,38.26
20,193,BBTCL,SM,3000,3000,100.00
20,194,BCG,EQ,2816320,1717889,61.00
20,195,BCLIND,EQ,27683,12295,44.41
20,196,BCONCEPTS,SM,6000,6000,100.00
20,197,BCP,EQ,1198656,934462,77.96
20,198,BDL,EQ,259399,170136,65.59
20,199,BEARDSELL,EQ,27281,24252,88.90
20,200,BECTORFOOD,EQ,331543,99408,29.98
20,201,BEDMUTHA,EQ,1485,1054,70.98
20,202,BEL,EQ,9757790,2166386,22.20
20,203,BEML,EQ,1471057,154049,10.47
20,204,BEPL,EQ,1806644,725757,40.17
20,205,BERGEPAINT,EQ,1144122,226073,19.76
20,206,BESTAGRO,EQ,2186,1493,68.30
20,207,BFINVEST,EQ,19606,12006,61.24
20,208,BFUTILITIE,EQ,115001,46155,40.13
20,209,BGRENERGY,EQ,337359,194622,57.69
20,210,BHAGERIA,EQ,905694,285575,31.53
20,211,BHAGYAPROP,EQ,4306,3769,87.53
20,212,BHARATFORG,EQ,1206829,269284,22.31
20,213,BHARATGEAR,EQ,19547,10962,56.08
20,214,BHARATRAS,EQ,1182,684,57.87
20,215,BHARTIARTL,EQ,13007824,4684129,36.01
20,216,BHEL,EQ,67218075,15457715,23.00
20,217,BIGBLOC,EQ,8452,8432,99.76
20,218,BIL,EQ,18273,17735,97.06
20,219,BINDALAGRO,EQ,53317,28368,53.21
20,220,BIOCON,EQ,2743146,1237064,45.10
20,221,BIRET,RR,245600,202600,82.49
20,222,BIRLACABLE,EQ,1649369,544652,33.02
20,223,BIRLACORPN,EQ,84696,44787,52.88
20,224,BIRLAMONEY,EQ,224729,67783,30.16
20,225,BIRLATYRE,EQ,317864,225719,71.01
20,226,BKMINDST,EQ,134979,78271,57.99
20,227,BLISSGVS,EQ,5445632,2112925,38.80
20,228,BLS,EQ,162318,58802,36.23
20,229,BLUEDART,EQ,18530,5590,30.17
20,230,BLUESTARCO,EQ,77873,35290,45.32
20,231,BODALCHEM,EQ,7823502,2476846,31.66
20,232,BOMDYEING,EQ,1819022,345753,19.01
20,233,BOROLTD,EQ,81125,45758,56.40
20,234,BORORENEW,EQ,335810,191022,56.88
20,235,BOSCHLTD,EQ,29407,7558,25.70
20,236,BPCL,EQ,15391437,8684412,56.42
20,237,BPL,EQ,89028,58847,66.10
20,238,BRFL,EQ,381160,270582,70.99
20,239,BRIGADE,EQ,364064,275818,75.76
20,240,BRIGHT,SM,21000,15000,71.43
20,241,BRITANNIA,EQ,383099,224199,58.52
20,242,BRITANNIA,N2,12211,11910,97.54
20,243,BRNL,EQ,56471,45285,80.19
20,244,BROOKS,EQ,8721,4874,55.89
20,245,BSE,EQ,340450,182589,53.63
20,246,BSELINFRA,EQ,7557,5930,78.47
20,247,BSL,EQ,23821,18307,76.85
20,248,BSLGOLDETF,EQ,501,296,59.08
20,249,BSLNIFTY,EQ,228,96,42.11
20,250,BSOFT,EQ,2821551,937140,33.21
20,251,BTML,SM,2400,1200,50.00
20,252,BURGERKING,EQ,1504849,827430,54.98
20,253,BUTTERFLY,EQ,357959,246215,68.78
20,254,BYKE,EQ,81059,36388,44.89
20,255,CADILAHC,EQ,1230143,403582,32.81
20,256,CALSOFT,EQ,110182,94315,85.60
20,257,CAMLINFINE,EQ,575594,218725,38.00
20,258,CAMS,EQ,115601,101982,88.22
20,259,CANBK,EQ,15486161,1194223,7.71
20,260,CANFINHOME,EQ,693433,261487,37.71
20,261,CANTABIL,EQ,111877,18161,16.23
20,262,CAPACITE,EQ,331825,132817,40.03
20,263,CAPLIPOINT,EQ,97414,59656,61.24
20,264,CARBORUNIV,EQ,87690,49100,55.99
20,265,CAREERP,EQ,13232,8920,67.41
20,266,CARERATING,EQ,99700,69695,69.90
20,267,CASTROLIND,EQ,744082,372353,50.04
20,268,CCHHL,EQ,57034,36057,63.22
20,269,CCL,EQ,96858,45379,46.85
20,270,CDSL,EQ,2558617,765976,29.94
20,271,CEATLTD,EQ,220762,91805,41.59
20,272,CENTENKA,EQ,151391,88960,58.76
20,273,CENTEXT,EQ,73472,51447,70.02
20,274,CENTRALBK,EQ,6487800,2758392,42.52
20,275,CENTRUM,EQ,3387902,1578592,46.59
20,276,CENTUM,EQ,4833,2079,43.02
20,277,CENTURYPLY,EQ,68381,34358,50.24
20,278,CENTURYTEX,EQ,389591,93441,23.98
20,279,CERA,EQ,5170,2778,53.73
20,280,CEREBRAINT,EQ,4488834,3472597,77.36
20,281,CESC,EQ,163796,93924,57.34
20,282,CGCL,EQ,69940,7539,10.78
20,283,CGPOWER,EQ,3227599,2709488,83.95
20,284,CHALET,EQ,136285,54398,39.91
20,285,CHAMBLFERT,EQ,815686,494803,60.66
20,286,CHEMBOND,EQ,27449,14771,53.81
20,287,CHEMCON,EQ,806196,267975,33.24
20,288,CHEMFAB,EQ,3070,2607,84.92
20,289,CHENNPETRO,EQ,663874,163759,24.67
20,290,CHOLAFIN,EQ,3577095,484019,13.53
20,291,CHOLAHLDNG,EQ,96742,26251,27.14
20,292,CIGNITITEC,EQ,43686,24787,56.74
20,293,CINELINE,EQ,36611,26076,71.22
20,294,CINEVISTA,EQ,11633,9247,79.49
20,295,CIPLA,EQ,3671229,1354897,36.91
20,296,CLEDUCATE,EQ,338926,145583,42.95
20,297,CLNINDIA,EQ,35433,21328,60.19
20,298,CMMIPL,SM,15000,12000,80.00
20,299,COALINDIA,EQ,11857531,5170520,43.61
20,300,COCHINSHIP,EQ,132168,55452,41.96
20,301,COFORGE,EQ,1308579,167696,12.82
20,302,COLPAL,EQ,345773,178382,51.59
20,303,COMPINFO,EQ,242109,183890,75.95
20,304,COMPUSOFT,EQ,91696,66383,72.39
20,305,CONCOR,EQ,1898170,594558,31.32
20,306,CONFIPET,EQ,1271636,761697,59.90
20,307,CONSOFINVT,EQ,28488,18226,63.98
20,308,CONTROLPR,EQ,11946,7940,66.47
20,309,CORALFINAC,EQ,18541,7749,41.79
20,310,CORDSCABLE,EQ,62949,35746,56.79
20,311,COROMANDEL,EQ,288256,135644,47.06
20,312,COSMOFILMS,EQ,108050,53411,49.43
20,313,CPSEETF,EQ,1756504,1308763,74.51
20,314,CREATIVE,EQ,11479,5138,44.76
20,315,CREATIVEYE,EQ,249,249,100.00
20,316,CREDITACC,EQ,238817,179838,75.30
20,317,CREST,EQ,6774,3425,50.56
20,318,CRISIL,EQ,67177,60399,89.91
20,319,CROMPTON,EQ,1328340,719624,54.17
20,320,CSBBANK,EQ,343044,244929,71.40
20,321,CTE,EQ,7735,5435,70.27
20,322,CUB,EQ,1004833,369408,36.76
20,323,CUBEXTUB,EQ,7969,5032,63.14
20,324,CUMMINSIND,EQ,1122074,182502,16.26
20,325,CUPID,EQ,78551,39004,49.65
20,326,CYBERTECH,EQ,538743,229345,42.57
20,327,CYIENT,EQ,1497001,456422,30.49
20,328,DAAWAT,EQ,2909969,824949,28.35
20,329,DABUR,EQ,1684209,991841,58.89
20,330,DALBHARAT,EQ,583491,351037,60.16
20,331,DALMIASUG,EQ,140764,77213,54.85
20,332,DAMODARIND,EQ,49186,37839,76.93
20,333,DANGEE,EQ,20612,6713,32.57
20,334,DATAMATICS,EQ,2139751,674730,31.53
20,335,DBCORP,EQ,208691,88876,42.59
20,336,DBL,EQ,134111,39593,29.52
20,337,DBSTOCKBRO,EQ,9253,1355,14.64
20,338,DCAL,EQ,275579,151417,54.95
20,339,DCBBANK,EQ,876579,302682,34.53
20,340,DCI,SM,21000,21000,100.00
20,341,DCM,EQ,19290,13076,67.79
20,342,DCMSHRIRAM,EQ,69546,41676,59.93
20,343,DCW,EQ,1868174,601146,32.18
20,344,DECCANCE,EQ,24043,13156,54.72
20,345,DEEPAKFERT,EQ,1786305,504853,28.26
20,346,DEEPAKNTR,EQ,651515,138445,21.25
20,347,DEEPENR,EQ,24324,16497,67.82
20,348,DELTACORP,EQ,4542704,1432086,31.52
20,349,DELTAMAGNT,EQ,18290,12381,67.69
20,350,DEN,EQ,739131,396700,53.67
20,351,DENORA,EQ,9956,6404,64.32
20,352,DEVIT,SM,3000,0,0.00
20,353,DFMFOODS,EQ,18465,12812,69.39
20,354,DGCONTENT,EQ,18749,13541,72.22
20,355,DHAMPURSUG,EQ,254793,89552,35.15
20,356,DHANBANK,EQ,12693776,4161389,32.78
20,357,DHANI,EQ,9002665,4325527,48.05
20,358,DHANILOANS,N1,305,300,98.36
20,359,DHANILOANS,N2,232,222,95.69
20,360,DHANILOANS,N3,60,60,100.00
20,361,DHANILOANS,N4,30,30,100.00
20,362,DHANILOANS,N6,15,15,100.00
20,363,DHANILOANS,N7,250,250,100.00
20,364,DHANILOANS,N8,345,345,100.00
20,365,DHANILOANS,NC,40,40,100.00
20,366,DHANIPP,E1,242744,123423,50.84
20,367,DHANUKA,EQ,83082,30119,36.25
20,368,DHARSUGAR,EQ,21320,16137,75.69
20,369,DHFL,EQ,1692686,1262851,74.61
20,370,DHFL,N4,225,205,91.11
20,371,DHFL,N6,330,320,96.97
20,372,DHFL,NC,328,328,100.00
20,373,DHFL,NF,15,5,33.33
20,374,DHFL,NN,31,31,100.00
20,375,DHFL,NP,900,900,100.00
20,376,DHFL,NQ,570,519,91.05
20,377,DHFL,NX,661,451,68.23
20,378,DHFL,NY,87,86,98.85
20,379,DHFL,Y1,4681,2999,64.07
20,380,DHUNINV,EQ,3349,2256,67.36
20,381,DIAMONDYD,EQ,6307,2742,43.48
20,382,DICIND,EQ,5579,3890,69.73
20,383,DISHTV,EQ,2558134,1543489,60.34
20,384,DIVISLAB,EQ,793917,457380,57.61
20,385,DIXON,EQ,40824,18201,44.58
20,386,DLF,EQ,5444765,675743,12.41
20,387,DLINKINDIA,EQ,279200,73154,26.20
20,388,DMART,EQ,298799,122757,41.08
20,389,DNAMEDIA,EQ,426532,389448,91.31
20,390,DOLAT,EQ,491380,90587,18.44
20,391,DOLLAR,EQ,77763,30460,39.17
20,392,DONEAR,EQ,74910,25231,33.68
20,393,DPABHUSHAN,EQ,7177,5372,74.85
20,394,DPSCLTD,EQ,25410,20794,81.83
20,395,DPWIRES,EQ,2640,1912,72.42
20,396,DREDGECORP,EQ,105018,30019,28.58
20,397,DRREDDY,EQ,935727,348578,37.25
20,398,DSML,SM,6000,6000,100.00
20,399,DSSL,EQ,137862,55116,39.98
20,400,DTIL,EQ,4720,2984,63.22
20,401,DUCON,EQ,61440,56410,91.81
20,402,DVL,EQ,29461,19401,65.85
20,403,DWARKESH,EQ,1420866,409766,28.84
20,404,DYNAMATECH,EQ,5413,3393,62.68
20,405,DYNPRO,EQ,26115,17768,68.04
20,406,E2E,SM,2000,2000,100.00
20,407,EBANK,EQ,21,14,66.67
20,408,EBBETF0423,EQ,5455,5251,96.26
20,409,EBBETF0425,EQ,152890,150540,98.46
20,410,EBBETF0430,EQ,6446,4870,75.55
20,411,EBBETF0431,EQ,12720,12232,96.16
20,412,EBIXFOREX,EQ,1609,1079,67.06
20,413,ECLERX,EQ,74972,30206,40.29
20,414,ECLFINANCE,NE,51,51,100.00
20,415,ECLFINANCE,NF,98,52,53.06
20,416,ECLFINANCE,NG,234,234,100.00
20,417,ECLFINANCE,NJ,20,20,100.00
20,418,ECLFINANCE,NM,530,530,100.00
20,419,ECLFINANCE,NN,78,78,100.00
20,420,ECLFINANCE,NO,1313,1139,86.75
20,421,ECLFINANCE,NR,197,135,68.53
20,422,ECLFINANCE,NS,17,11,64.71
20,423,EDELWEISS,EQ,8493074,3702567,43.60
20,424,EHFLNCD,N6,536,536,100.00
20,425,EICHERMOT,EQ,654829,189443,28.93
20,426,EIDPARRY,EQ,96728,51461,53.20
20,427,EIFFL,SM,2400,2400,100.00
20,428,EIHAHOTELS,EQ,3481,2513,72.19
20,429,EIHOTEL,EQ,651051,266066,40.87
20,430,EIMCOELECO,EQ,3275,2420,73.89
20,431,EKC,EQ,1651423,631244,38.22
20,432,ELECON,EQ,1074657,472198,43.94
20,433,ELECTCAST,EQ,967248,679255,70.23
20,434,ELECTHERM,EQ,19915,10637,53.41
20,435,ELGIEQUIP,EQ,89014,42781,48.06
20,436,ELGIRUBCO,EQ,49893,33015,66.17
20,437,EMAMILTD,EQ,344559,246266,71.47
20,438,EMAMIPAP,EQ,442968,153239,34.59
20,439,EMAMIREAL,EQ,40727,27249,66.91
20,440,EMBASSY,RR,1108400,882400,79.61
20,441,EMKAY,EQ,54501,25844,47.42
20,442,EMMBI,EQ,20529,17705,86.24
20,443,EMOFSR1RGG,MF,53212,53212,100.00
20,444,ENDURANCE,EQ,95667,79367,82.96
20,445,ENGINERSIN,EQ,2273028,1028029,45.23
20,446,ENIL,EQ,67599,38546,57.02
20,447,EPL,EQ,885752,588493,66.44
20,448,EQ30,EQ,525,256,48.76
20,449,EQUITAS,EQ,1174073,486426,41.43
20,450,EQUITASBNK,EQ,771489,402734,52.20
20,451,ERFLNCDI,N5,1,1,100.00
20,452,ERIS,EQ,525248,309432,58.91
20,453,EROSMEDIA,EQ,145558,96383,66.22
20,454,ESABINDIA,EQ,13596,1457,10.72
20,455,ESCORTS,EQ,505511,76484,15.13
20,456,ESSARSHPNG,EQ,80293,56556,70.44
20,457,ESTER,EQ,850137,358554,42.18
20,458,EUROTEXIND,EQ,31,31,100.00
20,459,EVEREADY,EQ,143425,59931,41.79
20,460,EVERESTIND,EQ,40140,22679,56.50
20,461,EXCEL,EQ,43481,26337,60.57
20,462,EXCELINDUS,EQ,29540,14238,48.20
20,463,EXIDEIND,EQ,3585583,1814366,50.60
20,464,EXPLEOSOL,EQ,88655,49703,56.06
20,465,FACT,EQ,561184,131265,23.39
20,466,FAIRCHEMOR,EQ,24590,16326,66.39
20,467,FCL,EQ,417859,292292,69.95
20,468,FCONSUMER,EQ,1786274,1109736,62.13
20,469,FDC,EQ,122454,73333,59.89
20,470,FEDERALBNK,EQ,19001810,4264808,22.44
20,471,FEL,EQ,570383,425139,74.54
20,472,FELDVR,EQ,25983,19624,75.53
20,473,FELIX,SM,8000,8000,100.00
20,474,FIEMIND,EQ,17768,9512,53.53
20,475,FILATEX,EQ,456709,255772,56.00
20,476,FINCABLES,EQ,92593,53601,57.89
20,477,FINEORG,EQ,19561,11648,59.55
20,478,FINPIPE,EQ,56167,32000,56.97
20,479,FLFL,EQ,95854,75665,78.94
20,480,FLUOROCHEM,EQ,28652,18730,65.37
20,481,FMGOETZE,EQ,14315,13380,93.47
20,482,FMNL,EQ,56227,37330,66.39
20,483,FOCUS,SM,3000,3000,100.00
20,484,FORCEMOT,EQ,14447,6507,45.04
20,485,FORTIS,EQ,17999272,4285508,23.81
20,486,FOSECOIND,EQ,653,465,71.21
20,487,FRETAIL,EQ,1991127,1202342,60.38
20,488,FSC,EQ,41390,23983,57.94
20,489,FSL,EQ,28312281,7910440,27.94
20,490,G5,EQ,279,125,44.80
20,491,GABRIEL,EQ,301420,184063,61.07
20,492,GAEL,EQ,178211,91322,51.24
20,493,GAIL,EQ,15228739,3190497,20.95
20,494,GAL,EQ,111125,57442,51.69
20,495,GALAXYSURF,EQ,17125,5374,31.38
20,496,GALLANTT,EQ,33892,18740,55.29
20,497,GALLISPAT,EQ,14633,7767,53.08
20,498,GAMMNINFRA,EQ,1407856,798993,56.75
20,499,GANDHITUBE,EQ,3953,1257,31.80
20,500,GANECOS,EQ,13189,8261,62.64
20,501,GANESHHOUC,EQ,19301,10497,54.39
20,502,GANGAFORGE,SM,24000,16000,66.67
20,503,GANGESSECU,EQ,5483,3477,63.41
20,504,GARFIBRES,EQ,32240,17949,55.67
20,505,GATI,EQ,1187564,286127,24.09
20,506,GAYAPROJ,EQ,348527,260903,74.86
20,507,GBGLOBAL,EQ,5233,2773,52.99
20,508,GDL,EQ,146976,112664,76.65
20,509,GEECEE,EQ,15874,11439,72.06
20,510,GEEKAYWIRE,EQ,11272,10603,94.06
20,511,GENCON,EQ,17975,17056,94.89
20,512,GENUSPAPER,EQ,747022,513899,68.79
20,513,GENUSPOWER,EQ,802379,419028,52.22
20,514,GEOJITFSL,EQ,430715,249605,57.95
20,515,GEPIL,EQ,189759,56675,29.87
20,516,GESHIP,EQ,506087,261793,51.73
20,517,GET&D,EQ,142286,36946,25.97
20,518,GFLLIMITED,EQ,151013,112903,74.76
20,519,GHCL,EQ,121669,48437,39.81
20,520,GICHSGFIN,EQ,350786,96533,27.52
20,521,GICRE,EQ,4470500,1285483,28.75
20,522,GILLANDERS,EQ,22109,18674,84.46
20,523,GILLETTE,EQ,15182,12863,84.73
20,524,GINNIFILA,EQ,71900,44769,62.27
20,525,GIPCL,EQ,446226,241192,54.05
20,526,GIRIRAJ,SM,1200,1200,100.00
20,527,GISOLUTION,EQ,8389,7889,94.04
20,528,GKWLIMITED,EQ,2360,742,31.44
20,529,GLAND,EQ,800623,299254,37.38
20,530,GLAXO,EQ,28436,15803,55.57
20,531,GLENMARK,EQ,1150225,336850,29.29
20,532,GLFL,EQ,16744,15994,95.52
20,533,GLOBAL,EQ,5661,4988,88.11
20,534,GLOBUSSPR,EQ,84939,28187,33.18
20,535,GMBREW,EQ,9167,5511,60.12
20,536,GMDCLTD,EQ,881318,349402,39.65
20,537,GMMPFAUDLR,EQ,28150,15187,53.95
20,538,GMRINFRA,EQ,10754284,2479159,23.05
20,539,GNA,EQ,69065,42413,61.41
20,540,GNFC,EQ,1112409,369040,33.17
20,541,GOACARBON,EQ,20209,9512,47.07
20,542,GOCLCORP,EQ,3552,2575,72.49
20,543,GODFRYPHLP,EQ,32477,20675,63.66
20,544,GODHA,EQ,2988,2247,75.20
