Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09032021,1237965978,0001846
Trade Date <09-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,159,AYMSYNTEX,EQ,17975,16074,89.42
20,160,BAFNAPH,EQ,11146,9918,88.98
20,161,BAGFILMS,EQ,142993,109401,76.51
20,162,BAJAJ-AUTO,EQ,526071,237901,45.22
20,163,BAJAJCON,EQ,2243298,1274489,56.81
20,164,BAJAJELEC,EQ,144469,37290,25.81
20,165,BAJAJFINSV,EQ,306211,29726,9.71
20,166,BAJAJHIND,EQ,7292046,4236320,58.10
20,167,BAJAJHLDNG,EQ,18152,10835,59.69
20,168,BAJFINANCE,EQ,1811496,391513,21.61
20,169,BALAJITELE,EQ,413039,161005,38.98
20,170,BALAMINES,EQ,98696,41508,42.06
20,171,BALAXI,EQ,24755,5476,22.12
20,172,BALKRISIND,EQ,283695,67146,23.67
20,173,BALMLAWRIE,EQ,15159761,2893263,19.09
20,174,BALPHARMA,EQ,105888,62355,58.89
20,175,BALRAMCHIN,EQ,6163947,1757342,28.51
20,176,BANARBEADS,EQ,5216,4512,86.50
20,177,BANARISUG,EQ,3998,3508,87.74
20,178,BANCOINDIA,EQ,109552,42403,38.71
20,179,BANDHANBNK,EQ,5214028,2010806,38.57
20,180,BANG,EQ,9067,8236,90.83
20,181,BANKA,EQ,2792,1585,56.77
20,182,BANKBARODA,EQ,35236058,10661651,30.26
20,183,BANKBEES,EQ,870415,267005,30.68
20,184,BANKINDIA,EQ,6577597,2919838,44.39
20,185,BANSWRAS,EQ,10106,5513,54.55
20,186,BASF,EQ,114307,41350,36.17
20,187,BASML,EQ,35760,27170,75.98
20,188,BATAINDIA,EQ,464229,92115,19.84
20,189,BAYERCROP,EQ,32202,26588,82.57
20,190,BBL,EQ,9676,4837,49.99
20,191,BBTC,EQ,76125,25712,33.78
20,192,BCG,EQ,692137,672134,97.11
20,193,BCLIND,EQ,75555,41353,54.73
20,194,BCONCEPTS,SM,126000,114000,90.48
20,195,BCP,EQ,3057438,1245664,40.74
20,196,BDL,EQ,194753,91335,46.90
20,197,BEARDSELL,EQ,5553,5544,99.84
20,198,BECTORFOOD,EQ,367294,103259,28.11
20,199,BEDMUTHA,EQ,16121,12736,79.00
20,200,BEL,EQ,12371248,6277183,50.74
20,201,BEML,EQ,5699342,823584,14.45
20,202,BEPL,EQ,703811,290017,41.21
20,203,BERGEPAINT,EQ,1282525,509459,39.72
20,204,BESTAGRO,EQ,9558,2585,27.05
20,205,BETA,SM,1600,1600,100.00
20,206,BFINVEST,EQ,43514,16614,38.18
20,207,BFUTILITIE,EQ,319998,58853,18.39
20,208,BGRENERGY,EQ,118298,80499,68.05
20,209,BHAGERIA,EQ,13680,9827,71.83
20,210,BHAGYANGR,EQ,180459,105514,58.47
20,211,BHAGYAPROP,EQ,6446,5952,92.34
20,212,BHARATFORG,EQ,1553213,341014,21.96
20,213,BHARATGEAR,EQ,247371,111832,45.21
20,214,BHARATRAS,EQ,1643,727,44.25
20,215,BHARTIARTL,EQ,19809833,8904176,44.95
20,216,BHEL,EQ,108574936,21886118,20.16
20,217,BIGBLOC,EQ,3300,3300,100.00
20,218,BIL,EQ,2280,1460,64.04
20,219,BINDALAGRO,EQ,56902,38057,66.88
20,220,BIOCON,EQ,2605409,1095335,42.04
20,221,BIOFILCHEM,EQ,535264,222670,41.60
20,222,BIRET,RR,183000,160000,87.43
20,223,BIRLACABLE,EQ,436976,193762,44.34
20,224,BIRLACORPN,EQ,222008,100234,45.15
20,225,BIRLAMONEY,EQ,342251,134770,39.38
20,226,BIRLATYRE,EQ,666084,483882,72.65
20,227,BKMINDST,EQ,51608,51441,99.68
20,228,BLBLIMITED,EQ,47323,32129,67.89
20,229,BLISSGVS,EQ,693479,237978,34.32
20,230,BLS,EQ,550856,211702,38.43
20,231,BLUEDART,EQ,94804,31480,33.21
20,232,BLUESTARCO,EQ,120455,46362,38.49
20,233,BODALCHEM,EQ,936128,436757,46.66
20,234,BOHRA,SM,6000,4000,66.67
20,235,BOMDYEING,EQ,3166491,759113,23.97
20,236,BOROLTD,EQ,92241,63607,68.96
20,237,BORORENEW,EQ,597016,363796,60.94
20,238,BOSCHLTD,EQ,31364,5486,17.49
20,239,BPCL,EQ,199790953,135572090,67.86
20,240,BPL,EQ,315697,183247,58.05
20,241,BRFL,EQ,718047,455377,63.42
20,242,BRIGADE,EQ,427430,323609,75.71
20,243,BRIGHT,SM,21000,18000,85.71
20,244,BRITANNIA,EQ,589556,384653,65.24
20,245,BRITANNIA,N2,6515,6378,97.90
20,246,BRNL,EQ,43276,30471,70.41
20,247,BROOKS,EQ,52411,47190,90.04
20,248,BSE,EQ,230268,103324,44.87
20,249,BSELINFRA,EQ,44306,44306,100.00
20,250,BSL,EQ,26350,20714,78.61
20,251,BSLGOLDETF,EQ,720,456,63.33
20,252,BSLNIFTY,EQ,505,238,47.13
20,253,BSOFT,EQ,825051,318506,38.60
20,254,BTML,SM,8400,8400,100.00
20,255,BURGERKING,EQ,1945043,1275447,65.57
20,256,BUTTERFLY,EQ,25941,14143,54.52
20,257,BYKE,EQ,308716,169992,55.06
20,258,CADILAHC,EQ,1955646,396243,20.26
20,259,CADSYS,SM,2000,2000,100.00
20,260,CALSOFT,EQ,48645,32401,66.61
20,261,CAMLINFINE,EQ,730568,343436,47.01
20,262,CAMS,EQ,46054,22406,48.65
20,263,CANBK,EQ,15122459,1875090,12.40
20,264,CANFINHOME,EQ,2777682,1012989,36.47
20,265,CANTABIL,EQ,115781,25287,21.84
20,266,CAPACITE,EQ,61454,29689,48.31
20,267,CAPLIPOINT,EQ,86480,54302,62.79
20,268,CAPTRUST,EQ,158094,94136,59.54
20,269,CARBORUNIV,EQ,128963,76596,59.39
20,270,CAREERP,EQ,63927,39545,61.86
20,271,CARERATING,EQ,239258,104530,43.69
20,272,CASTROLIND,EQ,772813,440640,57.02
20,273,CCHHL,EQ,72749,42948,59.04
20,274,CCL,EQ,411371,292467,71.10
20,275,CDSL,EQ,556315,283574,50.97
20,276,CEATLTD,EQ,132613,32297,24.35
20,277,CENTENKA,EQ,67757,26912,39.72
20,278,CENTEXT,EQ,81536,56228,68.96
20,279,CENTRALBK,EQ,23179147,12760110,55.05
20,280,CENTRUM,EQ,6493157,2257721,34.77
20,281,CENTUM,EQ,13343,6655,49.88
20,282,CENTURYPLY,EQ,161687,97721,60.44
20,283,CENTURYTEX,EQ,606318,240225,39.62
20,284,CERA,EQ,26139,17233,65.93
20,285,CEREBRAINT,EQ,102913,74348,72.24
20,286,CESC,EQ,159844,74875,46.84
20,287,CGCL,EQ,63389,12891,20.34
20,288,CGPOWER,EQ,3043058,2195262,72.14
20,289,CHALET,EQ,182940,77973,42.62
20,290,CHAMBLFERT,EQ,1044466,691380,66.19
20,291,CHEMBOND,EQ,54159,33804,62.42
20,292,CHEMCON,EQ,401718,101310,25.22
20,293,CHEMFAB,EQ,8161,5803,71.11
20,294,CHENNPETRO,EQ,1858429,587421,31.61
20,295,CHOLAFIN,EQ,4781356,1641051,34.32
20,296,CHOLAHLDNG,EQ,34400,20515,59.64
20,297,CIGNITITEC,EQ,27762,16861,60.73
20,298,CINELINE,EQ,26047,16543,63.51
20,299,CINEVISTA,EQ,5000,3652,73.04
20,300,CIPLA,EQ,2783825,1042338,37.44
20,301,CLEDUCATE,EQ,8731,6752,77.33
20,302,CLNINDIA,EQ,27694,15744,56.85
20,303,COALINDIA,EQ,14621175,3606833,24.67
20,304,COCHINSHIP,EQ,236940,108867,45.95
20,305,COFORGE,EQ,188462,43099,22.87
20,306,COLPAL,EQ,278713,134528,48.27
20,307,COMPINFO,EQ,451110,212506,47.11
20,308,COMPUSOFT,EQ,73437,53362,72.66
20,309,CONCOR,EQ,3375768,1521393,45.07
20,310,CONFIPET,EQ,703448,232670,33.08
20,311,CONSOFINVT,EQ,3927,2306,58.72
20,312,CONTI,SM,16665,16665,100.00
20,313,CONTROLPR,EQ,4159,2209,53.11
20,314,CORALFINAC,EQ,13599,11061,81.34
20,315,CORDSCABLE,EQ,923032,357148,38.69
20,316,COROMANDEL,EQ,288259,179406,62.24
20,317,COSMOFILMS,EQ,155678,62830,40.36
20,318,CPSEETF,EQ,2921992,2048468,70.11
20,319,CREATIVE,EQ,11507,4095,35.59
20,320,CREATIVEYE,EQ,1000,1000,100.00
20,321,CREDITACC,EQ,90228,55659,61.69
20,322,CREST,EQ,6053,4257,70.33
20,323,CRISIL,EQ,61794,24473,39.60
20,324,CROMPTON,EQ,2339396,1663404,71.10
20,325,CSBBANK,EQ,1129219,282595,25.03
20,326,CTE,EQ,9019,6577,72.92
20,327,CUB,EQ,5746414,1904903,33.15
20,328,CUBEXTUB,EQ,38178,16634,43.57
20,329,CUMMINSIND,EQ,1032759,308685,29.89
20,330,CUPID,EQ,187763,72322,38.52
20,331,CYBERTECH,EQ,137901,64424,46.72
20,332,CYIENT,EQ,370276,146073,39.45
20,333,DAAWAT,EQ,12202082,3642638,29.85
20,334,DABUR,EQ,1424487,709246,49.79
20,335,DALBHARAT,EQ,225157,156131,69.34
20,336,DALMIASUG,EQ,313069,145504,46.48
20,337,DAMODARIND,EQ,15404,9955,64.63
20,338,DANGEE,EQ,15640,3686,23.57
20,339,DATAMATICS,EQ,104161,54500,52.32
20,340,DBCORP,EQ,366992,196444,53.53
20,341,DBL,EQ,209282,69007,32.97
20,342,DBSTOCKBRO,EQ,8358,2713,32.46
20,343,DCAL,EQ,1616623,571910,35.38
20,344,DCBBANK,EQ,1975939,881479,44.61
20,345,DCI,SM,21000,21000,100.00
20,346,DCM,EQ,15839,12598,79.54
20,347,DCMSHRIRAM,EQ,173222,60336,34.83
20,348,DCW,EQ,13903233,4794142,34.48
20,349,DECCANCE,EQ,46978,21516,45.80
20,350,DEEPAKFERT,EQ,1477983,512559,34.68
20,351,DEEPAKNTR,EQ,839875,255041,30.37
20,352,DEEPENR,EQ,32391,23972,74.01
20,353,DELTACORP,EQ,2455227,882160,35.93
20,354,DELTAMAGNT,EQ,6494,4477,68.94
20,355,DEN,EQ,3021995,1154038,38.19
20,356,DENORA,EQ,122917,36104,29.37
20,357,DFMFOODS,EQ,151160,62897,41.61
20,358,DGCONTENT,EQ,135440,111977,82.68
20,359,DHAMPURSUG,EQ,1038337,304709,29.35
20,360,DHANBANK,EQ,1030642,560701,54.40
20,361,DHANI,EQ,1237487,613614,49.59
20,362,DHANILOANS,N1,215,215,100.00
20,363,DHANILOANS,N2,536,536,100.00
20,364,DHANILOANS,N4,271,271,100.00
20,365,DHANILOANS,N5,207,207,100.00
20,366,DHANILOANS,N6,1059,1000,94.43
20,367,DHANILOANS,N7,75,75,100.00
20,368,DHANILOANS,N8,162,162,100.00
20,369,DHANILOANS,NQ,10,10,100.00
20,370,DHANIPP,E1,93028,61837,66.47
20,371,DHANUKA,EQ,28366,19738,69.58
20,372,DHARSUGAR,EQ,37879,36379,96.04
20,373,DHFL,EQ,9063837,3653741,40.31
20,374,DHFL,N4,2,2,100.00
20,375,DHFL,N6,726,475,65.43
20,376,DHFL,NC,1171,800,68.32
20,377,DHFL,NF,234,234,100.00
20,378,DHFL,NH,7,7,100.00
20,379,DHFL,NP,1419,1419,100.00
20,380,DHFL,NQ,1646,1041,63.24
20,381,DHFL,NS,148,148,100.00
20,382,DHFL,NX,712,612,85.96
20,383,DHFL,NY,152,152,100.00
20,384,DHUNINV,EQ,11715,3469,29.61
20,385,DIAMONDYD,EQ,21931,18845,85.93
20,386,DICIND,EQ,14185,6469,45.60
20,387,DISHTV,EQ,8488124,3481441,41.02
20,388,DIVISLAB,EQ,442271,219101,49.54
20,389,DIXON,EQ,99609,43201,43.37
20,390,DLF,EQ,7976670,1085300,13.61
20,391,DLINKINDIA,EQ,143311,63538,44.34
20,392,DMART,EQ,423685,120774,28.51
20,393,DOLAT,EQ,1004842,439170,43.71
20,394,DOLLAR,EQ,313478,248783,79.36
20,395,DONEAR,EQ,57132,32723,57.28
20,396,DPABHUSHAN,EQ,12078,8213,68.00
20,397,DPSCLTD,EQ,58142,51393,88.39
20,398,DPWIRES,EQ,3903,2557,65.51
20,399,DREDGECORP,EQ,152093,47208,31.04
20,400,DRREDDY,EQ,543118,230538,42.45
20,401,DSSL,EQ,41956,21370,50.93
20,402,DTIL,EQ,20252,8955,44.22
20,403,DUCON,EQ,75705,65237,86.17
20,404,DVL,EQ,35480,23427,66.03
20,405,DWARKESH,EQ,2973098,890397,29.95
20,406,DYNAMATECH,EQ,10249,8118,79.21
20,407,DYNPRO,EQ,128213,45235,35.28
20,408,E2E,SM,4000,4000,100.00
20,409,EBANK,EQ,5,3,60.00
20,410,EBBETF0423,EQ,1395,1055,75.63
20,411,EBBETF0425,EQ,1075,1041,96.84
20,412,EBBETF0430,EQ,19339,18019,93.17
20,413,EBBETF0431,EQ,6225,6037,96.98
20,414,EBIXFOREX,EQ,6795,3208,47.21
20,415,ECLERX,EQ,25804,12549,48.63
20,416,ECLFINANCE,NG,150,150,100.00
20,417,ECLFINANCE,NI,974,974,100.00
20,418,ECLFINANCE,NJ,295,266,90.17
20,419,ECLFINANCE,NK,166,111,66.87
20,420,ECLFINANCE,NN,681,681,100.00
20,421,ECLFINANCE,NO,30,30,100.00
20,422,ECLFINANCE,NP,502,501,99.80
20,423,ECLFINANCE,NQ,45,45,100.00
20,424,ECLFINANCE,NR,307,297,96.74
20,425,ECLFINANCE,NS,375,375,100.00
20,426,EDELWEISS,EQ,7730972,3407398,44.07
20,427,EHFLNCD,N5,315,310,98.41
20,428,EHFLNCD,N6,640,640,100.00
20,429,EICHERMOT,EQ,677915,215301,31.76
20,430,EIDPARRY,EQ,447595,182846,40.85
20,431,EIFFL,SM,7200,6400,88.89
20,432,EIHAHOTELS,EQ,26363,16915,64.16
20,433,EIHOTEL,EQ,912999,248838,27.26
20,434,EIMCOELECO,EQ,4688,2731,58.26
20,435,EKC,EQ,472325,161898,34.28
20,436,ELECON,EQ,1229616,632313,51.42
20,437,ELECTCAST,EQ,763646,526524,68.95
20,438,ELECTHERM,EQ,35854,18126,50.56
20,439,ELGIEQUIP,EQ,2205294,1316248,59.69
20,440,ELGIRUBCO,EQ,37673,30216,80.21
20,441,EMAMILTD,EQ,829743,462540,55.74
20,442,EMAMIPAP,EQ,11984,8070,67.34
20,443,EMAMIREAL,EQ,53065,43244,81.49
20,444,EMBASSY,RR,922800,769000,83.33
20,445,EMKAY,EQ,699281,351681,50.29
20,446,EMMBI,EQ,11884,9182,77.26
20,447,EMOFSR1RDP,MF,5480,5480,100.00
20,448,EMOFSR1RGG,MF,79335,76035,95.84
20,449,ENDURANCE,EQ,53139,34965,65.80
20,450,ENGINERSIN,EQ,4144987,1621521,39.12
20,451,ENIL,EQ,20353,12389,60.87
20,452,EPL,EQ,319642,161648,50.57
20,453,EQ30,EQ,26,26,100.00
20,454,EQUITAS,EQ,3785709,1725118,45.57
20,455,EQUITASBNK,EQ,1374570,684567,49.80
20,456,ERFLNCDI,N6,10,10,100.00
20,457,ERIS,EQ,113243,78660,69.46
20,458,EROSMEDIA,EQ,320088,220425,68.86
20,459,ESABINDIA,EQ,3061,1467,47.93
20,460,ESCORTS,EQ,1321433,439608,33.27
20,461,ESSARSHPNG,EQ,185733,147508,79.42
20,462,ESTER,EQ,387396,181209,46.78
20,463,EVEREADY,EQ,350178,178499,50.97
20,464,EVERESTIND,EQ,54026,27634,51.15
20,465,EXCEL,EQ,39434,32611,82.70
20,466,EXCELINDUS,EQ,38838,19515,50.25
20,467,EXIDEIND,EQ,2192386,833114,38.00
20,468,EXPLEOSOL,EQ,13416,8488,63.27
20,469,FACT,EQ,1751747,510622,29.15
20,470,FAIRCHEMOR,EQ,12016,7370,61.33
20,471,FCL,EQ,196427,160168,81.54
20,472,FCONSUMER,EQ,2898329,1662299,57.35
20,473,FDC,EQ,200130,85736,42.84
20,474,FEDERALBNK,EQ,17158578,3427342,19.97
20,475,FEL,EQ,672026,464162,69.07
20,476,FELDVR,EQ,79219,62662,79.10
20,477,FIEMIND,EQ,20155,12099,60.03
20,478,FILATEX,EQ,855589,540373,63.16
20,479,FILDF2GPD,MF,42152,42152,100.00
20,480,FINCABLES,EQ,232441,76863,33.07
20,481,FINEORG,EQ,16759,10301,61.47
20,482,FINPIPE,EQ,75572,35811,47.39
20,483,FLFL,EQ,174134,138921,79.78
20,484,FLUOROCHEM,EQ,71778,22162,30.88
20,485,FMGOETZE,EQ,9747,6611,67.83
20,486,FMNL,EQ,22394,15016,67.05
20,487,FOCUS,SM,3000,3000,100.00
20,488,FORCEMOT,EQ,23099,10804,46.77
20,489,FORTIS,EQ,6748783,4219093,62.52
20,490,FOSECOIND,EQ,693,437,63.06
20,491,FRETAIL,EQ,1937059,1125278,58.09
20,492,FSC,EQ,53198,37050,69.65
20,493,FSL,EQ,2854889,1212147,42.46
20,494,G5,EQ,11094,11034,99.46
20,495,GABRIEL,EQ,1415567,959108,67.75
20,496,GAEL,EQ,332552,140207,42.16
20,497,GAIL,EQ,20477362,4518211,22.06
20,498,GAL,EQ,112319,83118,74.00
20,499,GALAXYSURF,EQ,31852,11875,37.28
20,500,GALLANTT,EQ,31896,17704,55.51
20,501,GALLISPAT,EQ,13912,8445,60.70
20,502,GAMMNINFRA,EQ,3379794,2081681,61.59
20,503,GANDHITUBE,EQ,23176,10111,43.63
20,504,GANECOS,EQ,29155,15249,52.30
20,505,GANESHHOUC,EQ,37613,27201,72.32
20,506,GANGAFORGE,SM,24000,16000,66.67
20,507,GANGESSECU,EQ,2996,2407,80.34
20,508,GARFIBRES,EQ,15083,9731,64.52
20,509,GATI,EQ,1665271,687435,41.28
20,510,GAYAPROJ,EQ,219129,148668,67.84
20,511,GBGLOBAL,EQ,6184,5643,91.25
20,512,GDL,EQ,190585,112227,58.89
20,513,GEECEE,EQ,4471,3577,80.00
20,514,GEEKAYWIRE,EQ,19890,15041,75.62
20,515,GENCON,EQ,29014,23151,79.79
20,516,GENUSPAPER,EQ,1021756,358530,35.09
20,517,GENUSPOWER,EQ,6413435,2269139,35.38
20,518,GEOJITFSL,EQ,5065699,2380464,46.99
20,519,GEPIL,EQ,134610,79326,58.93
20,520,GESHIP,EQ,190794,123241,64.59
20,521,GET&D,EQ,169564,65593,38.68
20,522,GFLLIMITED,EQ,166966,149054,89.27
20,523,GFSTEELS,EQ,1040,1040,100.00
20,524,GHCL,EQ,163286,82221,50.35
20,525,GICHSGFIN,EQ,276444,138717,50.18
20,526,GICRE,EQ,815590,437925,53.69
20,527,GILLANDERS,EQ,9100,7574,83.23
20,528,GILLETTE,EQ,2830,2174,76.82
20,529,GINNIFILA,EQ,82271,48901,59.44
20,530,GIPCL,EQ,956807,260117,27.19
20,531,GIRIRAJ,SM,1200,1200,100.00
20,532,GISOLUTION,EQ,1378,1278,92.74
20,533,GKWLIMITED,EQ,1809,613,33.89
20,534,GLAND,EQ,134636,68443,50.84
20,535,GLAXO,EQ,131757,109960,83.46
20,536,GLENMARK,EQ,1472301,393720,26.74
20,537,GLFL,EQ,16385,16268,99.29
20,538,GLOBAL,EQ,3028,2846,93.99
20,539,GLOBOFFS,EQ,24911,17933,71.99
20,540,GLOBUSSPR,EQ,74464,27194,36.52
20,541,GMBREW,EQ,42467,15638,36.82
20,542,GMDCLTD,EQ,1354399,492139,36.34
