Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25032021,1249550072,0001830
Trade Date <25-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,80,AMBIKCO,EQ,31863,18994,59.61
20,81,AMBUJACEM,EQ,6506272,1866715,28.69
20,82,AMJLAND,EQ,5360,3870,72.20
20,83,AMRUTANJAN,EQ,103232,42914,41.57
20,84,ANANTRAJ,EQ,666193,437974,65.74
20,85,ANDHRACEMT,EQ,398711,321723,80.69
20,86,ANDHRAPAP,EQ,33465,28220,84.33
20,87,ANDHRSUGAR,EQ,55131,20623,37.41
20,88,ANGELBRKG,EQ,40112,25968,64.74
20,89,ANIKINDS,EQ,9456,6467,68.39
20,90,ANKITMETAL,EQ,55974,48291,86.27
20,91,ANSALAPI,EQ,103011,83217,80.78
20,92,ANSALHSG,EQ,44390,25434,57.30
20,93,ANUP,EQ,51667,46619,90.23
20,94,ANURAS,EQ,2119014,632389,29.84
20,95,APARINDS,EQ,48602,32517,66.90
20,96,APCL,EQ,28025,18239,65.08
20,97,APCOTEXIND,EQ,94926,51131,53.86
20,98,APEX,EQ,93517,40090,42.87
20,99,APLAPOLLO,EQ,276562,211061,76.32
20,100,APLLTD,EQ,176893,74970,42.38
20,101,APOLLO,EQ,158055,68658,43.44
20,102,APOLLOHOSP,EQ,1001626,386727,38.61
20,103,APOLLOPIPE,EQ,62883,34393,54.69
20,104,APOLLOTYRE,EQ,7068613,724874,10.25
20,105,APOLSINHOT,EQ,210,164,78.10
20,106,APTECHT,EQ,327770,56784,17.32
20,107,ARCHIES,EQ,39907,33745,84.56
20,108,ARENTERP,EQ,333,256,76.88
20,109,ARIES,EQ,25268,14896,58.95
20,110,ARIHANT,EQ,1430,1171,81.89
20,111,ARIHANTSUP,EQ,27841,6044,21.71
20,112,ARMANFIN,EQ,10228,5636,55.10
20,113,AROGRANITE,EQ,80523,72814,90.43
20,114,ARSSINFRA,EQ,9280,6256,67.41
20,115,ARTEMISMED,EQ,1862,1423,76.42
20,116,ARTNIRMAN,SM,6000,6000,100.00
20,117,ARVEE,EQ,200,200,100.00
20,118,ARVIND,EQ,1630318,773632,47.45
20,119,ARVINDFASN,EQ,249411,171537,68.78
20,120,ARVSMART,EQ,59742,33303,55.74
20,121,ASAHIINDIA,EQ,54793,22058,40.26
20,122,ASAHISONG,EQ,16571,12777,77.10
20,123,ASALCBR,EQ,89086,52265,58.67
20,124,ASHAPURMIN,EQ,321088,201738,62.83
20,125,ASHIANA,EQ,110550,56689,51.28
20,126,ASHIMASYN,EQ,275358,209834,76.20
20,127,ASHOKA,EQ,977628,458893,46.94
20,128,ASHOKLEY,EQ,35580407,10423781,29.30
20,129,ASIANHOTNR,EQ,22412,11235,50.13
20,130,ASIANPAINT,EQ,2272545,1028164,45.24
20,131,ASIANTILES,EQ,409852,244351,59.62
20,132,ASPINWALL,EQ,1644,806,49.03
20,133,ASTEC,EQ,30540,16361,53.57
20,134,ASTERDM,EQ,215211,110223,51.22
20,135,ASTRAL,EQ,319535,164390,51.45
20,136,ASTRAMICRO,EQ,253053,140258,55.43
20,137,ASTRAZEN,EQ,52210,25510,48.86
20,138,ASTRON,EQ,28588,19377,67.78
20,139,ATALREAL,SM,41600,41600,100.00
20,140,ATFL,EQ,13896,5436,39.12
20,141,ATGL,EQ,2375912,916609,38.58
20,142,ATLANTA,EQ,26279,23272,88.56
20,143,ATUL,EQ,40117,11755,29.30
20,144,ATULAUTO,EQ,67614,37676,55.72
20,145,AUBANK,EQ,1213791,487999,40.20
20,146,AURIONPRO,EQ,74793,41079,54.92
20,147,AUROPHARMA,EQ,2706117,1037682,38.35
20,148,AUSOMENT,EQ,2832,1874,66.17
20,149,AUTOAXLES,EQ,6800,4477,65.84
20,150,AUTOIND,EQ,49453,37725,76.28
20,151,AVADHSUGAR,EQ,117980,34378,29.14
20,152,AVANTIFEED,EQ,272185,156018,57.32
20,153,AVTNPL,EQ,89142,61726,69.24
20,154,AWHCL,EQ,105441,61790,58.60
20,155,AXISBANK,EQ,21179280,7289160,34.42
20,156,AXISBNKETF,EQ,2495,1655,66.33
20,157,AXISCADES,EQ,62324,40666,65.25
20,158,AXISGOLD,EQ,166248,139246,83.76
20,159,AXISNIFTY,EQ,17077,16515,96.71
20,160,AYMSYNTEX,EQ,27692,24020,86.74
20,161,BAGFILMS,EQ,163853,126136,76.98
20,162,BAJAJ-AUTO,EQ,808505,357655,44.24
20,163,BAJAJCON,EQ,317571,167643,52.79
20,164,BAJAJELEC,EQ,60184,35836,59.54
20,165,BAJAJFINSV,EQ,382008,92188,24.13
20,166,BAJAJHIND,EQ,8419787,3319521,39.43
20,167,BAJAJHLDNG,EQ,48418,30490,62.97
20,168,BAJFINANCE,EQ,2343271,422514,18.03
20,169,BALAJITELE,EQ,235509,131616,55.89
20,170,BALAMINES,EQ,143631,35617,24.80
20,171,BALAXI,EQ,3661,2286,62.44
20,172,BALKRISIND,EQ,498779,236757,47.47
20,173,BALMLAWRIE,EQ,540685,255193,47.20
20,174,BALPHARMA,EQ,42300,26466,62.57
20,175,BALRAMCHIN,EQ,4508574,927772,20.58
20,176,BANARBEADS,EQ,17699,10835,61.22
20,177,BANARISUG,EQ,1895,922,48.65
20,178,BANCOINDIA,EQ,130066,60311,46.37
20,179,BANDHANBNK,EQ,8907893,2922302,32.81
20,180,BANG,EQ,4110,2881,70.10
20,181,BANKA,EQ,10046,7933,78.97
20,182,BANKBARODA,EQ,57493782,10862398,18.89
20,183,BANKBEES,EQ,1714479,641126,37.39
20,184,BANKINDIA,EQ,7119787,1830710,25.71
20,185,BANSWRAS,EQ,8924,7511,84.17
20,186,BASF,EQ,58676,15229,25.95
20,187,BASML,EQ,29181,23475,80.45
20,188,BATAINDIA,EQ,646909,302509,46.76
20,189,BAYERCROP,EQ,34346,25722,74.89
20,190,BBL,EQ,9468,5972,63.08
20,191,BBTC,EQ,48415,27989,57.81
20,192,BBTCL,SM,6000,6000,100.00
20,193,BCG,EQ,1836415,1150319,62.64
20,194,BCLIND,EQ,46232,25949,56.13
20,195,BCONCEPTS,SM,21000,18000,85.71
20,196,BCP,EQ,599254,417891,69.74
20,197,BDL,EQ,147752,63433,42.93
20,198,BEARDSELL,EQ,33794,27601,81.67
20,199,BECTORFOOD,EQ,407440,165106,40.52
20,200,BEDMUTHA,EQ,6129,4064,66.31
20,201,BEL,EQ,20239483,5826915,28.79
20,202,BEML,EQ,650578,98564,15.15
20,203,BEPL,EQ,648101,342078,52.78
20,204,BERGEPAINT,EQ,1033223,302501,29.28
20,205,BESTAGRO,EQ,5939,2540,42.77
20,206,BETA,SM,1600,1600,100.00
20,207,BFINVEST,EQ,9769,6235,63.82
20,208,BFUTILITIE,EQ,183954,78032,42.42
20,209,BGRENERGY,EQ,181895,90857,49.95
20,210,BHAGERIA,EQ,65638,48068,73.23
20,211,BHAGYAPROP,EQ,5515,5216,94.58
20,212,BHARATFORG,EQ,2936971,1228837,41.84
20,213,BHARATGEAR,EQ,17737,13224,74.56
20,214,BHARATRAS,EQ,1842,1112,60.37
20,215,BHARTIARTL,EQ,17248482,5832926,33.82
20,216,BHEL,EQ,66287150,11132718,16.79
20,217,BIGBLOC,EQ,121311,68741,56.67
20,218,BIL,EQ,5700,3212,56.35
20,219,BINDALAGRO,EQ,81014,29321,36.19
20,220,BIOCON,EQ,3411079,1707742,50.06
20,221,BIRET,RR,2042000,1874400,91.79
20,222,BIRLACABLE,EQ,103446,60460,58.45
20,223,BIRLACORPN,EQ,688781,483871,70.25
20,224,BIRLAMONEY,EQ,116333,60933,52.38
20,225,BIRLATYRE,EQ,170082,125380,73.72
20,226,BKMINDST,EQ,93943,60781,64.70
20,227,BLISSGVS,EQ,552708,365875,66.20
20,228,BLS,EQ,209868,119347,56.87
20,229,BLUEDART,EQ,16568,5574,33.64
20,230,BLUESTARCO,EQ,196354,131522,66.98
20,231,BODALCHEM,EQ,1186016,495162,41.75
20,232,BOHRA,SM,2000,2000,100.00
20,233,BOMDYEING,EQ,1389623,472103,33.97
20,234,BOROLTD,EQ,188582,143684,76.19
20,235,BORORENEW,EQ,369175,214324,58.05
20,236,BOSCHLTD,EQ,40457,10425,25.77
20,237,BPCL,EQ,10449487,3634698,34.78
20,238,BPL,EQ,120632,82511,68.40
20,239,BRFL,EQ,353149,207156,58.66
20,240,BRIGADE,EQ,180324,76012,42.15
20,241,BRIGHT,SM,9000,9000,100.00
20,242,BRITANNIA,EQ,486516,223056,45.85
20,243,BRITANNIA,N2,8963,8963,100.00
20,244,BRNL,EQ,87440,56962,65.14
20,245,BROOKS,EQ,56654,40861,72.12
20,246,BSE,EQ,376573,209336,55.59
20,247,BSELINFRA,EQ,243312,189351,77.82
20,248,BSL,EQ,9571,5709,59.65
20,249,BSLGOLDETF,EQ,126,93,73.81
20,250,BSLNIFTY,EQ,934,712,76.23
20,251,BSOFT,EQ,942604,372575,39.53
20,252,BTML,SM,15600,12000,76.92
20,253,BURGERKING,EQ,1766783,842532,47.69
20,254,BUTTERFLY,EQ,49782,18414,36.99
20,255,BYKE,EQ,132213,93352,70.61
20,256,CADILAHC,EQ,2100000,469028,22.33
20,257,CALSOFT,EQ,29147,19749,67.76
20,258,CAMLINFINE,EQ,330028,79995,24.24
20,259,CAMS,EQ,120258,82067,68.24
20,260,CANBK,EQ,33493070,5181974,15.47
20,261,CANFINHOME,EQ,654222,480493,73.44
20,262,CANTABIL,EQ,115709,26434,22.85
20,263,CAPACITE,EQ,136235,99928,73.35
20,264,CAPLIPOINT,EQ,134879,78929,58.52
20,265,CARBORUNIV,EQ,401210,310881,77.49
20,266,CAREERP,EQ,18525,13176,71.13
20,267,CARERATING,EQ,141210,80134,56.75
20,268,CASTROLIND,EQ,1327877,721283,54.32
20,269,CCHHL,EQ,52850,27131,51.34
20,270,CCL,EQ,94079,63623,67.63
20,271,CDSL,EQ,798637,260340,32.60
20,272,CEATLTD,EQ,225032,52967,23.54
20,273,CENTENKA,EQ,193824,136231,70.29
20,274,CENTEXT,EQ,88154,75191,85.30
20,275,CENTRALBK,EQ,10147195,3699579,36.46
20,276,CENTRUM,EQ,5277516,1600514,30.33
20,277,CENTUM,EQ,1870,998,53.37
20,278,CENTURYPLY,EQ,88659,40537,45.72
20,279,CENTURYTEX,EQ,441210,209814,47.55
20,280,CERA,EQ,10101,3540,35.05
20,281,CEREBRAINT,EQ,847976,510557,60.21
20,282,CESC,EQ,215610,110221,51.12
20,283,CGCL,EQ,48914,19187,39.23
20,284,CGPOWER,EQ,5313538,3558333,66.97
20,285,CHALET,EQ,180065,111024,61.66
20,286,CHAMBLFERT,EQ,664181,304365,45.83
20,287,CHEMBOND,EQ,16180,9035,55.84
20,288,CHEMCON,EQ,195975,91857,46.87
20,289,CHEMFAB,EQ,2836,2342,82.58
20,290,CHENNPETRO,EQ,665575,282447,42.44
20,291,CHOLAFIN,EQ,3387697,1181145,34.87
20,292,CHOLAHLDNG,EQ,363069,322021,88.69
20,293,CIGNITITEC,EQ,39749,16911,42.54
20,294,CINELINE,EQ,34688,24635,71.02
20,295,CINEVISTA,EQ,6719,5007,74.52
20,296,CIPLA,EQ,5292130,1535589,29.02
20,297,CLEDUCATE,EQ,96863,77800,80.32
20,298,CLNINDIA,EQ,55820,28937,51.84
20,299,CMMIPL,SM,6000,6000,100.00
20,300,COALINDIA,EQ,18629600,8170107,43.86
20,301,COCHINSHIP,EQ,149358,82072,54.95
20,302,COFORGE,EQ,298289,88934,29.81
20,303,COLPAL,EQ,682360,344291,50.46
20,304,COMPINFO,EQ,244839,114888,46.92
20,305,COMPUSOFT,EQ,32766,24232,73.95
20,306,CONCOR,EQ,2464529,1102415,44.73
20,307,CONFIPET,EQ,1046572,706771,67.53
20,308,CONSOFINVT,EQ,12976,9590,73.91
20,309,CONTROLPR,EQ,24142,12664,52.46
20,310,CORALFINAC,EQ,13601,6102,44.86
20,311,CORDSCABLE,EQ,26112,19858,76.05
20,312,COROMANDEL,EQ,234697,102610,43.72
20,313,COSMOFILMS,EQ,100780,50210,49.82
20,314,CPSEETF,EQ,2140927,1293173,60.40
20,315,CRAFTSMAN,EQ,3479695,1462285,42.02
20,316,CREATIVE,EQ,127459,37859,29.70
20,317,CREDITACC,EQ,84363,47373,56.15
20,318,CREST,EQ,4808,3495,72.69
20,319,CRISIL,EQ,13192,4824,36.57
20,320,CROMPTON,EQ,1880209,1242461,66.08
20,321,CSBBANK,EQ,303404,205981,67.89
20,322,CTE,EQ,9464,7677,81.12
20,323,CUB,EQ,2878881,1385777,48.14
20,324,CUBEXTUB,EQ,11187,7444,66.54
20,325,CUMMINSIND,EQ,1484307,550560,37.09
20,326,CUPID,EQ,62684,40721,64.96
20,327,CYBERTECH,EQ,161155,93387,57.95
20,328,CYIENT,EQ,976345,830207,85.03
20,329,DAAWAT,EQ,1347956,574417,42.61
20,330,DABUR,EQ,1569877,849774,54.13
20,331,DALBHARAT,EQ,58991,31975,54.20
20,332,DALMIASUG,EQ,662164,209678,31.67
20,333,DAMODARIND,EQ,81832,65305,79.80
20,334,DANGEE,EQ,16360,5470,33.44
20,335,DATAMATICS,EQ,161710,82708,51.15
20,336,DBCORP,EQ,170072,90050,52.95
20,337,DBL,EQ,492957,153781,31.20
20,338,DBSTOCKBRO,EQ,14811,5066,34.20
20,339,DCAL,EQ,421861,232805,55.19
20,340,DCBBANK,EQ,2043508,871561,42.65
20,341,DCM,EQ,20607,14311,69.45
20,342,DCMSHRIRAM,EQ,99525,35270,35.44
20,343,DCW,EQ,1303072,783472,60.12
20,344,DECCANCE,EQ,35832,19316,53.91
20,345,DEEPAKFERT,EQ,711552,211562,29.73
20,346,DEEPAKNTR,EQ,1122154,259995,23.17
20,347,DEEPENR,EQ,32743,23933,73.09
20,348,DELTACORP,EQ,3468380,1091754,31.48
20,349,DELTAMAGNT,EQ,5149,4503,87.45
20,350,DEN,EQ,384848,257381,66.88
20,351,DENORA,EQ,9515,7532,79.16
20,352,DFMFOODS,EQ,27383,17584,64.22
20,353,DGCONTENT,EQ,125223,121519,97.04
20,354,DHAMPURSUG,EQ,755199,230223,30.49
20,355,DHANBANK,EQ,1030021,569612,55.30
20,356,DHANI,EQ,4638483,1730086,37.30
20,357,DHANILOANS,N1,150,150,100.00
20,358,DHANILOANS,N2,52,43,82.69
20,359,DHANILOANS,N4,510,510,100.00
20,360,DHANILOANS,N5,35,35,100.00
20,361,DHANILOANS,N6,66,66,100.00
20,362,DHANILOANS,N7,1,1,100.00
20,363,DHANILOANS,N8,50,50,100.00
20,364,DHANILOANS,NC,136,136,100.00
20,365,DHANILOANS,NG,50,50,100.00
20,366,DHANIPP,E1,348453,232059,66.60
20,367,DHANUKA,EQ,35288,19236,54.51
20,368,DHARSUGAR,EQ,35616,14774,41.48
20,369,DHFL,EQ,1601005,1135631,70.93
20,370,DHFL,N4,535,418,78.13
20,371,DHFL,N6,250,26,10.40
20,372,DHFL,NA,17,17,100.00
20,373,DHFL,NC,1748,1748,100.00
20,374,DHFL,NF,92,92,100.00
20,375,DHFL,NP,970,870,89.69
20,376,DHFL,NQ,120,81,67.50
20,377,DHFL,NR,828,828,100.00
20,378,DHFL,NS,324,324,100.00
20,379,DHFL,NX,100,100,100.00
20,380,DHFL,Y1,50,50,100.00
20,381,DHUNINV,EQ,4579,2612,57.04
20,382,DIAMONDYD,EQ,3363,2005,59.62
20,383,DICIND,EQ,5943,4544,76.46
20,384,DISHTV,EQ,8499514,5606525,65.96
20,385,DIVISLAB,EQ,738392,322305,43.65
20,386,DIXON,EQ,998973,324755,32.51
20,387,DLF,EQ,10184085,1173828,11.53
20,388,DLINKINDIA,EQ,225338,143838,63.83
20,389,DMART,EQ,621113,296230,47.69
20,390,DNAMEDIA,EQ,61397,42979,70.00
20,391,DOLAT,EQ,474256,303123,63.92
20,392,DOLLAR,EQ,45124,26459,58.64
20,393,DONEAR,EQ,57870,36884,63.74
20,394,DPABHUSHAN,EQ,6295,5499,87.36
20,395,DPSCLTD,EQ,63917,52062,81.45
20,396,DPWIRES,EQ,3039,1817,59.79
20,397,DRCSYSTEMS,EQ,1800,1800,100.00
20,398,DREDGECORP,EQ,142383,46160,32.42
20,399,DRREDDY,EQ,941416,433510,46.05
20,400,DSSL,EQ,82079,38074,46.39
20,401,DTIL,EQ,4907,3335,67.96
20,402,DUCON,EQ,87910,76693,87.24
20,403,DVL,EQ,133525,47201,35.35
20,404,DWARKESH,EQ,3866714,1227098,31.73
20,405,DYNAMATECH,EQ,11415,6129,53.69
20,406,DYNPRO,EQ,23602,12801,54.24
20,407,E2E,SM,4000,4000,100.00
20,408,EASEMYTRIP,EQ,3022287,1024231,33.89
20,409,EBANK,EQ,10,7,70.00
20,410,EBBETF0423,EQ,1400,645,46.07
20,411,EBBETF0425,EQ,21213,12760,60.15
20,412,EBBETF0430,EQ,25944,24281,93.59
20,413,EBBETF0431,EQ,25593,19926,77.86
20,414,EBIXFOREX,EQ,2353,1568,66.64
20,415,EC1RG,MF,510,510,100.00
20,416,ECLERX,EQ,41707,24327,58.33
20,417,ECLFINANCE,NF,350,250,71.43
20,418,ECLFINANCE,NG,236,211,89.41
20,419,ECLFINANCE,NH,45,25,55.56
20,420,ECLFINANCE,NI,925,925,100.00
20,421,ECLFINANCE,NJ,10,10,100.00
20,422,ECLFINANCE,NK,118,102,86.44
20,423,ECLFINANCE,NN,100,100,100.00
20,424,ECLFINANCE,NO,270,235,87.04
20,425,ECLFINANCE,NP,1,1,100.00
20,426,ECLFINANCE,NQ,20,10,50.00
20,427,ECLFINANCE,NR,593,561,94.60
20,428,ECLFINANCE,NS,351,351,100.00
20,429,EDELWEISS,EQ,1567947,966832,61.66
20,430,EHFLNCD,N3,53,53,100.00
20,431,EHFLNCD,N6,30,30,100.00
20,432,EICHERMOT,EQ,1119611,306599,27.38
20,433,EIDPARRY,EQ,189027,86822,45.93
20,434,EIHAHOTELS,EQ,16075,11525,71.70
20,435,EIHOTEL,EQ,906179,587361,64.82
20,436,EIMCOELECO,EQ,4955,2917,58.87
20,437,EKC,EQ,683232,348508,51.01
20,438,ELECON,EQ,342280,173982,50.83
20,439,ELECTCAST,EQ,310136,224610,72.42
20,440,ELECTHERM,EQ,11529,6976,60.51
20,441,ELGIEQUIP,EQ,84687,54197,64.00
20,442,ELGIRUBCO,EQ,16543,11824,71.47
20,443,EMAMILTD,EQ,198966,116341,58.47
20,444,EMAMIPAP,EQ,99019,43751,44.18
20,445,EMAMIREAL,EQ,63352,39506,62.36
20,446,EMBASSY,RR,1491000,1443000,96.78
20,447,EMKAY,EQ,42853,28961,67.58
20,448,EMMBI,EQ,116365,52538,45.15
20,449,EMOFSR1RDP,MF,36215,36215,100.00
20,450,EMOFSR1RGG,MF,120470,116885,97.02
20,451,ENDURANCE,EQ,142924,72658,50.84
20,452,ENGINERSIN,EQ,3318967,1736908,52.33
20,453,ENIL,EQ,101511,77290,76.14
20,454,EPL,EQ,1266712,951602,75.12
20,455,EQ30,EQ,9,9,100.00
20,456,EQUITAS,EQ,1483322,729156,49.16
20,457,EQUITASBNK,EQ,1386397,808329,58.30
20,458,ERFLNCDI,N3,100,100,100.00
20,459,ERFLNCDI,N4,503,345,68.59
20,460,ERFLNCDI,N5,1,1,100.00
20,461,ERFLNCDI,N6,2,1,50.00
20,462,ERIS,EQ,171565,61172,35.66
20,463,EROSMEDIA,EQ,1113018,1016853,91.36
20,464,ESABINDIA,EQ,4053,2030,50.09
20,465,ESCORTS,EQ,1120803,203163,18.13
20,466,ESSARSHPNG,EQ,157170,124289,79.08
20,467,ESTER,EQ,217510,115074,52.91
20,468,EUROTEXIND,EQ,304,297,97.70
20,469,EVEREADY,EQ,264651,145073,54.82
20,470,EVERESTIND,EQ,49907,23846,47.78
20,471,EXCEL,EQ,41542,35912,86.45
20,472,EXCELINDUS,EQ,10506,5266,50.12
20,473,EXIDEIND,EQ,6261296,2655528,42.41
20,474,EXPLEOSOL,EQ,21689,11429,52.69
20,475,FACT,EQ,323795,103045,31.82
20,476,FAIRCHEMOR,EQ,23392,20183,86.28
20,477,FCL,EQ,546764,445698,81.52
20,478,FCONSUMER,EQ,4989887,2661186,53.33
20,479,FDC,EQ,211025,109824,52.04
20,480,FEDERALBNK,EQ,31628783,6478904,20.48
20,481,FEL,EQ,1462968,1022198,69.87
20,482,FELDVR,EQ,34687,21403,61.70
20,483,FELIX,SM,8000,8000,100.00
20,484,FIEMIND,EQ,23440,14838,63.30
20,485,FILATEX,EQ,306183,139178,45.46
20,486,FINCABLES,EQ,151313,105730,69.88
20,487,FINEORG,EQ,24308,10781,44.35
20,488,FINPIPE,EQ,114553,50244,43.86
20,489,FLFL,EQ,517040,336576,65.10
20,490,FLUOROCHEM,EQ,34027,24401,71.71
20,491,FMGOETZE,EQ,12169,10236,84.12
20,492,FMNL,EQ,40474,32064,79.22
20,493,FORCEMOT,EQ,17958,9916,55.22
20,494,FORTIS,EQ,5749238,2099871,36.52
20,495,FOSECOIND,EQ,1409,1112,78.92
20,496,FRETAIL,EQ,4596655,2583271,56.20
20,497,FSC,EQ,84499,59677,70.62
20,498,FSL,EQ,4524937,2110660,46.65
20,499,G5,EQ,331,249,75.23
20,500,GABRIEL,EQ,357145,200520,56.15
20,501,GAEL,EQ,140174,72902,52.01
20,502,GAIL,EQ,20151971,4060362,20.15
20,503,GAL,EQ,235816,220058,93.32
20,504,GALAXYSURF,EQ,15973,5653,35.39
20,505,GALLANTT,EQ,33781,17139,50.74
20,506,GALLISPAT,EQ,20442,15737,76.98
20,507,GAMMNINFRA,EQ,831002,659457,79.36
20,508,GANDHITUBE,EQ,10833,9880,91.20
20,509,GANECOS,EQ,59132,44963,76.04
20,510,GANESHHOUC,EQ,66154,43807,66.22
20,511,GANGAFORGE,SM,16000,8000,50.00
20,512,GANGESSECU,EQ,4229,3074,72.69
20,513,GARFIBRES,EQ,7518,3650,48.55
20,514,GATI,EQ,506919,240417,47.43
20,515,GAYAPROJ,EQ,1009816,671575,66.50
20,516,GBGLOBAL,EQ,813,813,100.00
20,517,GDL,EQ,60410,34596,57.27
20,518,GEECEE,EQ,21607,14475,66.99
20,519,GEEKAYWIRE,EQ,15594,11329,72.65
20,520,GENCON,EQ,10068,7465,74.15
20,521,GENUSPAPER,EQ,190378,121233,63.68
20,522,GENUSPOWER,EQ,216929,126522,58.32
20,523,GEOJITFSL,EQ,351307,232964,66.31
20,524,GEPIL,EQ,90601,57192,63.13
20,525,GESHIP,EQ,190076,109443,57.58
20,526,GET&D,EQ,148589,51976,34.98
20,527,GFLLIMITED,EQ,879897,312691,35.54
20,528,GFSTEELS,EQ,352,352,100.00
20,529,GHCL,EQ,180632,83508,46.23
20,530,GICHSGFIN,EQ,234233,103786,44.31
20,531,GICRE,EQ,574343,234228,40.78
20,532,GILLANDERS,EQ,7853,7439,94.73
20,533,GILLETTE,EQ,8284,4439,53.59
20,534,GINNIFILA,EQ,180202,114794,63.70
20,535,GIPCL,EQ,253971,134279,52.87
20,536,GIRIRAJ,SM,7200,7200,100.00
20,537,GKWLIMITED,EQ,1794,1005,56.02
20,538,GLAND,EQ,166985,101300,60.66
20,539,GLAXO,EQ,41719,19074,45.72
20,540,GLENMARK,EQ,1114724,387905,34.80
20,541,GLFL,EQ,18521,13688,73.91
20,542,GLOBAL,EQ,2696,2098,77.82
20,543,GLOBUSSPR,EQ,70898,35215,49.67
