Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22032021,770196591,0001836
Trade Date <22-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,524,GICHSGFIN,EQ,275758,93188,33.79
20,525,GICRE,EQ,1479677,442399,29.90
20,526,GILLANDERS,EQ,9298,7049,75.81
20,527,GILLETTE,EQ,9229,7128,77.23
20,528,GINNIFILA,EQ,184772,138116,74.75
20,529,GIPCL,EQ,552508,174001,31.49
20,530,GIRIRAJ,SM,3600,3600,100.00
20,531,GISOLUTION,EQ,13667,13631,99.74
20,532,GKWLIMITED,EQ,1186,238,20.07
20,533,GLAND,EQ,125514,71086,56.64
20,534,GLAXO,EQ,13543,7265,53.64
20,535,GLENMARK,EQ,1113661,232460,20.87
20,536,GLFL,EQ,9831,6109,62.14
20,537,GLOBAL,EQ,9637,8575,88.98
20,538,GLOBUSSPR,EQ,71601,46185,64.50
20,539,GMBREW,EQ,25665,14288,55.67
20,540,GMDCLTD,EQ,1065011,301092,28.27
20,541,GMMPFAUDLR,EQ,41680,15928,38.21
20,542,GMRINFRA,EQ,19297420,5751165,29.80
20,543,GNA,EQ,26367,12310,46.69
20,544,GNFC,EQ,931892,329990,35.41
20,545,GOACARBON,EQ,35616,16757,47.05
20,546,GOCLCORP,EQ,13967,8942,64.02
20,547,GODFRYPHLP,EQ,26985,15213,56.38
20,548,GODHA,EQ,231,17,7.36
20,549,GODREJAGRO,EQ,85037,43936,51.67
20,550,GODREJCP,EQ,2005221,728893,36.35
20,551,GODREJIND,EQ,280008,94958,33.91
20,552,GODREJPROP,EQ,2394826,729034,30.44
20,553,GOKEX,EQ,208344,121925,58.52
20,554,GOKUL,EQ,647945,555159,85.68
20,555,GOKULAGRO,EQ,817956,723103,88.40
20,556,GOLDBEES,EQ,4535248,3776545,83.27
20,557,GOLDENTOBC,EQ,6365,3428,53.86
20,558,GOLDIAM,EQ,120134,60885,50.68
20,559,GOLDSHARE,EQ,4621,3058,66.18
20,560,GOLDSTAR,SM,30000,30000,100.00
20,561,GOODLUCK,EQ,35091,17165,48.92
20,562,GOODYEAR,EQ,11731,7571,64.54
20,563,GPIL,EQ,376774,140697,37.34
20,564,GPPL,EQ,498381,205902,41.31
20,565,GPTINFRA,EQ,37541,22606,60.22
20,566,GRANULES,EQ,1680817,830970,49.44
20,567,GRAPHITE,EQ,909236,363229,39.95
20,568,GRASIM,EQ,1587634,381759,24.05
20,569,GRAVITA,EQ,124376,73750,59.30
20,570,GREAVESCOT,EQ,1758243,706322,40.17
20,571,GREENLAM,EQ,2802,2568,91.65
20,572,GREENPANEL,EQ,373101,240089,64.35
20,573,GREENPLY,EQ,432515,252627,58.41
20,574,GRETEX,SM,6000,6000,100.00
20,575,GRINDWELL,EQ,123520,110827,89.72
20,576,GROBTEA,EQ,2035,579,28.45
20,577,GRPLTD,EQ,2655,1297,48.85
20,578,GRSE,EQ,213865,107013,50.04
20,579,GSCLCEMENT,EQ,247613,128529,51.91
20,580,GSFC,EQ,2255446,614696,27.25
20,581,GSPL,EQ,1133390,923227,81.46
20,582,GSS,EQ,220729,101832,46.13
20,583,GTL,EQ,127235,70056,55.06
20,584,GTLINFRA,EQ,7714400,7124026,92.35
20,585,GTNTEX,EQ,976,974,99.80
20,586,GTPL,EQ,102980,67783,65.82
20,587,GUFICBIO,EQ,46275,22192,47.96
20,588,GUJALKALI,EQ,142457,52762,37.04
20,589,GUJAPOLLO,EQ,2500,1542,61.68
20,590,GUJGASLTD,EQ,672263,316929,47.14
20,591,GULFOILLUB,EQ,32956,15951,48.40
20,592,GULFPETRO,EQ,31773,21942,69.06
20,593,GULPOLY,EQ,103318,49468,47.88
20,594,HAL,EQ,213370,83142,38.97
20,595,HAPPSTMNDS,EQ,1255441,299785,23.88
20,596,HARITASEAT,EQ,8254,4153,50.31
20,597,HARRMALAYA,EQ,420583,73036,17.37
20,598,HATHWAY,EQ,411077,169092,41.13
20,599,HATSUN,EQ,11284,6847,60.68
20,600,HAVELLS,EQ,1347171,378716,28.11
20,601,HBANKETF,EQ,3764,2623,69.69
20,602,HBLPOWER,EQ,509621,289955,56.90
20,603,HCC,EQ,1349883,1119933,82.97
20,604,HCG,EQ,54832,33474,61.05
20,605,HCL-INSYS,EQ,325933,262710,80.60
20,606,HCLTECH,EQ,4745254,1890607,39.84
20,607,HDFC,EQ,3367784,1871941,55.58
20,608,HDFC,W3,19800,13800,69.70
20,609,HDFCAMC,EQ,158775,73671,46.40
20,610,HDFCBANK,EQ,7007816,3022866,43.14
20,611,HDFCLIFE,EQ,2585880,1351008,52.25
20,612,HDFCMFGETF,EQ,629700,452741,71.90
20,613,HDFCNIFETF,EQ,7823,7028,89.84
20,614,HDFCSENETF,EQ,3422,2515,73.50
20,615,HEG,EQ,209032,53007,25.36
20,616,HEIDELBERG,EQ,289798,196311,67.74
20,617,HERANBA,EQ,474231,125959,26.56
20,618,HERCULES,EQ,39504,16223,41.07
20,619,HERITGFOOD,EQ,145532,57953,39.82
20,620,HEROMOTOCO,EQ,619756,252268,40.70
20,621,HESTERBIO,EQ,163152,46904,28.75
20,622,HFCL,EQ,3956666,1868937,47.24
20,623,HGINFRA,EQ,87464,50347,57.56
20,624,HGS,EQ,361642,57891,16.01
20,625,HIKAL,EQ,257641,95648,37.12
20,626,HIL,EQ,10612,5144,48.47
20,627,HILTON,EQ,21970,12924,58.83
20,628,HIMATSEIDE,EQ,234009,73414,31.37
20,629,HINDALCO,EQ,8470164,1696260,20.03
20,630,HINDCOMPOS,EQ,4363,2179,49.94
20,631,HINDCOPPER,EQ,2319194,862471,37.19
20,632,HINDNATGLS,EQ,396305,213775,53.94
20,633,HINDOILEXP,EQ,598707,215644,36.02
20,634,HINDPETRO,EQ,3337228,1400667,41.97
20,635,HINDUNILVR,EQ,2471516,1393160,56.37
20,636,HINDZINC,EQ,1128743,397196,35.19
20,637,HIRECT,EQ,10804,6358,58.85
20,638,HISARMETAL,EQ,8520,4999,58.67
20,639,HITECH,EQ,57945,23815,41.10
20,640,HITECHCORP,EQ,4983,3817,76.60
20,641,HITECHGEAR,EQ,11953,10806,90.40
20,642,HLEGLAS,EQ,13138,8810,67.06
20,643,HLVLTD,EQ,266308,152991,57.45
20,644,HMVL,EQ,15441,10148,65.72
20,645,HNDFDS,EQ,9824,4779,48.65
20,646,HNGSNGBEES,EQ,1392,990,71.12
20,647,HOMEFIRST,EQ,293107,82005,27.98
20,648,HONAUT,EQ,8784,3500,39.85
20,649,HONDAPOWER,EQ,8899,5347,60.09
20,650,HOVS,EQ,15955,13782,86.38
20,651,HPL,EQ,1561390,646362,41.40
20,652,HSCL,EQ,3962252,1252309,31.61
20,653,HSIL,EQ,129037,58018,44.96
20,654,HTMEDIA,EQ,191790,132666,69.17
20,655,HUDCO,EQ,3921360,987768,25.19
20,656,HUDCO,N2,2110,1400,66.35
20,657,HUDCO,N3,1652,1562,94.55
20,658,HUDCO,N6,2,2,100.00
20,659,HUDCO,N7,30,30,100.00
20,660,HUDCO,N9,586,582,99.32
20,661,HUDCO,NA,20000,20000,100.00
20,662,HUDCO,ND,477,452,94.76
20,663,HUDCO,NE,1845,1745,94.58
20,664,HUHTAMAKI,EQ,69405,37108,53.47
20,665,HUSYSLTD,SM,4000,0,0.00
20,666,IBMFNIFTY,EQ,168,97,57.74
20,667,IBREALEST,EQ,12214149,5091857,41.69
20,668,IBUCCREDIT,N4,33,33,100.00
20,669,IBUCCREDIT,N9,600,600,100.00
20,670,IBUCCREDIT,ND,1,1,100.00
20,671,IBULHSGFIN,EQ,15774618,1644929,10.43
20,672,IBULHSGFIN,N8,61,61,100.00
20,673,IBULHSGFIN,NA,483,483,100.00
20,674,ICEMAKE,EQ,23417,15194,64.88
20,675,ICICI500,EQ,1799,1093,60.76
20,676,ICICIALPLV,EQ,5012,4591,91.60
20,677,ICICIB22,EQ,632548,311014,49.17
20,678,ICICIBANK,EQ,21755401,8128446,37.36
20,679,ICICIBANKN,EQ,4179,3463,82.87
20,680,ICICIBANKP,EQ,25126,8420,33.51
20,681,ICICIGI,EQ,466422,326419,69.98
20,682,ICICIGOLD,EQ,230755,178203,77.23
20,683,ICICILIQ,EQ,7584,6483,85.48
20,684,ICICILOVOL,EQ,12413,10939,88.13
20,685,ICICIM150,EQ,9393,3733,39.74
20,686,ICICIMCAP,EQ,16795,11841,70.50
20,687,ICICINF100,EQ,3867,3034,78.46
20,688,ICICINIFTY,EQ,80099,54628,68.20
20,689,ICICINV20,EQ,9478,7300,77.02
20,690,ICICINXT50,EQ,61605,34891,56.64
20,691,ICICIPRULI,EQ,3393413,2074822,61.14
20,692,ICICISENSX,EQ,450,246,54.67
20,693,ICICITECH,EQ,7772,3600,46.32
20,694,ICIL,EQ,217820,130792,60.05
20,695,ICRA,EQ,67944,19271,28.36
20,696,IDBI,EQ,21136992,6650550,31.46
20,697,IDBIGOLD,EQ,58,35,60.34
20,698,IDEA,EQ,141848777,52100100,36.73
20,699,IDFC,EQ,1933725,924162,47.79
20,700,IDFCFIRSTB,EQ,37193196,6533040,17.57
20,701,IDFCFIRSTB,NA,31,18,58.06
20,702,IDFCFIRSTB,NB,4,4,100.00
20,703,IDFCFIRSTB,NC,13,13,100.00
20,704,IDFCFIRSTB,NE,4,4,100.00
20,705,IDFNIFTYET,EQ,89,81,91.01
20,706,IEX,EQ,4146941,2074996,50.04
20,707,IFBAGRO,EQ,11557,7884,68.22
20,708,IFBIND,EQ,102161,48955,47.92
20,709,IFCI,EQ,3874901,2527605,65.23
20,710,IFCI,NH,1052,974,92.59
20,711,IFCI,NL,70,70,100.00
20,712,IFGLEXPOR,EQ,450696,212777,47.21
20,713,IGARASHI,EQ,131616,60716,46.13
20,714,IGL,EQ,2480501,876746,35.35
20,715,IGPL,EQ,47451,22757,47.96
20,716,IIFCL,N4,50,50,100.00
20,717,IIFL,EQ,384944,177739,46.17
20,718,IIFL,N3,15,15,100.00
20,719,IIFL,N4,463,463,100.00
20,720,IIFL,N5,540,350,64.81
20,721,IIFL,N7,50,50,100.00
20,722,IIFL,NA,11,11,100.00
20,723,IIFLSEC,EQ,373560,152741,40.89
20,724,IIFLWAM,EQ,11928,8294,69.53
20,725,IITL,EQ,1224,801,65.44
20,726,IMFA,EQ,33177,22870,68.93
20,727,IMPAL,EQ,781,602,77.08
20,728,IMPEXFERRO,EQ,16212,16212,100.00
20,729,INDBANK,EQ,90416,53796,59.50
20,730,INDHOTEL,EQ,1105525,583086,52.74
20,731,INDIACEM,EQ,1722090,424427,24.65
20,732,INDIAGLYCO,EQ,356874,88235,24.72
20,733,INDIAMART,EQ,104348,46891,44.94
20,734,INDIANB,EQ,1420899,328113,23.09
20,735,INDIANCARD,EQ,10360,2504,24.17
20,736,INDIANHUME,EQ,78849,23028,29.21
20,737,INDIGO,EQ,2226951,953543,42.82
20,738,INDIGOPNTS,EQ,166836,118299,70.91
20,739,INDIGRID,IV,40824,34020,83.33
20,740,INDLMETER,EQ,3473,2453,70.63
20,741,INDNIPPON,EQ,13152,7473,56.82
20,742,INDOCO,EQ,49178,24402,49.62
20,743,INDORAMA,EQ,31851,27007,84.79
20,744,INDOSTAR,EQ,22810,6231,27.32
20,745,INDOTECH,EQ,19043,11209,58.86
20,746,INDRAMEDCO,EQ,186836,89173,47.73
20,747,INDSWFTLAB,EQ,68125,40749,59.82
20,748,INDUSINDBK,EQ,12692489,4610282,36.32
20,749,INDUSTOWER,EQ,3151619,1708291,54.20
20,750,INEOSSTYRO,EQ,22099,10418,47.14
20,751,INFIBEAM,EQ,18941842,12496681,65.97
20,752,INFOBEAN,EQ,28246,10053,35.59
20,753,INFRABEES,EQ,1501,1142,76.08
20,754,INFY,EQ,4862758,2199710,45.24
20,755,INGERRAND,EQ,10636,5514,51.84
20,756,INNOVANA,SM,4000,3000,75.00
20,757,INNOVATIVE,SM,63000,63000,100.00
20,758,INOXLEISUR,EQ,578745,171172,29.58
20,759,INOXWIND,EQ,267079,150529,56.36
20,760,INSECTICID,EQ,25371,15183,59.84
20,761,INSPIRISYS,EQ,2491,1620,65.03
20,762,INTELLECT,EQ,1806164,706337,39.11
20,763,INTENTECH,EQ,11906,9440,79.29
20,764,INVENTURE,EQ,430537,265027,61.56
20,765,IOB,EQ,8014850,3544465,44.22
20,766,IOC,EQ,21252461,7713232,36.29
20,767,IOLCP,EQ,476868,154333,32.36
20,768,IPCALAB,EQ,237581,131868,55.50
20,769,IRB,EQ,1774445,311174,17.54
20,770,IRBINVIT,IV,557500,512500,91.93
20,771,IRCON,EQ,2537702,552349,21.77
20,772,IRCTC,EQ,2250190,267584,11.89
20,773,IREDA,N5,369,369,100.00
20,774,IREDA,N6,75,70,93.33
20,775,IRFC,EQ,13817385,6117821,44.28
20,776,IRFC,N1,4940,4490,90.89
20,777,IRFC,N2,338,263,77.81
20,778,IRFC,N3,100,0,0.00
20,779,IRFC,N9,2,2,100.00
20,780,IRFC,NA,104,104,100.00
20,781,IRFC,NE,33,33,100.00
20,782,IRFC,NI,38,38,100.00
20,783,IRFC,NJ,1050,1050,100.00
20,784,IRFC,NO,395,393,99.49
20,785,IRISDOREME,EQ,5394,3585,66.46
20,786,ISEC,EQ,473161,311043,65.74
20,787,ISFT,EQ,10018,8956,89.40
20,788,ISMTLTD,EQ,204311,190884,93.43
20,789,ITC,EQ,46050245,18744523,40.70
20,790,ITDC,EQ,270140,45982,17.02
20,791,ITDCEM,EQ,883934,199195,22.54
20,792,ITI,EQ,604152,138281,22.89
20,793,IVC,EQ,185977,142507,76.63
20,794,IVZINGOLD,EQ,204,191,93.63
20,795,IVZINNIFTY,EQ,51,31,60.78
20,796,IZMO,EQ,25913,19043,73.49
20,797,JAGRAN,EQ,308248,223563,72.53
20,798,JAGSNPHARM,EQ,557632,88407,15.85
20,799,JAICORPLTD,EQ,951157,206604,21.72
20,800,JAMNAAUTO,EQ,1193298,360886,30.24
20,801,JASH,EQ,73674,52786,71.65
20,802,JAYAGROGN,EQ,41030,12720,31.00
20,803,JAYBARMARU,EQ,15938,7992,50.14
20,804,JAYNECOIND,EQ,243596,157033,64.46
20,805,JAYSREETEA,EQ,68808,29333,42.63
20,806,JBCHEPHARM,EQ,65105,32888,50.52
20,807,JBFIND,EQ,595274,349096,58.64
20,808,JBMA,EQ,21924,10837,49.43
20,809,JCHAC,EQ,6493,3795,58.45
20,810,JETKNIT,SM,4500,4500,100.00
20,811,JINDALPHOT,EQ,9101,9101,100.00
20,812,JINDALPOLY,EQ,179291,63056,35.17
20,813,JINDALSAW,EQ,633458,173540,27.40
20,814,JINDALSTEL,EQ,7824327,1562516,19.97
20,815,JINDRILL,EQ,15462,13186,85.28
20,816,JINDWORLD,EQ,159750,6509,4.07
20,817,JISLJALEQS,EQ,2924891,1948698,66.62
20,818,J&KBANK,EQ,1288508,710665,55.15
20,819,JKCEMENT,EQ,27995,13903,49.66
20,820,JKIL,EQ,52065,29919,57.46
20,821,JKLAKSHMI,EQ,244179,140980,57.74
20,822,JKPAPER,EQ,834284,212915,25.52
20,823,JKTYRE,EQ,3215427,580420,18.05
20,824,JMA,EQ,5095,4806,94.33
20,825,JMCPROJECT,EQ,83426,46001,55.14
20,826,JMFINANCIL,EQ,2342659,665576,28.41
20,827,JOCIL,EQ,14688,11131,75.78
20,828,JPASSOCIAT,EQ,9175122,5541486,60.40
20,829,JPINFRATEC,EQ,1652962,1130884,68.42
20,830,JPPOWER,EQ,3917901,3904901,99.67
20,831,JSL,EQ,523442,204387,39.05
20,832,JSLHISAR,EQ,223485,116380,52.08
20,833,JSWENERGY,EQ,5497499,1772960,32.25
20,834,JSWHL,EQ,2563,766,29.89
20,835,JSWISPL,EQ,286947,185356,64.60
20,836,JSWSTEEL,EQ,7010923,1281587,18.28
20,837,JTEKTINDIA,EQ,167073,78339,46.89
20,838,JUBLFOOD,EQ,490688,100451,20.47
20,839,JUBLINDS,EQ,22610,13731,60.73
20,840,JUBLPHARMA,EQ,213650,140942,65.97
20,841,JUMPNET,EQ,117227,117227,100.00
20,842,JUNIORBEES,EQ,45782,26087,56.98
20,843,JUSTDIAL,EQ,2855278,408446,14.30
20,844,JYOTHYLAB,EQ,482413,385125,79.83
20,845,KABRAEXTRU,EQ,1206626,396260,32.84
20,846,KAJARIACER,EQ,295933,228097,77.08
20,847,KAKATCEM,EQ,21259,8195,38.55
20,848,KALPATPOWR,EQ,104214,48848,46.87
20,849,KAMATHOTEL,EQ,33596,19258,57.32
20,850,KAMDHENU,EQ,102449,31553,30.80
20,851,KANANIIND,EQ,4597,2129,46.31
20,852,KANPRPLA,EQ,10479,7092,67.68
20,853,KANSAINER,EQ,271535,191216,70.42
20,854,KARDA,EQ,334414,227579,68.05
20,855,KARURVYSYA,EQ,1216509,550890,45.28
20,856,KAUSHALYA,EQ,25831,25552,98.92
20,857,KAYA,EQ,11799,6442,54.60
20,858,KCP,EQ,1164829,574085,49.28
20,859,KCPSUGIND,EQ,244249,102332,41.90
20,860,KDDL,EQ,4450,3002,67.46
20,861,KEC,EQ,193975,128282,66.13
20,862,KECL,EQ,40265,33321,82.75
20,863,KEERTI,EQ,49637,22135,44.59
20,864,KEI,EQ,855289,187948,21.97
20,865,KELLTONTEC,EQ,941234,498812,53.00
20,866,KENNAMET,EQ,2356,1947,82.64
20,867,KESORAMIND,EQ,1297414,409430,31.56
20,868,KEYFINSERV,EQ,1696,1256,74.06
20,869,KHADIM,EQ,102779,68243,66.40
20,870,KHAICHEM,EQ,150210,70319,46.81
20,871,KHANDSE,EQ,2833,1826,64.45
20,872,KICL,EQ,1083,890,82.18
20,873,KILITCH,EQ,8766,5638,64.32
20,874,KINGFA,EQ,16157,4590,28.41
20,875,KIOCL,EQ,111398,27969,25.11
20,876,KIRIINDUS,EQ,108668,72188,66.43
20,877,KIRLFER,EQ,101648,50388,49.57
20,878,KIRLOSBROS,EQ,150075,88222,58.79
20,879,KIRLOSENG,EQ,214371,106977,49.90
20,880,KIRLOSIND,EQ,1184,774,65.37
20,881,KITEX,EQ,92666,40404,43.60
20,882,KKCL,EQ,4172,506,12.13
20,883,KMSUGAR,EQ,156424,93425,59.73
20,884,KNRCON,EQ,948542,303473,31.99
20,885,KOKUYOCMLN,EQ,90412,54787,60.60
20,886,KOLTEPATIL,EQ,1517818,1396528,92.01
20,887,KOPRAN,EQ,292643,88061,30.09
20,888,KOTAKBANK,EQ,2434097,1089779,44.77
20,889,KOTAKBKETF,EQ,104837,84984,81.06
20,890,KOTAKGOLD,EQ,55139,44391,80.51
20,891,KOTAKIT,EQ,2706,2286,84.48
20,892,KOTAKNIFTY,EQ,34287,16747,48.84
20,893,KOTAKNV20,EQ,3966,3072,77.46
20,894,KOTAKPSUBK,EQ,17052,8886,52.11
20,895,KOTARISUG,EQ,157297,66496,42.27
20,896,KOTHARIPET,EQ,34308,21678,63.19
20,897,KOTHARIPRO,EQ,3671,2509,68.35
20,898,KPITTECH,EQ,726098,235701,32.46
20,899,KPRMILL,EQ,165686,73736,44.50
20,900,KRBL,EQ,600848,319020,53.09
20,901,KREBSBIO,EQ,11989,6391,53.31
20,902,KRIDHANINF,EQ,87803,56501,64.35
20,903,KRISHANA,EQ,29309,18368,62.67
20,904,KSB,EQ,19328,9422,48.75
20,905,KSCL,EQ,162839,76176,46.78
20,906,KSL,EQ,55572,28201,50.75
20,907,KTKBANK,EQ,1996624,710461,35.58
20,908,KUANTUM,EQ,25348,12545,49.49
20,909,LAGNAM,SM,3000,3000,100.00
20,910,LALPATHLAB,EQ,307901,99504,32.32
20,911,LAMBODHARA,EQ,21544,11271,52.32
20,912,LAOPALA,EQ,125787,93198,74.09
20,913,LASA,EQ,94645,39871,42.13
20,914,LATTEYS,SM,12000,12000,100.00
20,915,LAURUSLABS,EQ,1704999,666030,39.06
20,916,LAXMICOT,SM,6000,6000,100.00
20,917,LAXMIMACH,EQ,5596,2707,48.37
20,918,LEMONTREE,EQ,2783653,871303,31.30
20,919,LEXUS,SM,12000,12000,100.00
20,920,LFIC,EQ,1405,1038,73.88
20,921,LGBBROSLTD,EQ,48905,31209,63.82
20,922,LIBERTSHOE,EQ,29648,13097,44.17
20,923,LICHSGFIN,EQ,3171767,736953,23.23
20,924,LICNETFGSC,EQ,7183,6154,85.67
20,925,LICNETFN50,EQ,384,211,54.95
20,926,LICNETFSEN,EQ,239,77,32.22
20,927,LICNFNHGP,EQ,315,196,62.22
20,928,LIKHITHA,EQ,710679,174759,24.59
20,929,LINCOLN,EQ,114780,66668,58.08
20,930,LINCPEN,EQ,3889,2477,63.69
20,931,LINDEINDIA,EQ,33530,16037,47.83
20,932,LIQUIDBEES,EQ,1743112,1079883,61.95
20,933,LIQUIDETF,EQ,4596,2668,58.05
20,934,LOTUSEYE,EQ,21216,15228,71.78
20,935,LOVABLE,EQ,14772,8632,58.43
20,936,LT,EQ,2964175,1387921,46.82
20,937,L&TFH,EQ,9606705,2386395,24.84
20,938,L&TFINANCE,N7,10,10,100.00
20,939,L&TFINANCE,N8,95,95,100.00
20,940,L&TFINANCE,NC,742,742,100.00
20,941,L&TFINANCE,NE,1175,1065,90.64
20,942,L&TFINANCE,NG,177,100,56.50
20,943,L&TFINANCE,NK,50,25,50.00
20,944,L&TFINANCE,NO,20,20,100.00
20,945,L&TFINANCE,NQ,280,280,100.00
20,946,L&TFINANCE,NU,400,400,100.00
20,947,L&TFINANCE,NW,22,22,100.00
20,948,L&TFINANCE,NY,131,90,68.70
20,949,L&TFINANCE,Y1,200,200,100.00
20,950,L&TFINANCE,Y5,738,551,74.66
20,951,L&TFINANCE,Y9,312,310,99.36
20,952,LTI,EQ,251199,78119,31.10
20,953,LTMFEOFR,MF,1000,1000,100.00
20,954,LTTS,EQ,205762,83106,40.39
20,955,LUMAXIND,EQ,3404,1685,49.50
20,956,LUMAXTECH,EQ,168819,87531,51.85
20,957,LUPIN,EQ,1736883,686481,39.52
20,958,LUXIND,EQ,36273,11888,32.77
20,959,LYPSAGEMS,EQ,31315,22901,73.13
20,960,M100,EQ,110388,74460,67.45
20,961,M14RG,MF,30000,30000,100.00
20,962,M15RG,MF,141500,101500,71.73
20,963,M17RD,MF,70000,70000,100.00
20,964,M50,EQ,855,803,93.92
20,965,MAANALU,EQ,119036,33700,28.31
20,966,MADHAV,EQ,12982,6282,48.39
20,967,MAESGETF,EQ,283732,281237,99.12
20,968,MAGADSUGAR,EQ,25249,19542,77.40
20,969,MAGMA,EQ,941199,528382,56.14
20,970,MAHABANK,EQ,6058094,2895826,47.80
20,971,MAHASTEEL,EQ,7159,4792,66.94
20,972,MAHEPC,EQ,85277,39573,46.41
20,973,MAHESHWARI,EQ,19964,13645,68.35
20,974,MAHICKRA,SM,1500,1500,100.00
20,975,MAHINDCIE,EQ,175330,63717,36.34
20,976,MAHLIFE,EQ,27572,19594,71.06
20,977,MAHLOG,EQ,109204,73612,67.41
20,978,MAHSCOOTER,EQ,4262,3202,75.13
20,979,MAHSEAMLES,EQ,60702,29793,49.08
20,980,MAITHANALL,EQ,25444,17059,67.05
20,981,MALUPAPER,EQ,16489,11197,67.91
20,982,MAN50ETF,EQ,16931,12909,76.24
20,983,MANAKALUCO,EQ,10340,9661,93.43
20,984,MANAKCOAT,EQ,319815,189860,59.37
20,985,MANAKSIA,EQ,22990,15297,66.54
20,986,MANAKSTEEL,EQ,14646,8499,58.03
20,987,MANALIPETC,EQ,733153,302297,41.23
20,988,MANAPPURAM,EQ,4184243,1419238,33.92
20,989,MANGALAM,EQ,72171,36039,49.94
20,990,MANGCHEFER,EQ,599377,195007,32.53
20,991,MANGLMCEM,EQ,26729,13532,50.63
20,992,MANGTIMBER,EQ,10651,10143,95.23
20,993,MANINDS,EQ,789286,182490,23.12
20,994,MANINFRA,EQ,1292489,612023,47.35
20,995,MANUGRAPH,EQ,37889,28779,75.96
20,996,MANXT50,EQ,1198,1166,97.33
20,997,MARATHON,EQ,20779,11170,53.76
20,998,MARICO,EQ,1625660,782922,48.16
20,999,MARINE,EQ,469843,276396,58.83
20,1000,MARKSANS,EQ,1657479,774118,46.70
20,1001,MARUTI,EQ,533767,174907,32.77
20,1002,MASFIN,EQ,17870,9357,52.36
20,1003,MASTEK,EQ,137248,28809,20.99
20,1004,MATRIMONY,EQ,40989,9657,23.56
20,1005,MAWANASUG,EQ,54662,46615,85.28
20,1006,MAXHEALTH,EQ,470351,304846,64.81
20,1007,MAXIND,EQ,191016,64312,33.67
20,1008,MAXVIL,EQ,726250,329397,45.36
20,1009,MAYURUNIQ,EQ,62010,23501,37.90
20,1010,MAZDA,EQ,4819,2220,46.07
20,1011,MAZDOCK,EQ,758267,337305,44.48
20,1012,MBLINFRA,EQ,107047,57898,54.09
20,1013,MCDHOLDING,EQ,10406,9001,86.50
20,1014,MCDOWELL-N,EQ,3421043,1936907,56.62
20,1015,MCL,EQ,17378,9922,57.10
20,1016,MCLEODRUSS,EQ,213363,164845,77.26
20,1017,MCX,EQ,274525,85560,31.17
20,1018,MEGASOFT,EQ,25295,18728,74.04
20,1019,MEGH,EQ,5668893,1744332,30.77
20,1020,MENONBE,EQ,20353,13078,64.26
20,1021,MEP,EQ,235666,159140,67.53
20,1022,METROPOLIS,EQ,195713,127457,65.12
20,1023,MFSL,EQ,650232,354213,54.47
20,1024,MGEL,EQ,5521,2835,51.35
20,1025,MGL,EQ,404991,42114,10.40
20,1026,MHRIL,EQ,40018,22572,56.40
20,1027,MIC,EQ,111611,111591,99.98
20,1028,MIDHANI,EQ,379654,152689,40.22
20,1029,MINDACORP,EQ,563828,155104,27.51
20,1030,MINDAIND,EQ,485696,151567,31.21
20,1031,MINDSPACE,RR,479800,440800,91.87
20,1032,MINDTECK,EQ,4538,3110,68.53
20,1033,MINDTREE,EQ,873412,139009,15.92
20,1034,MIRZAINT,EQ,161994,81545,50.34
20,1035,MITTAL,EQ,104143,68013,65.31
20,1036,M&M,EQ,2906300,1119705,38.53
20,1037,M&MFIN,EQ,14690082,3139813,21.37
20,1038,M&MFIN,N2,80,80,100.00
20,1039,M&MFIN,N3,5,5,100.00
20,1040,MMFL,EQ,8928,4503,50.44
20,1041,MMP,EQ,9010,7065,78.41
20,1042,MMTC,EQ,3028211,678765,22.41
20,1043,MOHITIND,EQ,25202,22656,89.90
20,1044,MOIL,EQ,270258,114299,42.29
20,1045,MOKSH,SM,6000,6000,100.00
20,1046,MOLDTECH,EQ,9785,5927,60.57
20,1047,MOLDTEKPP,E1,121,95,78.51
20,1048,MOLDTKPAC,EQ,21706,9404,43.32
20,1049,MOLDTKPAC,W1,84,84,100.00
20,1050,MONTECARLO,EQ,19168,9094,47.44
20,1051,MORARJEE,EQ,16885,10253,60.72
20,1052,MOREPENLAB,EQ,4261661,1376487,32.30
20,1053,MOTHERSUMI,EQ,12683478,4196947,33.09
20,1054,MOTILALOFS,EQ,144698,70025,48.39
20,1055,MOTOGENFIN,EQ,58021,46027,79.33
20,1056,MPHASIS,EQ,285987,74175,25.94
20,1057,MPSLTD,EQ,4077,1699,41.67
20,1058,MRF,EQ,27406,3253,11.87
20,1059,MRPL,EQ,1066938,365713,34.28
20,1060,MSPL,EQ,14045,7048,50.18
20,1061,MSTCLTD,EQ,933330,238868,25.59
20,1062,MTARTECH,EQ,1223675,286005,23.37
20,1063,MTEDUCARE,EQ,208190,178018,85.51
20,1064,MTNL,EQ,2261829,1325591,58.61
20,1065,MUKANDENGG,EQ,13265,12632,95.23
20,1066,MUKANDLTD,EQ,70332,60725,86.34
20,1067,MUKANDLTD,P1,1434,1002,69.87
20,1068,MUKTAARTS,EQ,11515,10339,89.79
20,1069,MUNJALAU,EQ,141561,38881,27.47
