Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15032021,1001733825,0001842
Trade Date <15-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,44,ADVANIHOTR,EQ,36207,24292,67.09
20,45,ADVENZYMES,EQ,448186,192269,42.90
20,46,AEGISCHEM,EQ,678997,374077,55.09
20,47,AFFLE,EQ,41963,23393,55.75
20,48,AGCNET,EQ,3003,2339,77.89
20,49,AGRITECH,EQ,12069,7220,59.82
20,50,AGROPHOS,EQ,36442,29844,81.89
20,51,AHIMSA,SM,12000,0,0.00
20,52,AHLADA,EQ,15327,11643,75.96
20,53,AHLEAST,EQ,2834,2135,75.34
20,54,AHLUCONT,EQ,152741,61601,40.33
20,55,AHLWEST,EQ,1981,1256,63.40
20,56,AIAENG,EQ,82784,49213,59.45
20,57,AIRAN,EQ,120747,100385,83.14
20,58,AIROLAM,SM,6000,6000,100.00
20,59,AISL,SM,34800,7200,20.69
20,60,AJANTPHARM,EQ,128613,45398,35.30
20,61,AJMERA,EQ,64687,34191,52.86
20,62,AJOONI,SM,53328,39996,75.00
20,63,AKASH,EQ,7805,1842,23.60
20,64,AKG,EQ,703387,421457,59.92
20,65,AKSHARCHEM,EQ,66654,39420,59.14
20,66,AKSHOPTFBR,EQ,242369,153301,63.25
20,67,AKZOINDIA,EQ,30918,18480,59.77
20,68,ALANKIT,EQ,98686,78165,79.21
20,69,ALBERTDAVD,EQ,18580,12017,64.68
20,70,ALEMBICLTD,EQ,182207,102920,56.49
20,71,ALICON,EQ,4349,1948,44.79
20,72,ALKALI,EQ,21292,14462,67.92
20,73,ALKEM,EQ,136077,53672,39.44
20,74,ALKYLAMINE,EQ,40059,14583,36.40
20,75,ALLCARGO,EQ,273445,132147,48.33
20,76,ALLSEC,EQ,6590,4215,63.96
20,77,ALMONDZ,EQ,3506,2826,80.60
20,78,ALOKINDS,EQ,8678042,4763181,54.89
20,79,ALPA,EQ,23032,17101,74.25
20,80,ALPHAGEO,EQ,6534,4915,75.22
20,81,AMARAJABAT,EQ,709334,178241,25.13
20,82,AMBER,EQ,59058,22807,38.62
20,83,AMBIKCO,EQ,31215,16715,53.55
20,84,AMBUJACEM,EQ,4879115,2272812,46.58
20,85,AMJLAND,EQ,4560,4123,90.42
20,86,AMRUTANJAN,EQ,55778,34226,61.36
20,87,ANANTRAJ,EQ,871347,426672,48.97
20,88,ANDHRACEMT,EQ,863510,688107,79.69
20,89,ANDHRAPAP,EQ,26962,18600,68.99
20,90,ANDHRSUGAR,EQ,43498,17828,40.99
20,91,ANGELBRKG,EQ,56650,20280,35.80
20,92,ANIKINDS,EQ,48093,36931,76.79
20,93,ANKITMETAL,EQ,101412,90347,89.09
20,94,ANSALAPI,EQ,89672,81686,91.09
20,95,ANSALHSG,EQ,76496,59786,78.16
20,96,ANUP,EQ,18778,13292,70.78
20,97,APARINDS,EQ,57390,38673,67.39
20,98,APCL,EQ,44733,28348,63.37
20,99,APCOTEXIND,EQ,77331,30910,39.97
20,100,APEX,EQ,51850,25945,50.04
20,101,APLAPOLLO,EQ,485101,287096,59.18
20,102,APLLTD,EQ,259988,93478,35.95
20,103,APOLLO,EQ,103885,51382,49.46
20,104,APOLLOHOSP,EQ,918721,251862,27.41
20,105,APOLLOPIPE,EQ,721780,141133,19.55
20,106,APOLLOTYRE,EQ,5144533,928808,18.05
20,107,APOLSINHOT,EQ,646,496,76.78
20,108,APTECHT,EQ,379984,99021,26.06
20,109,ARCHIES,EQ,55145,46770,84.81
20,110,ARENTERP,EQ,864,689,79.75
20,111,ARIES,EQ,45265,19648,43.41
20,112,ARIHANT,EQ,1081,713,65.96
20,113,ARIHANTSUP,EQ,27392,2522,9.21
20,114,ARMANFIN,EQ,18182,13145,72.30
20,115,AROGRANITE,EQ,12375,9192,74.28
20,116,ARSSINFRA,EQ,10208,7076,69.32
20,117,ARTEMISMED,EQ,18347,13418,73.13
20,118,ARVIND,EQ,747823,396582,53.03
20,119,ARVINDFASN,EQ,198586,106178,53.47
20,120,ARVSMART,EQ,72642,53602,73.79
20,121,ASAHIINDIA,EQ,31275,19982,63.89
20,122,ASAHISONG,EQ,152588,61915,40.58
20,123,ASALCBR,EQ,124689,64710,51.90
20,124,ASHAPURMIN,EQ,156977,99876,63.62
20,125,ASHIANA,EQ,215068,90453,42.06
20,126,ASHIMASYN,EQ,524935,407001,77.53
20,127,ASHOKA,EQ,721842,248277,34.39
20,128,ASHOKLEY,EQ,20507607,3505216,17.09
20,129,ASIANHOTNR,EQ,20241,13035,64.40
20,130,ASIANPAINT,EQ,1524455,746337,48.96
20,131,ASIANTILES,EQ,1012594,559607,55.26
20,132,ASPINWALL,EQ,6580,4483,68.13
20,133,ASTEC,EQ,31052,18134,58.40
20,134,ASTERDM,EQ,133811,71257,53.25
20,135,ASTRAL,EQ,549529,367907,66.95
20,136,ASTRAMICRO,EQ,505309,317571,62.85
20,137,ASTRAZEN,EQ,50339,16420,32.62
20,138,ASTRON,EQ,32055,20966,65.41
20,139,ATALREAL,SM,1600,1600,100.00
20,140,ATFL,EQ,8455,5256,62.16
20,141,ATGL,EQ,1916677,1318457,68.79
20,142,ATLANTA,EQ,55483,40916,73.75
20,143,ATUL,EQ,14056,10189,72.49
20,144,ATULAUTO,EQ,126277,54993,43.55
20,145,AUBANK,EQ,1246722,465225,37.32
20,146,AURIONPRO,EQ,621396,265201,42.68
20,147,AUROPHARMA,EQ,2109662,791233,37.51
20,148,AUSOMENT,EQ,3497,2513,71.86
20,149,AUTOAXLES,EQ,10828,6580,60.77
20,150,AUTOIND,EQ,66075,49016,74.18
20,151,AVADHSUGAR,EQ,99973,41628,41.64
20,152,AVANTIFEED,EQ,268063,206481,77.03
20,153,AVTNPL,EQ,224441,93831,41.81
20,154,AWHCL,EQ,81778,53720,65.69
20,155,AXISBANK,EQ,22466579,7644981,34.03
20,156,AXISBNKETF,EQ,3541,1329,37.53
20,157,AXISCADES,EQ,32500,24003,73.86
20,158,AXISGOLD,EQ,134543,81309,60.43
20,159,AXISNIFTY,EQ,5062,4588,90.64
20,160,AYMSYNTEX,EQ,14172,11094,78.28
20,161,BAFNAPH,EQ,37662,35867,95.23
20,162,BAGFILMS,EQ,124854,99211,79.46
20,163,BAJAJ-AUTO,EQ,1024258,447043,43.65
20,164,BAJAJCON,EQ,936565,313127,33.43
20,165,BAJAJELEC,EQ,81385,33665,41.37
20,166,BAJAJFINSV,EQ,545919,130482,23.90
20,167,BAJAJHIND,EQ,5457032,3201883,58.67
20,168,BAJAJHLDNG,EQ,35658,17320,48.57
20,169,BAJFINANCE,EQ,2087010,357987,17.15
20,170,BALAJITELE,EQ,159697,78367,49.07
20,171,BALAMINES,EQ,57903,17370,30.00
20,172,BALAXI,EQ,1332,848,63.66
20,173,BALKRISIND,EQ,559969,127378,22.75
20,174,BALMLAWRIE,EQ,1330235,499170,37.52
20,175,BALPHARMA,EQ,164046,94847,57.82
20,176,BALRAMCHIN,EQ,1523366,501645,32.93
20,177,BANARBEADS,EQ,23456,17703,75.47
20,178,BANARISUG,EQ,3374,1456,43.15
20,179,BANCOINDIA,EQ,942329,351523,37.30
20,180,BANDHANBNK,EQ,9257724,2656041,28.69
20,181,BANG,EQ,5544,2732,49.28
20,182,BANKA,EQ,16273,10664,65.53
20,183,BANKBARODA,EQ,74971698,21537679,28.73
20,184,BANKBEES,EQ,1469707,431836,29.38
20,185,BANKINDIA,EQ,4152352,1398505,33.68
20,186,BANSWRAS,EQ,27736,19798,71.38
20,187,BASF,EQ,13924,5466,39.26
20,188,BASML,EQ,66353,45479,68.54
20,189,BATAINDIA,EQ,380719,99053,26.02
20,190,BAYERCROP,EQ,20099,13441,66.87
20,191,BBL,EQ,8817,5417,61.44
20,192,BBTC,EQ,40163,23148,57.64
20,193,BBTCL,SM,3000,3000,100.00
20,194,BCG,EQ,4578186,2560661,55.93
20,195,BCLIND,EQ,25765,15073,58.50
20,196,BCONCEPTS,SM,24000,24000,100.00
20,197,BCP,EQ,1809076,1595643,88.20
20,198,BDL,EQ,198614,90977,45.81
20,199,BEARDSELL,EQ,125496,58319,46.47
20,200,BECTORFOOD,EQ,322593,140160,43.45
20,201,BEDMUTHA,EQ,3543,2193,61.90
20,202,BEL,EQ,10062650,1989427,19.77
20,203,BEML,EQ,1141808,260880,22.85
20,204,BEPL,EQ,3217764,1070568,33.27
20,205,BERGEPAINT,EQ,630176,233440,37.04
20,206,BESTAGRO,EQ,4173,2592,62.11
20,207,BFINVEST,EQ,14439,9257,64.11
20,208,BFUTILITIE,EQ,164709,53356,32.39
20,209,BGRENERGY,EQ,1080071,518923,48.05
20,210,BHAGERIA,EQ,39675,25219,63.56
20,211,BHAGYAPROP,EQ,8255,6086,73.73
20,212,BHARATFORG,EQ,1304064,336429,25.80
20,213,BHARATGEAR,EQ,31447,14576,46.35
20,214,BHARATRAS,EQ,1373,859,62.56
20,215,BHARTIARTL,EQ,10676602,4009779,37.56
20,216,BHEL,EQ,107841399,26147102,24.25
20,217,BIGBLOC,EQ,2052,2052,100.00
20,218,BIL,EQ,7253,3468,47.81
20,219,BINDALAGRO,EQ,102037,60186,58.98
20,220,BIOCON,EQ,2963338,1115188,37.63
20,221,BIRET,RR,522800,431800,82.59
20,222,BIRLACABLE,EQ,263213,78307,29.75
20,223,BIRLACORPN,EQ,189717,102594,54.08
20,224,BIRLAMONEY,EQ,98790,49906,50.52
20,225,BIRLATYRE,EQ,504130,377063,74.79
20,226,BKMINDST,EQ,23892,18789,78.64
20,227,BLISSGVS,EQ,2375606,1103290,46.44
20,228,BLS,EQ,205788,106885,51.94
20,229,BLUEDART,EQ,89967,20101,22.34
20,230,BLUESTARCO,EQ,83023,30595,36.85
20,231,BODALCHEM,EQ,9706973,2689626,27.71
20,232,BOHRA,SM,2000,2000,100.00
20,233,BOMDYEING,EQ,1803982,586733,32.52
20,234,BOROLTD,EQ,85695,58766,68.58
20,235,BORORENEW,EQ,581152,325093,55.94
20,236,BOSCHLTD,EQ,28855,6574,22.78
20,237,BPCL,EQ,16921115,7306783,43.18
20,238,BPL,EQ,214261,134565,62.80
20,239,BRFL,EQ,274039,191861,70.01
20,240,BRIGADE,EQ,171258,125877,73.50
20,241,BRIGHT,SM,39000,36000,92.31
20,242,BRITANNIA,EQ,311078,156705,50.37
20,243,BRITANNIA,N2,766,765,99.87
20,244,BRNL,EQ,33893,22182,65.45
20,245,BROOKS,EQ,24462,14525,59.38
20,246,BSE,EQ,272130,163685,60.15
20,247,BSELINFRA,EQ,112185,112185,100.00
20,248,BSL,EQ,28288,14640,51.75
20,249,BSLGOLDETF,EQ,222,129,58.11
20,250,BSLNIFTY,EQ,317,301,94.95
20,251,BSOFT,EQ,1369173,550849,40.23
20,252,BURGERKING,EQ,1302074,738586,56.72
20,253,BUTTERFLY,EQ,73026,40627,55.63
20,254,BYKE,EQ,92489,44044,47.62
20,255,CADILAHC,EQ,1485949,213096,14.34
20,256,CADSYS,SM,10000,10000,100.00
20,257,CALSOFT,EQ,27277,19954,73.15
20,258,CAMLINFINE,EQ,856231,191974,22.42
20,259,CAMS,EQ,39215,19092,48.69
20,260,CANBK,EQ,15611839,1804916,11.56
20,261,CANFINHOME,EQ,936425,367161,39.21
20,262,CANTABIL,EQ,108144,16801,15.54
20,263,CAPACITE,EQ,386209,217509,56.32
20,264,CAPLIPOINT,EQ,86998,47558,54.67
20,265,CARBORUNIV,EQ,277783,148741,53.55
20,266,CAREERP,EQ,21507,14922,69.38
20,267,CARERATING,EQ,75531,44326,58.69
20,268,CASTROLIND,EQ,1061298,638465,60.16
20,269,CCHHL,EQ,74279,60558,81.53
20,270,CCL,EQ,70044,31330,44.73
20,271,CDSL,EQ,1141112,386889,33.90
20,272,CEATLTD,EQ,141052,58540,41.50
20,273,CENTENKA,EQ,264571,52374,19.80
20,274,CENTEXT,EQ,53921,36889,68.41
20,275,CENTRALBK,EQ,12290342,6504879,52.93
20,276,CENTRUM,EQ,2764352,1222259,44.22
20,277,CENTUM,EQ,3786,1900,50.18
20,278,CENTURYPLY,EQ,114592,59672,52.07
20,279,CENTURYTEX,EQ,452902,160758,35.50
20,280,CERA,EQ,9441,2077,22.00
20,281,CEREBRAINT,EQ,1868472,604049,32.33
20,282,CESC,EQ,281987,147486,52.30
20,283,CGCL,EQ,88704,17432,19.65
20,284,CGPOWER,EQ,2964718,2144076,72.32
20,285,CHALET,EQ,157628,69961,44.38
20,286,CHAMBLFERT,EQ,1762329,1099816,62.41
20,287,CHEMBOND,EQ,43119,26492,61.44
20,288,CHEMCON,EQ,185181,84433,45.59
20,289,CHEMFAB,EQ,4577,3620,79.09
20,290,CHENNPETRO,EQ,770614,323101,41.93
20,291,CHOLAFIN,EQ,3189930,415400,13.02
20,292,CHOLAHLDNG,EQ,132368,111279,84.07
20,293,CIGNITITEC,EQ,43926,32640,74.31
20,294,CINELINE,EQ,27781,15755,56.71
20,295,CINEVISTA,EQ,17326,13544,78.17
20,296,CIPLA,EQ,2651062,841116,31.73
20,297,CLEDUCATE,EQ,1651495,291828,17.67
20,298,CLNINDIA,EQ,65586,37778,57.60
20,299,CMMIPL,SM,36000,33000,91.67
20,300,COALINDIA,EQ,15784630,6342670,40.18
20,301,COCHINSHIP,EQ,186108,70300,37.77
20,302,COFORGE,EQ,757455,136454,18.01
20,303,COLPAL,EQ,375920,157028,41.77
20,304,COMPINFO,EQ,261253,175990,67.36
20,305,COMPUSOFT,EQ,23228,17291,74.44
20,306,CONCOR,EQ,3483568,964598,27.69
20,307,CONFIPET,EQ,942836,441470,46.82
20,308,CONSOFINVT,EQ,48242,40307,83.55
20,309,CONTI,SM,3333,3333,100.00
20,310,CONTROLPR,EQ,10980,6805,61.98
20,311,CORALFINAC,EQ,10294,7595,73.78
20,312,CORDSCABLE,EQ,76560,42919,56.06
20,313,COROMANDEL,EQ,214469,76059,35.46
20,314,COSMOFILMS,EQ,214934,87478,40.70
20,315,CPSEETF,EQ,2302551,1376608,59.79
20,316,CREATIVE,EQ,8943,4680,52.33
20,317,CREATIVEYE,EQ,1550,1100,70.97
20,318,CREDITACC,EQ,100377,58926,58.70
20,319,CREST,EQ,4538,2540,55.97
20,320,CRISIL,EQ,9520,4891,51.38
20,321,CROMPTON,EQ,718993,405959,56.46
20,322,CSBBANK,EQ,357265,124177,34.76
20,323,CTE,EQ,10315,7565,73.34
20,324,CUB,EQ,2147412,1017276,47.37
20,325,CUBEXTUB,EQ,19753,14180,71.79
20,326,CUMMINSIND,EQ,1224666,297146,24.26
20,327,CUPID,EQ,95384,49589,51.99
20,328,CYBERTECH,EQ,221193,94689,42.81
20,329,CYIENT,EQ,1791111,392659,21.92
20,330,DAAWAT,EQ,2328852,1059647,45.50
20,331,DABUR,EQ,3007089,1109143,36.88
20,332,DALBHARAT,EQ,191762,109524,57.11
20,333,DALMIASUG,EQ,215056,100086,46.54
20,334,DAMODARIND,EQ,30755,24094,78.34
20,335,DANGEE,EQ,21988,5999,27.28
20,336,DATAMATICS,EQ,138996,53141,38.23
20,337,DBCORP,EQ,315880,198824,62.94
20,338,DBL,EQ,242014,141730,58.56
20,339,DBSTOCKBRO,EQ,297,278,93.60
20,340,DCAL,EQ,417670,215489,51.59
20,341,DCBBANK,EQ,1524223,544355,35.71
20,342,DCM,EQ,22685,16361,72.12
20,343,DCMSHRIRAM,EQ,74550,43355,58.16
20,344,DCW,EQ,2583874,948290,36.70
20,345,DECCANCE,EQ,30224,14866,49.19
20,346,DEEPAKFERT,EQ,3246244,801762,24.70
20,347,DEEPAKNTR,EQ,678018,178719,26.36
20,348,DEEPENR,EQ,26158,17928,68.54
20,349,DELTACORP,EQ,12831072,2629241,20.49
20,350,DELTAMAGNT,EQ,9358,8772,93.74
20,351,DEN,EQ,1394741,962034,68.98
20,352,DENORA,EQ,8465,4506,53.23
20,353,DFMFOODS,EQ,30048,18420,61.30
20,354,DGCONTENT,EQ,89211,74108,83.07
20,355,DHAMPURSUG,EQ,428034,150360,35.13
20,356,DHANBANK,EQ,1879282,964193,51.31
20,357,DHANI,EQ,3954272,2231280,56.43
20,358,DHANILOANS,N1,57,57,100.00
20,359,DHANILOANS,N2,25,25,100.00
20,360,DHANILOANS,N3,570,570,100.00
20,361,DHANILOANS,N5,100,100,100.00
20,362,DHANILOANS,N6,94,94,100.00
20,363,DHANILOANS,N7,204,204,100.00
20,364,DHANILOANS,N8,175,175,100.00
20,365,DHANILOANS,ND,5,5,100.00
20,366,DHANIPP,E1,86672,53166,61.34
20,367,DHANUKA,EQ,25565,16870,65.99
20,368,DHARSUGAR,EQ,19736,16925,85.76
20,369,DHFL,EQ,1782271,1217913,68.33
20,370,DHFL,N6,36,36,100.00
20,371,DHFL,NC,10448,10448,100.00
20,372,DHFL,NF,652,590,90.49
20,373,DHFL,NN,50,50,100.00
20,374,DHFL,NP,3451,3241,93.91
20,375,DHFL,NQ,484,480,99.17
20,376,DHFL,NS,380,380,100.00
20,377,DHFL,NX,113,113,100.00
20,378,DHFL,Y1,50,50,100.00
20,379,DHUNINV,EQ,3961,1679,42.39
20,380,DIAMONDYD,EQ,2903,1793,61.76
20,381,DICIND,EQ,14787,6599,44.63
20,382,DISHTV,EQ,4264874,2114035,49.57
20,383,DIVISLAB,EQ,834366,428682,51.38
20,384,DIXON,EQ,82051,33827,41.23
20,385,DLF,EQ,9489942,1339341,14.11
20,386,DLINKINDIA,EQ,242554,93478,38.54
20,387,DMART,EQ,162464,62632,38.55
20,388,DOLAT,EQ,667267,184988,27.72
20,389,DOLLAR,EQ,75459,37928,50.26
20,390,DONEAR,EQ,111101,30593,27.54
20,391,DPABHUSHAN,EQ,27418,12372,45.12
20,392,DPSCLTD,EQ,14988,13243,88.36
20,393,DPWIRES,EQ,4303,2679,62.26
20,394,DREDGECORP,EQ,273034,52183,19.11
20,395,DRREDDY,EQ,921758,414456,44.96
20,396,DSSL,EQ,46293,21868,47.24
20,397,DTIL,EQ,4417,2688,60.86
20,398,DUCON,EQ,135072,82674,61.21
20,399,DVL,EQ,50670,35311,69.69
20,400,DWARKESH,EQ,1099003,570551,51.92
20,401,DYNAMATECH,EQ,8489,4851,57.14
20,402,DYNPRO,EQ,51250,24446,47.70
20,403,E2E,SM,2000,2000,100.00
20,404,EBANK,EQ,14,13,92.86
20,405,EBBETF0423,EQ,1003,791,78.86
20,406,EBBETF0425,EQ,9664,5649,58.45
20,407,EBBETF0430,EQ,13551,13062,96.39
20,408,EBBETF0431,EQ,8817,7863,89.18
20,409,EBIXFOREX,EQ,3643,1888,51.83
20,410,ECLERX,EQ,34901,15311,43.87
20,411,ECLFINANCE,NG,211,211,100.00
20,412,ECLFINANCE,NH,1010,1010,100.00
20,413,ECLFINANCE,NI,45,45,100.00
20,414,ECLFINANCE,NJ,50,50,100.00
20,415,ECLFINANCE,NK,180,180,100.00
20,416,ECLFINANCE,NM,643,631,98.13
20,417,ECLFINANCE,NN,6,6,100.00
20,418,ECLFINANCE,NO,462,462,100.00
20,419,ECLFINANCE,NR,1237,1226,99.11
20,420,ECLFINANCE,NS,2,2,100.00
20,421,EDELWEISS,EQ,6743825,2871027,42.57
20,422,EHFLNCD,N6,475,475,100.00
20,423,EHFLNCD,N7,8,8,100.00
20,424,EICHERMOT,EQ,839738,145992,17.39
20,425,EIDPARRY,EQ,135264,71838,53.11
20,426,EIFFL,SM,9600,5600,58.33
20,427,EIHAHOTELS,EQ,12803,9501,74.21
20,428,EIHOTEL,EQ,1105276,499652,45.21
20,429,EIMCOELECO,EQ,3367,1522,45.20
20,430,EKC,EQ,436320,173996,39.88
20,431,ELECON,EQ,807095,365681,45.31
20,432,ELECTCAST,EQ,730765,500473,68.49
20,433,ELECTHERM,EQ,15628,7294,46.67
20,434,ELGIEQUIP,EQ,163327,86772,53.13
20,435,ELGIRUBCO,EQ,64437,38050,59.05
20,436,EMAMILTD,EQ,1469211,1048685,71.38
20,437,EMAMIPAP,EQ,6842,2614,38.21
20,438,EMAMIREAL,EQ,23030,17734,77.00
20,439,EMBASSY,RR,682400,495800,72.66
20,440,EMKAY,EQ,243998,109739,44.98
20,441,EMMBI,EQ,28059,21321,75.99
20,442,EMOFSR1RDP,MF,3400,3400,100.00
20,443,EMOFSR1RGG,MF,66500,66500,100.00
20,444,ENDURANCE,EQ,43935,23631,53.79
20,445,ENGINERSIN,EQ,2792779,1092964,39.14
20,446,ENIL,EQ,55754,32804,58.84
20,447,EPL,EQ,706440,465138,65.84
20,448,EQ30,EQ,19,19,100.00
20,449,EQUITAS,EQ,1714131,741598,43.26
20,450,EQUITASBNK,EQ,798917,399327,49.98
20,451,ERFLNCDI,N3,153,150,98.04
20,452,ERFLNCDI,N4,50,50,100.00
20,453,ERFLNCDI,N6,90,70,77.78
20,454,ERIS,EQ,430298,222790,51.78
20,455,EROSMEDIA,EQ,465360,263881,56.70
20,456,ESABINDIA,EQ,12032,5139,42.71
20,457,ESCORTS,EQ,764666,131367,17.18
20,458,ESSARSHPNG,EQ,77849,57365,73.69
20,459,ESTER,EQ,1336321,595247,44.54
20,460,EUROTEXIND,EQ,12,12,100.00
20,461,EVEREADY,EQ,264771,165737,62.60
20,462,EVERESTIND,EQ,43134,17475,40.51
20,463,EXCEL,EQ,37738,27395,72.59
20,464,EXCELINDUS,EQ,11966,7260,60.67
20,465,EXIDEIND,EQ,2629535,836759,31.82
20,466,EXPLEOSOL,EQ,13019,9098,69.88
20,467,FACT,EQ,764749,162564,21.26
20,468,FAIRCHEMOR,EQ,39556,29513,74.61
20,469,FCL,EQ,395503,224264,56.70
20,470,FCONSUMER,EQ,3189809,1840030,57.68
20,471,FDC,EQ,169706,75797,44.66
20,472,FEDERALBNK,EQ,25969376,5082759,19.57
20,473,FEL,EQ,1062906,769041,72.35
20,474,FELDVR,EQ,14885,13221,88.82
20,475,FELIX,SM,4000,4000,100.00
20,476,FIEMIND,EQ,17469,9569,54.78
20,477,FILATEX,EQ,660901,415911,62.93
20,478,FINCABLES,EQ,150749,78302,51.94
20,479,FINEORG,EQ,26971,13886,51.48
20,480,FINPIPE,EQ,150388,110475,73.46
20,481,FLFL,EQ,163799,104658,63.89
20,482,FLUOROCHEM,EQ,30206,18637,61.70
20,483,FMGOETZE,EQ,27002,25663,95.04
20,484,FMNL,EQ,39495,26592,67.33
20,485,FOCUS,SM,3000,3000,100.00
20,486,FORCEMOT,EQ,19636,9983,50.84
20,487,FORTIS,EQ,5468749,2027981,37.08
20,488,FOSECOIND,EQ,369,278,75.34
20,489,FRETAIL,EQ,2817007,1934566,68.67
20,490,FSC,EQ,68292,46332,67.84
20,491,FSL,EQ,4811340,2244198,46.64
20,492,G5,EQ,545,440,80.73
20,493,GABRIEL,EQ,834753,428985,51.39
20,494,GAEL,EQ,276674,143608,51.91
20,495,GAIL,EQ,22513116,7195009,31.96
20,496,GAL,EQ,60239,34294,56.93
20,497,GALAXYSURF,EQ,21602,10131,46.90
20,498,GALLANTT,EQ,29298,22834,77.94
20,499,GALLISPAT,EQ,18789,13716,73.00
20,500,GAMMNINFRA,EQ,618359,550126,88.97
20,501,GANDHITUBE,EQ,4540,3178,70.00
20,502,GANECOS,EQ,31775,18645,58.68
20,503,GANESHHOUC,EQ,16392,12572,76.70
20,504,GANGESSECU,EQ,2606,1444,55.41
20,505,GARFIBRES,EQ,40863,34763,85.07
20,506,GATI,EQ,1072540,441319,41.15
20,507,GAYAPROJ,EQ,270655,205582,75.96
20,508,GBGLOBAL,EQ,2667,1807,67.75
20,509,GDL,EQ,182766,150905,82.57
20,510,GEECEE,EQ,5785,3079,53.22
20,511,GEEKAYWIRE,EQ,14388,13176,91.58
20,512,GENCON,EQ,26171,17600,67.25
20,513,GENUSPAPER,EQ,380888,250102,65.66
20,514,GENUSPOWER,EQ,1941750,940885,48.46
20,515,GEOJITFSL,EQ,772408,469573,60.79
20,516,GEPIL,EQ,111873,47270,42.25
20,517,GESHIP,EQ,256960,143174,55.72
20,518,GET&D,EQ,150338,67210,44.71
20,519,GFLLIMITED,EQ,151915,92438,60.85
20,520,GHCL,EQ,156216,73670,47.16
20,521,GICHSGFIN,EQ,343115,155562,45.34
20,522,GICRE,EQ,888689,368599,41.48
20,523,GILLANDERS,EQ,22597,21742,96.22
20,524,GILLETTE,EQ,4001,1796,44.89
20,525,GINNIFILA,EQ,79310,59504,75.03
20,526,GIPCL,EQ,373380,148778,39.85
20,527,GIRIRAJ,SM,1200,1200,100.00
20,528,GISOLUTION,EQ,4590,4590,100.00
20,529,GKWLIMITED,EQ,2778,502,18.07
20,530,GLAND,EQ,153235,81020,52.87
20,531,GLAXO,EQ,45293,28605,63.16
20,532,GLENMARK,EQ,1684446,527980,31.34
20,533,GLFL,EQ,8123,5948,73.22
20,534,GLOBAL,EQ,5257,4448,84.61
20,535,GLOBUSSPR,EQ,192130,48576,25.28
20,536,GMBREW,EQ,16452,13060,79.38
20,537,GMDCLTD,EQ,1126256,373133,33.13
20,538,GMMPFAUDLR,EQ,39909,20098,50.36
20,539,GMRINFRA,EQ,14596346,3706291,25.39
20,540,GNA,EQ,46319,25628,55.33
20,541,GNFC,EQ,830996,318197,38.29
20,542,GOACARBON,EQ,27665,11452,41.40
20,543,GOCLCORP,EQ,10871,6549,60.24
