Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05032021,1324186644,0001848
Trade Date <05-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,172,BALKRISIND,EQ,770189,207449,26.93
20,173,BALMLAWRIE,EQ,4350082,1046209,24.05
20,174,BALPHARMA,EQ,18753,11605,61.88
20,175,BALRAMCHIN,EQ,14345050,2489451,17.35
20,176,BANARBEADS,EQ,9511,5358,56.33
20,177,BANARISUG,EQ,3872,1434,37.04
20,178,BANCOINDIA,EQ,75589,32023,42.36
20,179,BANDHANBNK,EQ,5689037,1483929,26.08
20,180,BANG,EQ,8821,4635,52.55
20,181,BANKA,EQ,6905,4993,72.31
20,182,BANKBARODA,EQ,100394468,41626830,41.46
20,183,BANKBEES,EQ,971954,368898,37.95
20,184,BANKINDIA,EQ,4836960,1944824,40.21
20,185,BANSWRAS,EQ,12174,7955,65.34
20,186,BASF,EQ,118203,34424,29.12
20,187,BASML,EQ,42820,30177,70.47
20,188,BATAINDIA,EQ,835691,313121,37.47
20,189,BAYERCROP,EQ,12994,7293,56.13
20,190,BBL,EQ,8024,4070,50.72
20,191,BBTC,EQ,60893,32557,53.47
20,192,BCG,EQ,20606614,9000714,43.68
20,193,BCLIND,EQ,111875,58161,51.99
20,194,BCONCEPTS,SM,24000,18000,75.00
20,195,BCP,EQ,3557065,1980659,55.68
20,196,BDL,EQ,320965,168245,52.42
20,197,BEARDSELL,EQ,4257,3919,92.06
20,198,BECTORFOOD,EQ,360583,144115,39.97
20,199,BEDMUTHA,EQ,9815,7142,72.77
20,200,BEL,EQ,9713987,2368935,24.39
20,201,BEML,EQ,1426685,253898,17.80
20,202,BEPL,EQ,505089,263863,52.24
20,203,BERGEPAINT,EQ,787220,281601,35.77
20,204,BESTAGRO,EQ,44280,42533,96.05
20,205,BETA,SM,5600,5600,100.00
20,206,BFINVEST,EQ,86710,51907,59.86
20,207,BFUTILITIE,EQ,403268,115950,28.75
20,208,BGRENERGY,EQ,98078,48664,49.62
20,209,BHAGERIA,EQ,26229,13672,52.13
20,210,BHAGYANGR,EQ,68350,68341,99.99
20,211,BHAGYAPROP,EQ,20756,19412,93.52
20,212,BHARATFORG,EQ,1620601,463205,28.58
20,213,BHARATGEAR,EQ,12389,9801,79.11
20,214,BHARATRAS,EQ,1737,1009,58.09
20,215,BHARTIARTL,EQ,16351700,6988800,42.74
20,216,BHEL,EQ,112585811,29622067,26.31
20,217,BIGBLOC,EQ,27232,19248,70.68
20,218,BIL,EQ,2836,2098,73.98
20,219,BINDALAGRO,EQ,245826,141208,57.44
20,220,BIOCON,EQ,1607741,448128,27.87
20,221,BIOFILCHEM,EQ,27031,27031,100.00
20,222,BIRET,RR,150800,113800,75.46
20,223,BIRLACABLE,EQ,56900,39644,69.67
20,224,BIRLACORPN,EQ,289643,107297,37.04
20,225,BIRLAMONEY,EQ,185769,94170,50.69
20,226,BIRLATYRE,EQ,349341,258506,74.00
20,227,BKMINDST,EQ,98855,83672,84.64
20,228,BLBLIMITED,EQ,224103,164684,73.49
20,229,BLISSGVS,EQ,1607913,483411,30.06
20,230,BLS,EQ,142910,74157,51.89
20,231,BLUEDART,EQ,47178,32174,68.20
20,232,BLUESTARCO,EQ,226869,109719,48.36
20,233,BODALCHEM,EQ,1721351,783657,45.53
20,234,BOHRA,SM,14000,10000,71.43
20,235,BOMDYEING,EQ,9499004,1881843,19.81
20,236,BOROLTD,EQ,104104,64569,62.02
20,237,BORORENEW,EQ,358219,213500,59.60
20,238,BOSCHLTD,EQ,48228,11687,24.23
20,239,BPCL,EQ,8896513,1735818,19.51
20,240,BPL,EQ,895332,420689,46.99
20,241,BRFL,EQ,593007,573006,96.63
20,242,BRIGADE,EQ,165545,108335,65.44
20,243,BRIGHT,SM,81000,72000,88.89
20,244,BRITANNIA,EQ,612423,425370,69.46
20,245,BRITANNIA,N2,18913,18913,100.00
20,246,BRNL,EQ,171864,94854,55.19
20,247,BROOKS,EQ,19716,12550,63.65
20,248,BSE,EQ,344798,192106,55.72
20,249,BSELINFRA,EQ,6850,6850,100.00
20,250,BSL,EQ,147358,72926,49.49
20,251,BSLGOLDETF,EQ,1149,761,66.23
20,252,BSLNIFTY,EQ,404,364,90.10
20,253,BSOFT,EQ,438206,210530,48.04
20,254,BURGERKING,EQ,1480383,670243,45.27
20,255,BUTTERFLY,EQ,126764,50581,39.90
20,256,BYKE,EQ,163932,116949,71.34
20,257,CADILAHC,EQ,1925235,573118,29.77
20,258,CALSOFT,EQ,31895,18610,58.35
20,259,CAMLINFINE,EQ,2288824,933761,40.80
20,260,CAMS,EQ,46402,23903,51.51
20,261,CANBK,EQ,31144582,7947115,25.52
20,262,CANFINHOME,EQ,615806,221198,35.92
20,263,CANTABIL,EQ,115645,16818,14.54
20,264,CAPACITE,EQ,144720,73737,50.95
20,265,CAPLIPOINT,EQ,97565,53569,54.91
20,266,CAPTRUST,EQ,16419,12234,74.51
20,267,CARBORUNIV,EQ,113019,66330,58.69
20,268,CAREERP,EQ,11960,8359,69.89
20,269,CARERATING,EQ,142674,90064,63.13
20,270,CASTROLIND,EQ,2180426,1135749,52.09
20,271,CCHHL,EQ,61210,51426,84.02
20,272,CCL,EQ,237037,141093,59.52
20,273,CDSL,EQ,914993,577469,63.11
20,274,CEATLTD,EQ,129328,33557,25.95
20,275,CENTENKA,EQ,186423,65363,35.06
20,276,CENTEXT,EQ,145951,94034,64.43
20,277,CENTRALBK,EQ,5235407,2878864,54.99
20,278,CENTRUM,EQ,6342694,2123178,33.47
20,279,CENTUM,EQ,1996,1009,50.55
20,280,CENTURYPLY,EQ,305069,120648,39.55
20,281,CENTURYTEX,EQ,745263,195929,26.29
20,282,CERA,EQ,7555,3411,45.15
20,283,CEREBRAINT,EQ,178193,116309,65.27
20,284,CESC,EQ,737036,263062,35.69
20,285,CGCL,EQ,40672,19515,47.98
20,286,CGPOWER,EQ,9065279,6001497,66.20
20,287,CHALET,EQ,378598,143814,37.99
20,288,CHAMBLFERT,EQ,590541,193536,32.77
20,289,CHEMBOND,EQ,21372,12831,60.04
20,290,CHEMCON,EQ,333499,163906,49.15
20,291,CHEMFAB,EQ,11085,5505,49.66
20,292,CHENNPETRO,EQ,911835,294464,32.29
20,293,CHOLAFIN,EQ,2704745,531206,19.64
20,294,CHOLAHLDNG,EQ,63843,38520,60.34
20,295,CIGNITITEC,EQ,50540,32682,64.67
20,296,CINELINE,EQ,58801,33688,57.29
20,297,CINEVISTA,EQ,9664,6265,64.83
20,298,CIPLA,EQ,3832170,2023773,52.81
20,299,CLEDUCATE,EQ,3436,2433,70.81
20,300,CLNINDIA,EQ,51855,30084,58.02
20,301,COALINDIA,EQ,17323282,6180682,35.68
20,302,COCHINSHIP,EQ,467247,161623,34.59
20,303,COFORGE,EQ,147042,38694,26.31
20,304,COLPAL,EQ,980777,302580,30.85
20,305,COMPINFO,EQ,295499,197456,66.82
20,306,COMPUSOFT,EQ,170710,93978,55.05
20,307,CONCOR,EQ,4647321,1802255,38.78
20,308,CONFIPET,EQ,1575034,764750,48.55
20,309,CONSOFINVT,EQ,8075,6483,80.28
20,310,CONTI,SM,3333,3333,100.00
20,311,CONTROLPR,EQ,8520,5376,63.10
20,312,CORALFINAC,EQ,7892,5352,67.82
20,313,CORDSCABLE,EQ,79041,59852,75.72
20,314,COROMANDEL,EQ,725316,546602,75.36
20,315,COSMOFILMS,EQ,194147,85413,43.99
20,316,CPSEETF,EQ,7484775,4716628,63.02
20,317,CREATIVE,EQ,15461,4302,27.82
20,318,CREATIVEYE,EQ,272,272,100.00
20,319,CREDITACC,EQ,76901,36058,46.89
20,320,CREST,EQ,6542,4062,62.09
20,321,CRISIL,EQ,27206,19991,73.48
20,322,CROMPTON,EQ,1420565,906030,63.78
20,323,CROWN,SM,1000,1000,100.00
20,324,CSBBANK,EQ,4391683,1016493,23.15
20,325,CTE,EQ,27330,18896,69.14
20,326,CUB,EQ,4240564,1647016,38.84
20,327,CUBEXTUB,EQ,51318,27067,52.74
20,328,CUMMINSIND,EQ,1720949,540996,31.44
20,329,CUPID,EQ,36287,22290,61.43
20,330,CYBERTECH,EQ,84040,50850,60.51
20,331,CYIENT,EQ,504116,268176,53.20
20,332,DAAWAT,EQ,5258644,2054404,39.07
20,333,DABUR,EQ,3785627,2292584,60.56
20,334,DALBHARAT,EQ,103893,66264,63.78
20,335,DALMIASUG,EQ,550465,196312,35.66
20,336,DAMODARIND,EQ,6438,4187,65.04
20,337,DANGEE,EQ,24486,11861,48.44
20,338,DATAMATICS,EQ,257577,91768,35.63
20,339,DBCORP,EQ,548996,289079,52.66
20,340,DBL,EQ,919008,321341,34.97
20,341,DBSTOCKBRO,EQ,3891,2564,65.90
20,342,DCAL,EQ,482329,250283,51.89
20,343,DCBBANK,EQ,6332447,4263029,67.32
20,344,DCI,SM,21000,21000,100.00
20,345,DCM,EQ,20651,12883,62.38
20,346,DCMSHRIRAM,EQ,176878,75479,42.67
20,347,DCW,EQ,1935245,1229417,63.53
20,348,DECCANCE,EQ,127948,55794,43.61
20,349,DEEPAKFERT,EQ,1250271,460923,36.87
20,350,DEEPAKNTR,EQ,1250155,271184,21.69
20,351,DEEPENR,EQ,60064,45165,75.19
20,352,DELTACORP,EQ,12746796,3698371,29.01
20,353,DELTAMAGNT,EQ,27401,26264,95.85
20,354,DEN,EQ,1856561,809951,43.63
20,355,DENORA,EQ,7435,3716,49.98
20,356,DFMFOODS,EQ,35575,19468,54.72
20,357,DGCONTENT,EQ,325461,299488,92.02
20,358,DHAMPURSUG,EQ,1568374,523750,33.39
20,359,DHANBANK,EQ,3801526,1844327,48.52
20,360,DHANI,EQ,982607,534272,54.37
20,361,DHANILOANS,N1,75,75,100.00
20,362,DHANILOANS,N2,258,258,100.00
20,363,DHANILOANS,N3,27,27,100.00
20,364,DHANILOANS,NC,50,50,100.00
20,365,DHANILOANS,NF,4,4,100.00
20,366,DHANILOANS,NO,10,10,100.00
20,367,DHANIPP,E1,51680,38013,73.55
20,368,DHANUKA,EQ,42117,14696,34.89
20,369,DHARSUGAR,EQ,119644,84705,70.80
20,370,DHFL,EQ,8310000,4381707,52.73
20,371,DHFL,N6,38,38,100.00
20,372,DHFL,NA,292,202,69.18
20,373,DHFL,NC,439,439,100.00
20,374,DHFL,NN,100,100,100.00
20,375,DHFL,NP,4430,3978,89.80
20,376,DHFL,NQ,2243,2211,98.57
20,377,DHFL,NS,1132,820,72.44
20,378,DHFL,NX,640,640,100.00
20,379,DHFL,NY,22,22,100.00
20,380,DHFL,Y1,20,20,100.00
20,381,DHUNINV,EQ,2797,1469,52.52
20,382,DIAMONDYD,EQ,2790,1616,57.92
20,383,DICIND,EQ,17918,10393,58.00
20,384,DISHTV,EQ,5749785,2942908,51.18
20,385,DIVISLAB,EQ,390702,172540,44.16
20,386,DIXON,EQ,34473,18591,53.93
20,387,DLF,EQ,15748456,5248243,33.33
20,388,DLINKINDIA,EQ,451386,227463,50.39
20,389,DMART,EQ,1535808,429003,27.93
20,390,DOLAT,EQ,1664903,743671,44.67
20,391,DOLLAR,EQ,72055,42798,59.40
20,392,DONEAR,EQ,108722,61478,56.55
20,393,DPABHUSHAN,EQ,4379,3489,79.68
20,394,DPSCLTD,EQ,46295,26489,57.22
20,395,DPWIRES,EQ,21865,9158,41.88
20,396,DREDGECORP,EQ,358800,86387,24.08
20,397,DRREDDY,EQ,826369,347338,42.03
20,398,DSML,SM,48000,48000,100.00
20,399,DSSL,EQ,24356,14321,58.80
20,400,DTIL,EQ,3839,2364,61.58
20,401,DUCON,EQ,76891,55474,72.15
20,402,DVL,EQ,66237,45787,69.13
20,403,DWARKESH,EQ,6978231,2223975,31.87
20,404,DYNAMATECH,EQ,10293,6376,61.95
20,405,DYNPRO,EQ,42259,27944,66.13
20,406,E2E,SM,8000,6000,75.00
20,407,EBANK,EQ,19,7,36.84
20,408,EBBETF0423,EQ,1971,1941,98.48
20,409,EBBETF0425,EQ,1162,1122,96.56
20,410,EBBETF0430,EQ,23152,23037,99.50
20,411,EBBETF0431,EQ,75855,74576,98.31
20,412,EBIXFOREX,EQ,7481,5620,75.12
20,413,EC2RG,MF,5000,5000,100.00
20,414,ECLERX,EQ,118210,42456,35.92
20,415,ECLFINANCE,NE,73,73,100.00
20,416,ECLFINANCE,NG,211,211,100.00
20,417,ECLFINANCE,NI,109,109,100.00
20,418,ECLFINANCE,NJ,468,412,88.03
20,419,ECLFINANCE,NM,182,182,100.00
20,420,ECLFINANCE,NN,4824,4819,99.90
20,421,ECLFINANCE,NO,15,15,100.00
20,422,ECLFINANCE,NQ,350,200,57.14
20,423,ECLFINANCE,NR,173,173,100.00
20,424,ECLFINANCE,NS,612,475,77.61
20,425,EDELWEISS,EQ,4232216,2064494,48.78
20,426,EHFLNCD,N5,340,279,82.06
20,427,EHFLNCD,N6,40,40,100.00
20,428,EICHERMOT,EQ,1153319,322451,27.96
20,429,EIDPARRY,EQ,428682,167360,39.04
20,430,EIFFL,SM,5600,5600,100.00
20,431,EIHAHOTELS,EQ,31541,22330,70.80
20,432,EIHOTEL,EQ,1784624,746025,41.80
20,433,EIMCOELECO,EQ,5035,3650,72.49
20,434,EKC,EQ,1081588,384060,35.51
20,435,ELECON,EQ,3268232,1083953,33.17
20,436,ELECTCAST,EQ,1087168,699813,64.37
20,437,ELECTHERM,EQ,22355,11789,52.74
20,438,ELGIEQUIP,EQ,157840,105317,66.72
20,439,ELGIRUBCO,EQ,100192,54272,54.17
20,440,EMAMILTD,EQ,875873,451417,51.54
20,441,EMAMIPAP,EQ,10031,5486,54.69
20,442,EMAMIREAL,EQ,72924,47922,65.71
20,443,EMBASSY,RR,278800,227200,81.49
20,444,EMKAY,EQ,310215,212484,68.50
20,445,EMMBI,EQ,17177,11173,65.05
20,446,EMOFSR1RDP,MF,28292,28292,100.00
20,447,EMOFSR1RGG,MF,115655,115655,100.00
20,448,ENDURANCE,EQ,64211,37458,58.34
20,449,ENGINERSIN,EQ,6607284,2811204,42.55
20,450,ENIL,EQ,101797,58777,57.74
20,451,EPL,EQ,491064,339636,69.16
20,452,EQ30,EQ,258,216,83.72
20,453,EQUITAS,EQ,6012352,2430118,40.42
20,454,EQUITASBNK,EQ,16656263,4189100,25.15
20,455,ERFLNCDI,N5,111,90,81.08
20,456,ERFLNCDI,N6,249,146,58.63
20,457,ERIS,EQ,102260,65911,64.45
20,458,EROSMEDIA,EQ,952138,546425,57.39
20,459,ESABINDIA,EQ,20177,7238,35.87
20,460,ESCORTS,EQ,962001,368689,38.33
20,461,ESSARSHPNG,EQ,75540,50233,66.50
20,462,ESTER,EQ,332373,195549,58.83
20,463,EVEREADY,EQ,209811,108074,51.51
20,464,EVERESTIND,EQ,41211,19478,47.26
20,465,EXCEL,EQ,169352,118742,70.12
20,466,EXCELINDUS,EQ,19153,8652,45.17
20,467,EXIDEIND,EQ,2267439,701631,30.94
20,468,EXPLEOSOL,EQ,17186,10028,58.35
20,469,FACT,EQ,4425016,1465818,33.13
20,470,FAIRCHEMOR,EQ,31802,24186,76.05
20,471,FCL,EQ,341522,202906,59.41
20,472,FCONSUMER,EQ,3541745,2344945,66.21
20,473,FDC,EQ,128098,70533,55.06
20,474,FEDERALBNK,EQ,31006526,6955879,22.43
20,475,FEL,EQ,514943,361555,70.21
20,476,FELDVR,EQ,22261,12863,57.78
20,477,FIEMIND,EQ,35941,19496,54.24
20,478,FILATEX,EQ,497543,394038,79.20
20,479,FINCABLES,EQ,356431,147632,41.42
20,480,FINEORG,EQ,22841,12529,54.85
20,481,FINPIPE,EQ,207387,90253,43.52
20,482,FLFL,EQ,178904,120748,67.49
20,483,FLUOROCHEM,EQ,106930,70709,66.13
20,484,FMGOETZE,EQ,13141,8706,66.25
20,485,FMNL,EQ,35002,23713,67.75
20,486,FOCUS,SM,6000,3000,50.00
20,487,FORCEMOT,EQ,18652,7631,40.91
20,488,FORTIS,EQ,4369247,1595276,36.51
20,489,FOSECOIND,EQ,1021,790,77.38
20,490,FRETAIL,EQ,1944386,1248819,64.23
20,491,FSC,EQ,35610,25111,70.52
20,492,FSL,EQ,7209737,2176639,30.19
20,493,G5,EQ,27649,27225,98.47
20,494,GABRIEL,EQ,631279,295722,46.84
20,495,GAEL,EQ,1286865,409884,31.85
20,496,GAIL,EQ,34317341,9929595,28.93
20,497,GAL,EQ,68682,51346,74.76
20,498,GALAXYSURF,EQ,48402,17479,36.11
20,499,GALLANTT,EQ,77673,30262,38.96
20,500,GALLISPAT,EQ,14299,9204,64.37
20,501,GAMMNINFRA,EQ,2926475,2137755,73.05
20,502,GANDHITUBE,EQ,4592,2845,61.96
20,503,GANECOS,EQ,42747,26525,62.05
20,504,GANESHHOUC,EQ,37292,24677,66.17
20,505,GANGAFORGE,SM,120000,56000,46.67
20,506,GANGESSECU,EQ,5079,4731,93.15
20,507,GARFIBRES,EQ,13137,7604,57.88
20,508,GATI,EQ,5632966,1505537,26.73
20,509,GAYAPROJ,EQ,973025,781620,80.33
20,510,GBGLOBAL,EQ,1140,1051,92.19
20,511,GDL,EQ,528557,344610,65.20
20,512,GEECEE,EQ,6507,5722,87.94
20,513,GEEKAYWIRE,EQ,14775,14258,96.50
20,514,GENCON,EQ,56351,35990,63.87
20,515,GENUSPAPER,EQ,551196,303757,55.11
20,516,GENUSPOWER,EQ,593902,373043,62.81
20,517,GEOJITFSL,EQ,329648,193181,58.60
20,518,GEPIL,EQ,610707,236242,38.68
20,519,GESHIP,EQ,178409,99854,55.97
20,520,GET&D,EQ,372528,143276,38.46
20,521,GFLLIMITED,EQ,100947,58611,58.06
20,522,GHCL,EQ,334807,158230,47.26
20,523,GICHSGFIN,EQ,709839,233425,32.88
20,524,GICRE,EQ,466786,227761,48.79
20,525,GILLANDERS,EQ,31550,30549,96.83
20,526,GILLETTE,EQ,2197,1395,63.50
20,527,GINNIFILA,EQ,89542,64264,71.77
20,528,GIPCL,EQ,7695546,2769719,35.99
20,529,GIRIRAJ,SM,2400,1200,50.00
20,530,GISOLUTION,EQ,3839,3839,100.00
20,531,GKWLIMITED,EQ,903,727,80.51
20,532,GLAND,EQ,215299,102067,47.41
20,533,GLAXO,EQ,65002,31192,47.99
20,534,GLENMARK,EQ,1009076,321960,31.91
20,535,GLFL,EQ,14601,12422,85.08
20,536,GLOBAL,EQ,10037,8193,81.63
20,537,GLOBOFFS,EQ,12979,12422,95.71
20,538,GLOBUSSPR,EQ,103335,39521,38.25
20,539,GMBREW,EQ,21287,15461,72.63
20,540,GMDCLTD,EQ,1927795,692478,35.92
20,541,GMMPFAUDLR,EQ,57446,23421,40.77
